state_id,state_region_file,potential,tier,reason,confidence,source_category,action
STATE_NORTH_MADAGASCAR,map_data/state_regions/04_subsaharan_africa.txt,8,LOW,STATE_NORTH_MADAGASCAR: Localized African greenstone or mobile-belt copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_UGANDA,map_data/state_regions/04_subsaharan_africa.txt,8,LOW,STATE_UGANDA: Localized African greenstone or mobile-belt copper occurrences.,MEDIUM,REGIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_EQUATORIA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_EQUATORIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MOCAMBIQUE,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_MOCAMBIQUE: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_WADDAI,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_WADDAI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NORTH_CAMEROON,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_NORTH_CAMEROON: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SOUTH_CAMEROON,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_SOUTH_CAMEROON: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_UBANGI_SHARI,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_UBANGI_SHARI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CONGO,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_CONGO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CONGO_ORIENTALE,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_CONGO_ORIENTALE: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_KASAI,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_KASAI: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_BAS_CONGO,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_BAS_CONGO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_EQUATEUR,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_EQUATEUR: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NORTH_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_NORTH_ANGOLA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SOUTH_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,24,MEDIUM,STATE_SOUTH_ANGOLA: Kalahari Copperbelt and southern African copper provinces.,HIGH,USGS_SEDIMENT_HOSTED_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_EAST_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_EAST_ANGOLA: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_KATANGA,map_data/state_regions/04_subsaharan_africa.txt,60,WORLD_CLASS,STATE_KATANGA: World-class Central African sediment-hosted Copperbelt.,HIGH,USGS_CENTRAL_AFRICAN_COPPERBELT,ADD_CAPPED_RESOURCE
STATE_GABON,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_GABON: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ZAMBIA,map_data/state_regions/04_subsaharan_africa.txt,60,WORLD_CLASS,STATE_ZAMBIA: World-class Central African sediment-hosted Copperbelt.,HIGH,USGS_CENTRAL_AFRICAN_COPPERBELT,ADD_CAPPED_RESOURCE
STATE_ZAMBEZIA,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_ZAMBEZIA: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ZAMBEZI,map_data/state_regions/04_subsaharan_africa.txt,16,MODEST,"STATE_ZAMBEZI: African rift, mobile-belt and Copperbelt fringe potential.",MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NAMAQUALAND,map_data/state_regions/04_subsaharan_africa.txt,36,HIGH,STATE_NAMAQUALAND: Namaqualand historic copper province.,HIGH,NATIONAL_SURVEY_AND_HISTORIC_DISTRICT,ADD_CAPPED_RESOURCE
STATE_HEREROLAND,map_data/state_regions/04_subsaharan_africa.txt,24,MEDIUM,STATE_HEREROLAND: Kalahari Copperbelt and southern African copper provinces.,HIGH,USGS_SEDIMENT_HOSTED_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ZULULAND,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_ZULULAND: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_VRYSTAAT,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_VRYSTAAT: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TRANSVAAL,map_data/state_regions/04_subsaharan_africa.txt,24,MEDIUM,STATE_TRANSVAAL: Kalahari Copperbelt and southern African copper provinces.,HIGH,USGS_SEDIMENT_HOSTED_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_EASTERN_CAPE,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_EASTERN_CAPE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CAPE_COLONY,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_CAPE_COLONY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NORTHERN_CAPE,map_data/state_regions/04_subsaharan_africa.txt,24,MEDIUM,STATE_NORTHERN_CAPE: Kalahari Copperbelt and southern African copper provinces.,HIGH,USGS_SEDIMENT_HOSTED_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_BOTSWANA,map_data/state_regions/04_subsaharan_africa.txt,24,MEDIUM,STATE_BOTSWANA: Kalahari Copperbelt and southern African copper provinces.,HIGH,USGS_SEDIMENT_HOSTED_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_LOURENCO_MARQUES,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,STATE_LOURENCO_MARQUES: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_DISTRICT_OF_COLUMBIA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_DISTRICT_OF_COLUMBIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_LOUISIANA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_LOUISIANA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NEW_YORK,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEW_YORK: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_VIRGINIA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_VIRGINIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ALASKA,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_ALASKA: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_WASHINGTON,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_WASHINGTON: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_OREGON,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_OREGON: Secondary Cordilleran and Canadian shield copper potential.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_IDAHO,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_IDAHO: Major Cordilleran and native-copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_COLORADO,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_COLORADO: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_WYOMING,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_WYOMING: Secondary Cordilleran and Canadian shield copper potential.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_MONTANA,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_MONTANA: Major Cordilleran and native-copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NORTH_DAKOTA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NORTH_DAKOTA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_SOUTH_DAKOTA,map_data/state_regions/05_north_america.txt,8,LOW,STATE_SOUTH_DAKOTA: Localized North American copper districts.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_NEBRASKA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEBRASKA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_KANSAS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_KANSAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_OKLAHOMA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_OKLAHOMA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ARKANSAS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_ARKANSAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MISSOURI,map_data/state_regions/05_north_america.txt,0,NONE,STATE_MISSOURI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_IOWA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_IOWA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MINNESOTA,map_data/state_regions/05_north_america.txt,8,LOW,STATE_MINNESOTA: Localized North American copper districts.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_WISCONSIN,map_data/state_regions/05_north_america.txt,0,NONE,STATE_WISCONSIN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_INDIANA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_INDIANA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MICHIGAN,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_MICHIGAN: Major Cordilleran and native-copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_OHIO,map_data/state_regions/05_north_america.txt,0,NONE,STATE_OHIO: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_KENTUCKY,map_data/state_regions/05_north_america.txt,0,NONE,STATE_KENTUCKY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TENNESSEE,map_data/state_regions/05_north_america.txt,0,NONE,STATE_TENNESSEE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MISSISSIPPI,map_data/state_regions/05_north_america.txt,0,NONE,STATE_MISSISSIPPI: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ALABAMA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_ALABAMA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_FLORIDA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_FLORIDA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_GEORGIA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_GEORGIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_WEST_VIRGINIA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_WEST_VIRGINIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MARYLAND,map_data/state_regions/05_north_america.txt,0,NONE,STATE_MARYLAND: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_DELAWARE,map_data/state_regions/05_north_america.txt,0,NONE,STATE_DELAWARE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_PENNSYLVANIA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_PENNSYLVANIA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NEW_JERSEY,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEW_JERSEY: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ILLINOIS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_ILLINOIS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_RHODE_ISLAND,map_data/state_regions/05_north_america.txt,0,NONE,STATE_RHODE_ISLAND: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_CONNECTICUT,map_data/state_regions/05_north_america.txt,0,NONE,STATE_CONNECTICUT: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MASSACHUSETTS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_MASSACHUSETTS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NEW_HAMPSHIRE,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEW_HAMPSHIRE: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_VERMONT,map_data/state_regions/05_north_america.txt,0,NONE,STATE_VERMONT: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MAINE,map_data/state_regions/05_north_america.txt,8,LOW,STATE_MAINE: Localized North American copper districts.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_NORTH_CAROLINA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NORTH_CAROLINA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_UTAH,map_data/state_regions/05_north_america.txt,48,VERY_HIGH,STATE_UTAH: Major Bingham and British Columbia Cordilleran porphyry provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_SOUTH_CAROLINA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_SOUTH_CAROLINA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_HAWAIIAN_ISLANDS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_HAWAIIAN_ISLANDS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ONTARIO,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_ONTARIO: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NEW_BRUNSWICK,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEW_BRUNSWICK: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_QUEBEC,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_QUEBEC: Secondary Cordilleran and Canadian shield copper potential.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NEWFOUNDLAND,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NEWFOUNDLAND: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_ALBERTA,map_data/state_regions/05_north_america.txt,8,LOW,STATE_ALBERTA: Localized North American copper districts.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_BRITISH_COLUMBIA,map_data/state_regions/05_north_america.txt,48,VERY_HIGH,STATE_BRITISH_COLUMBIA: Major Bingham and British Columbia Cordilleran porphyry provinces.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_SASKATCHEWAN,map_data/state_regions/05_north_america.txt,0,NONE,STATE_SASKATCHEWAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MANITOBA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_MANITOBA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_YUKON_TERRITORY,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_YUKON_TERRITORY: Major Cordilleran and native-copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NORTHWEST_TERRITORIES,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_NORTHWEST_TERRITORIES: Secondary Cordilleran and Canadian shield copper potential.,MEDIUM,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_NUNAVUT,map_data/state_regions/05_north_america.txt,0,NONE,STATE_NUNAVUT: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BERMUDA,map_data/state_regions/05_north_america.txt,0,NONE,STATE_BERMUDA: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_TEXAS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_TEXAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_NEVADA,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_NEVADA: Major Cordilleran and native-copper districts.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ARIZONA,map_data/state_regions/05_north_america.txt,60,WORLD_CLASS,STATE_ARIZONA: World-class Basin and Range porphyry copper province.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_NEW_MEXICO,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_NEW_MEXICO: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_CALIFORNIA,map_data/state_regions/05_north_america.txt,24,MEDIUM,STATE_CALIFORNIA: North American Cordilleran or shield copper provinces.,HIGH,USGS_GLOBAL_COPPER_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_SONORA,map_data/state_regions/05_north_america.txt,48,VERY_HIGH,STATE_SONORA: Sonoran porphyry copper province including Cananea.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_CHIHUAHUA,map_data/state_regions/05_north_america.txt,36,HIGH,STATE_CHIHUAHUA: Sierra Madre porphyry and skarn copper province.,HIGH,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_RIO_GRANDE,map_data/state_regions/05_north_america.txt,8,LOW,STATE_RIO_GRANDE: Localized northeastern Mexican copper occurrences.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_DURANGO,map_data/state_regions/05_north_america.txt,24,MEDIUM,"STATE_DURANGO: Mexican porphyry, skarn and polymetallic copper districts.",HIGH,NATIONAL_SURVEY_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_SINALOA,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_SINALOA: Secondary Mexican metallogenic provinces.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_BAJIO,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_BAJIO: Secondary Mexican metallogenic provinces.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_YUCATAN,map_data/state_regions/05_north_america.txt,0,NONE,STATE_YUCATAN: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_MEXICO,map_data/state_regions/05_north_america.txt,24,MEDIUM,"STATE_MEXICO: Mexican porphyry, skarn and polymetallic copper districts.",HIGH,NATIONAL_SURVEY_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_VERACRUZ,map_data/state_regions/05_north_america.txt,0,NONE,STATE_VERACRUZ: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_GUERRERO,map_data/state_regions/05_north_america.txt,24,MEDIUM,"STATE_GUERRERO: Mexican porphyry, skarn and polymetallic copper districts.",HIGH,NATIONAL_SURVEY_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_OAXACA,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_OAXACA: Secondary Mexican metallogenic provinces.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_JALISCO,map_data/state_regions/05_north_america.txt,24,MEDIUM,"STATE_JALISCO: Mexican porphyry, skarn and polymetallic copper districts.",HIGH,NATIONAL_SURVEY_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_ZACATECAS,map_data/state_regions/05_north_america.txt,24,MEDIUM,"STATE_ZACATECAS: Mexican porphyry, skarn and polymetallic copper districts.",HIGH,NATIONAL_SURVEY_AND_GLOBAL_ASSESSMENT,ADD_CAPPED_RESOURCE
STATE_CHIAPAS,map_data/state_regions/05_north_america.txt,0,NONE,STATE_CHIAPAS: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_BAJA_CALIFORNIA,map_data/state_regions/05_north_america.txt,16,MODEST,STATE_BAJA_CALIFORNIA: Secondary Mexican metallogenic provinces.,MEDIUM,NATIONAL_GEOLOGICAL_SURVEY,ADD_CAPPED_RESOURCE
STATE_SAN_SALVADOR,map_data/state_regions/06_central_america.txt,0,NONE,STATE_SAN_SALVADOR: global metallogenic screen found no copper province large enough for a separate game-scale potential.,MEDIUM,GLOBAL_ASSESSMENT_NEGATIVE_SCREEN,KEEP_ZERO
STATE_GUATEMALA,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_GUATEMALA: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
STATE_HONDURAS,map_data/state_regions/06_central_america.txt,16,MODEST,STATE_HONDURAS: Central American volcanic-arc copper systems.,MEDIUM,USGS_GLOBAL_PORPHYRY_DATABASE,ADD_CAPPED_RESOURCE
