state_id                    , numeric_id, source_file                                    , current_relevant_resources                                                                                                                                                                                                                    , candidate_limestone_potential, evidence_status, implementation_status, notes
STATE_MYSORE                ,        473, map_data/state_regions/10_india.txt            , building_gold_mine=6;building_iron_mine=24;building_logging_camp=14;building_fishing_wharf=5;building_salt_pan=10;building_rubber_plantation=discoverable                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NAKHON_RATCHASIMA     ,        522, map_data/state_regions/11_east_asia.txt        , building_logging_camp=25;building_fishing_wharf=6;building_rubber_plantation=discoverable;building_salt_mine=discoverable                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NAMAQUALAND           ,        255, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=32;building_logging_camp=4;building_fishing_wharf=7;building_salt_pan=35                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NANJING               ,        501, map_data/state_regions/11_east_asia.txt        , building_logging_camp=5                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NAURU                 ,       1006, map_data/state_regions/12_indonesia.txt        , building_logging_camp=2;building_whaling_station=3;building_fishing_wharf=3;building_sulfur_mine=12                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEBRASKA              ,        278, map_data/state_regions/05_north_america.txt    , building_logging_camp=5;building_oil_rig=discoverable                                                                                                                                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEJD                  ,        398, map_data/state_regions/08_middle_east.txt      , building_fishing_wharf=4;building_oil_rig=discoverable                                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NENETSIA              ,        572, map_data/state_regions/15_russia.txt           , building_logging_camp=13;building_fishing_wharf=12;building_coal_mine=30;building_oil_rig=discoverable                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEVADA                ,        323, map_data/state_regions/05_north_america.txt    , building_iron_mine=24;building_logging_camp=4;building_gold_field=discoverable                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEWFOUNDLAND          ,        313, map_data/state_regions/05_north_america.txt    , building_iron_mine=24;building_lead_mine=24;building_logging_camp=24;building_whaling_station=6;building_fishing_wharf=10                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_BRUNSWICK         ,        311, map_data/state_regions/05_north_america.txt    , building_coal_mine=44;building_lead_mine=54;building_logging_camp=30;building_fishing_wharf=8                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_CASTILE           ,         93, map_data/state_regions/01_south_europe.txt     , building_logging_camp=4;building_coal_mine=7;building_iron_mine=3;building_sulfur_mine=6                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_HAMPSHIRE         ,        303, map_data/state_regions/05_north_america.txt    , building_logging_camp=14;building_whaling_station=2;building_fishing_wharf=2;building_salt_mine=discoverable                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_JERSEY            ,        298, map_data/state_regions/05_north_america.txt    , building_iron_mine=45;building_logging_camp=6;building_fishing_wharf=10                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_MEXICO            ,        325, map_data/state_regions/05_north_america.txt    , building_coal_mine=20;building_logging_camp=6                                                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_SOUTH_WALES       ,        558, map_data/state_regions/13_australasia.txt      , building_coal_mine=80;building_iron_mine=36;building_logging_camp=7;building_whaling_station=4;building_fishing_wharf=8;building_salt_pan=20;building_gold_field=discoverable;building_oil_rig=discoverable                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NEW_YORK              ,        267, map_data/state_regions/05_north_america.txt    , building_iron_mine=45;building_logging_camp=20;building_whaling_station=5;building_fishing_wharf=6;building_salt_mine=discoverable                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NGARI                 ,        454, map_data/state_regions/09_central_asia.txt     , building_logging_camp=11                                                                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NICARAGUA             ,        341, map_data/state_regions/06_central_america.txt  , building_logging_camp=14;building_fishing_wharf=5;building_salt_pan=25;building_rubber_plantation=discoverable                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NIGER                 ,        202, map_data/state_regions/03_north_africa.txt     , building_coal_mine=36;building_lead_mine=18;building_sulfur_mine=24;building_oil_rig=discoverable                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NIGERIA               ,        217, map_data/state_regions/04_subsaharan_africa.txt, building_iron_mine=45;building_lead_mine=45;building_logging_camp=20;building_rubber_plantation=discoverable                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NIGER_DELTA           ,        214, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=11;building_fishing_wharf=10;building_rubber_plantation=discoverable                                                                                                                                                    ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NINGXIA               ,        492, map_data/state_regions/11_east_asia.txt        , building_logging_camp=8                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NIZHNY_NOVGOROD       ,        823, map_data/state_regions/15_russia.txt           , building_iron_mine=25;building_logging_camp=24                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORMANDY              ,         30, map_data/state_regions/00_west_europe.txt      , building_iron_mine=30;building_logging_camp=8;building_whaling_station=5;building_fishing_wharf=13                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORRLAND              ,          4, map_data/state_regions/00_west_europe.txt      , building_iron_mine=100;building_logging_camp=60;building_fishing_wharf=12                                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_ANHUI        ,        506, map_data/state_regions/11_east_asia.txt        , building_coal_mine=48;building_logging_camp=6                                                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_BALUCHISTAN  ,       2005, map_data/state_regions/09_central_asia.txt     , building_coal_mine=3                                                                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_CAPE         ,        262, map_data/state_regions/04_subsaharan_africa.txt, building_iron_mine=33;building_logging_camp=2;building_gold_field=discoverable                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_MANCHURIA    ,        490, map_data/state_regions/11_east_asia.txt        , building_coal_mine=4;building_lead_mine=5;building_logging_camp=34                                                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_NORWAY       ,          9, map_data/state_regions/00_west_europe.txt      , building_iron_mine=18;building_sulfur_mine=20;building_logging_camp=24;building_whaling_station=10;building_fishing_wharf=10                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_TERRITORY    ,        563, map_data/state_regions/13_australasia.txt      , building_logging_camp=5;building_whaling_station=2;building_fishing_wharf=6                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_THRACE       ,        112, map_data/state_regions/01_south_europe.txt     , building_iron_mine=33;building_logging_camp=17;building_fishing_wharf=6;building_salt_pan=12                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHERN_TRANSYLVANIA ,        171, map_data/state_regions/02_east_europe.txt      , building_coal_mine=48;building_iron_mine=63;building_logging_camp=13                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTHWEST_TERRITORIES ,        319, map_data/state_regions/05_north_america.txt    , building_iron_mine=18;building_logging_camp=40                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_ANGOLA          ,        247, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=13;building_fishing_wharf=8;building_whaling_station=4;building_salt_pan=20;building_rubber_plantation=discoverable                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_BORNEO          ,        541, map_data/state_regions/12_indonesia.txt        , building_iron_mine=24;building_sulfur_mine=36;building_logging_camp=20;building_fishing_wharf=8;building_gold_field=discoverable;building_rubber_plantation=discoverable;building_oil_rig=discoverable                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_CAMEROON        ,        239, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=18                                                                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_CAROLINA        ,        306, map_data/state_regions/05_north_america.txt    , building_coal_mine=32;building_logging_camp=15;building_fishing_wharf=6                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_CAUCASUS        ,        811, map_data/state_regions/15_russia.txt           , building_coal_mine=16;building_iron_mine=12;building_logging_camp=25;building_oil_rig=discoverable;building_gold_field=discoverable                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_DAKOTA          ,        276, map_data/state_regions/05_north_america.txt    , building_coal_mine=48;building_logging_camp=11;building_oil_rig=discoverable                                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_ISLAND          ,        564, map_data/state_regions/13_australasia.txt      , building_coal_mine=28;building_iron_mine=27;building_logging_camp=11;building_whaling_station=3;building_fishing_wharf=8;building_gold_field=discoverable                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_MADAGASCAR      ,        234, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=20;building_whaling_station=6;building_fishing_wharf=10;building_salt_pan=25;building_rubber_plantation=discoverable                                                                                                    ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_RHINE           ,         64, map_data/state_regions/00_west_europe.txt      , building_coal_mine=25;building_iron_mine=20;building_logging_camp=7                                                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NORTH_SUMATRA         ,        546, map_data/state_regions/12_indonesia.txt        , building_coal_mine=40;building_sulfur_mine=48;building_logging_camp=29;building_fishing_wharf=13;building_rubber_plantation=discoverable                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NOVGOROD              ,        141, map_data/state_regions/15_russia.txt           , building_coal_mine=24;building_logging_camp=40                                                                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_NUNAVUT               ,        320, map_data/state_regions/05_north_america.txt    , building_logging_camp=8                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OAXACA                ,        673, map_data/state_regions/05_north_america.txt    , building_coal_mine=24;building_lead_mine=15;building_logging_camp=7;building_fishing_wharf=4;building_gold_field=discoverable;building_rubber_plantation=discoverable                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OB                    ,        571, map_data/state_regions/14_siberia.txt          , building_coal_mine=20;building_logging_camp=22;building_oil_rig=discoverable                                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OHIO                  ,        288, map_data/state_regions/05_north_america.txt    , building_coal_mine=60;building_lead_mine=36;building_logging_camp=30;building_oil_rig=discoverable                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OKHOTSK               ,        579, map_data/state_regions/14_siberia.txt          , building_coal_mine=36;building_fishing_wharf=10;building_whaling_station=5;building_logging_camp=10;building_gold_field=discoverable                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OKLAHOMA              ,        280, map_data/state_regions/05_north_america.txt    , building_coal_mine=40;building_logging_camp=7;building_oil_rig=discoverable                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OLD_CASTILE           ,         95, map_data/state_regions/01_south_europe.txt     , building_coal_mine=8;building_iron_mine=5;building_sulfur_mine=3;building_logging_camp=6;building_fishing_wharf=3                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OMAN                  ,        399, map_data/state_regions/08_middle_east.txt      , building_fishing_wharf=10;building_oil_rig=discoverable                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ONTARIO               ,        310, map_data/state_regions/05_north_america.txt    , building_sulfur_mine=48;building_logging_camp=90;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ORAN                  ,        192, map_data/state_regions/03_north_africa.txt     , building_iron_mine=12;building_fishing_wharf=5;building_logging_camp=3                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OREGON                ,        271, map_data/state_regions/05_north_america.txt    , building_logging_camp=50;building_fishing_wharf=5;building_whaling_station=3                                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ORISSA                ,        471, map_data/state_regions/10_india.txt            , building_logging_camp=15;building_iron_mine=36;building_coal_mine=21;building_fishing_wharf=7;building_salt_pan=20                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ORLEANS               ,         45, map_data/state_regions/00_west_europe.txt      , building_logging_camp=7                                                                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OROMIA                ,        228, map_data/state_regions/04_subsaharan_africa.txt, building_logging_camp=11;building_rubber_plantation=discoverable;building_oil_rig=discoverable                                                                                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_ORYOL                 ,        136, map_data/state_regions/15_russia.txt           , building_logging_camp=72;building_coal_mine=58;building_iron_mine=16                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OSTROBOTHNIA          ,         14, map_data/state_regions/15_russia.txt           , building_lead_mine=5;building_logging_camp=25;building_fishing_wharf=10                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OULU                  ,        804, map_data/state_regions/15_russia.txt           , building_iron_mine=45;building_logging_camp=56;building_fishing_wharf=10                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OUTER_HAUSALAND       ,        215, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=48;building_logging_camp=4;building_oil_rig=discoverable                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_OUTER_MANCHURIA       ,        488, map_data/state_regions/11_east_asia.txt        , building_coal_mine=12;building_iron_mine=16;building_lead_mine=24;building_logging_camp=20;building_fishing_wharf=10;building_gold_field=discoverable;building_oil_rig=discoverable                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PALESTINE             ,        406, map_data/state_regions/08_middle_east.txt      , building_iron_mine=24;building_logging_camp=5;building_fishing_wharf=4;building_sulfur_mine=9;building_salt_pan=30                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PANAMA                ,        343, map_data/state_regions/06_central_america.txt  , building_coal_mine=36;building_logging_camp=8;building_fishing_wharf=6;building_whaling_station=2;building_salt_pan=20;building_rubber_plantation=discoverable                                                                                ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PARA                  ,        397, map_data/state_regions/07_south_america.txt    , building_logging_camp=9;building_fishing_wharf=3;building_iron_mine=78;building_rubber_plantation=discoverable;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PARAIBA               ,        662, map_data/state_regions/07_south_america.txt    , building_logging_camp=4;building_fishing_wharf=2;building_rubber_plantation=discoverable                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PARANA                ,        389, map_data/state_regions/07_south_america.txt    , building_coal_mine=20;building_logging_camp=30;building_fishing_wharf=3;building_whaling_station=2                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PASHTUNISTAN          ,        449, map_data/state_regions/09_central_asia.txt     , building_logging_camp=6;building_lead_mine=4                                                                                                                                                                                                  ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PASTAZA               ,        360, map_data/state_regions/07_south_america.txt    , building_coal_mine=28;building_logging_camp=25;building_rubber_plantation=discoverable;building_oil_rig=discoverable                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PATAGONIA             ,        375, map_data/state_regions/07_south_america.txt    , building_coal_mine=32;building_sulfur_mine=20;building_fishing_wharf=7;building_oil_rig=discoverable                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PEGU                  ,        526, map_data/state_regions/10_india.txt            , building_logging_camp=18;building_fishing_wharf=10;building_salt_pan=30;building_rubber_plantation=discoverable;building_oil_rig=discoverable                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PELOPONNESE           ,        130, map_data/state_regions/01_south_europe.txt     , building_iron_mine=21;building_logging_camp=5;building_fishing_wharf=10                                                                                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PENNSYLVANIA          ,        297, map_data/state_regions/05_north_america.txt    , building_coal_mine=120;building_iron_mine=57;building_logging_camp=23;building_oil_rig=discoverable                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PERM                  ,        150, map_data/state_regions/15_russia.txt           , building_coal_mine=80;building_iron_mine=75;building_logging_camp=35;building_oil_rig=discoverable                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PERNAMBUCO            ,        395, map_data/state_regions/07_south_america.txt    , building_logging_camp=5;building_fishing_wharf=3;building_rubber_plantation=discoverable                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PERSIAN_KURDISTAN     ,       2002, map_data/state_regions/08_middle_east.txt      , building_logging_camp=4;building_iron_mine=3;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                                                    ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PIAUI                 ,        660, map_data/state_regions/07_south_america.txt    , building_iron_mine=36;building_logging_camp=14;building_fishing_wharf=7;building_rubber_plantation=discoverable                                                                                                                               ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PICARDY               ,         34, map_data/state_regions/00_west_europe.txt      , building_logging_camp=4;building_fishing_wharf=1                                                                                                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PIEDMONT              ,         77, map_data/state_regions/01_south_europe.txt     , building_coal_mine=28;building_iron_mine=45;building_lead_mine=45;building_logging_camp=8;building_fishing_wharf=6                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_POITOU                ,         36, map_data/state_regions/00_west_europe.txt      , building_logging_camp=5;building_fishing_wharf=6;building_salt_pan=30                                                                                                                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_POMERANIA             ,         57, map_data/state_regions/00_west_europe.txt      , building_logging_camp=11;building_fishing_wharf=10;building_salt_mine=discoverable                                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_POSEN                 ,        160, map_data/state_regions/02_east_europe.txt      , building_iron_mine=24;building_logging_camp=9;building_salt_mine=discoverable                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_POTOSI                ,        365, map_data/state_regions/07_south_america.txt    , building_lead_mine=12;building_logging_camp=9;building_gold_mine=4;building_salt_mine=discoverable                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PROVENCE              ,         29, map_data/state_regions/00_west_europe.txt      , building_logging_camp=7;building_fishing_wharf=12;building_salt_pan=25                                                                                                                                                                        ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PSKOV                 ,        820, map_data/state_regions/15_russia.txt           , building_logging_camp=24;building_salt_mine=discoverable                                                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PUERTO_RICO           ,        346, map_data/state_regions/06_central_america.txt  , building_logging_camp=2;building_fishing_wharf=4;building_rubber_plantation=discoverable                                                                                                                                                      ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PUNJAB                ,        464, map_data/state_regions/10_india.txt            , building_coal_mine=6;building_iron_mine=6;building_logging_camp=11;building_oil_rig=discoverable;building_salt_mine=discoverable                                                                                                              ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_PYONGYANG             ,        539, map_data/state_regions/11_east_asia.txt        , building_coal_mine=17;building_gold_mine=5;building_iron_mine=36;building_lead_mine=15;building_logging_camp=7;building_fishing_wharf=8                                                                                                       ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_QINGHAI               ,        495, map_data/state_regions/11_east_asia.txt        , building_coal_mine=48;building_logging_camp=6;building_salt_mine=discoverable                                                                                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_QUEBEC                ,        312, map_data/state_regions/05_north_america.txt    , building_iron_mine=60;building_logging_camp=100;building_whaling_station=4;building_fishing_wharf=8                                                                                                                                           ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_QUEENSLAND            ,        560, map_data/state_regions/13_australasia.txt      , building_iron_mine=45;building_lead_mine=45;building_logging_camp=5;building_whaling_station=3;building_fishing_wharf=12;building_salt_pan=35                                                                                                 ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_QUETTA                ,       2009, map_data/state_regions/09_central_asia.txt     , building_iron_mine=4;building_lead_mine=8;building_logging_camp=2                                                                                                                                                                             ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RAJPUTANA             ,        468, map_data/state_regions/10_india.txt            , building_iron_mine=24;building_lead_mine=6;building_sulfur_mine=3;building_logging_camp=2                                                                                                                                                     ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RHINELAND             ,         63, map_data/state_regions/00_west_europe.txt      , building_coal_mine=60;building_lead_mine=30;building_logging_camp=11                                                                                                                                                                          ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RHODE_ISLAND          ,        300, map_data/state_regions/05_north_america.txt    , building_logging_camp=2;building_whaling_station=2;building_fishing_wharf=3                                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RHONE                 ,         32, map_data/state_regions/00_west_europe.txt      , building_coal_mine=100;building_iron_mine=36;building_lead_mine=36;building_logging_camp=14                                                                                                                                                   ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RIFT_VALLEY           ,        227, map_data/state_regions/04_subsaharan_africa.txt, building_coal_mine=48;building_logging_camp=7;building_rubber_plantation=discoverable                                                                                                                                                         ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
STATE_RIGA                  ,        152, map_data/state_regions/15_russia.txt           , building_logging_camp=11;building_fishing_wharf=10                                                                                                                                                                                            ,                              , NOT_RESEARCHED , DEFERRED_TECH6C2     , No limestone potential assigned in TECH6C1.
