object_type,object_id,name,localization_key,description_key,icon,source_file,technology_requirement,parent_category,compatible_hulls,slot_type,effects,construction_cost,maintenance,AI_logic,DLC_requirement,notes
COMPONENT,ship_mod_troop_ship_range_high,$ship_mod_increased_stowage$,ship_mod_troop_ship_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:4233,NONE,ship_mod_slot_range,ship_type_troop_ship,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=170; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=20; goods_input_grain_add=15,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_merchant_navy_doctrine; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_torpedo_boat_armor_light,$ship_mod_light_steel_hull$,ship_mod_torpedo_boat_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:4260,NONE,ship_mod_slot_armor,ship_type_torpedo_boat,ship_mod_slot_armor,ship_armor_add=8; ship_hit_points_max_add=150,goods_input_iron_add=4,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_torpedo_boat_armor_medium,$ship_mod_steel_hull$,ship_mod_torpedo_boat_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:4282,NONE,ship_mod_slot_armor,ship_type_torpedo_boat,ship_mod_slot_armor,ship_armor_add=15; ship_hit_points_max_add=325,goods_input_iron_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_torpedo_boat_armor_high,$ship_mod_heavy_steel_framing$,ship_mod_torpedo_boat_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:4304,NONE,ship_mod_slot_armor,ship_type_torpedo_boat,ship_mod_slot_armor,ship_armor_add=25; ship_hit_points_max_add=650,goods_input_iron_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_guns_light,14-in Torpedos,ship_mod_torpedo_boat_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:4326,NONE,ship_mod_slot_guns,ship_type_torpedo_boat,ship_mod_slot_guns,ship_hull_damage_add=20; ship_crew_damage_add=9; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=2,goods_input_explosives_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_guns_medium,14-in Torpedos + 1-in Guns,ship_mod_torpedo_boat_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:4350,NONE,ship_mod_slot_guns,ship_type_torpedo_boat,ship_mod_slot_guns,ship_hull_damage_add=45; ship_crew_damage_add=20; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=5,goods_input_explosives_add=8; goods_input_artillery_add=3,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_guns_high,18-in Torpedos + 3-pdr QF,ship_mod_torpedo_boat_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:4375,ironclad_tech,ship_mod_slot_guns,ship_type_torpedo_boat,ship_mod_slot_guns,ship_hull_damage_add=70; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=10,goods_input_explosives_add=12; goods_input_artillery_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_propulsion_light,$ship_mod_single_expansion_engine$,ship_mod_torpedo_boat_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:4402,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat,ship_mod_slot_propulsion,ship_movement_speed_add=8.5,goods_input_engines_add=5; goods_input_coal_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_propulsion_medium,$ship_mod_compound_engine$,ship_mod_torpedo_boat_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:4424,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat,ship_mod_slot_propulsion,ship_movement_speed_add=11.5,goods_input_engines_add=8; goods_input_coal_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_propulsion_high,$ship_mod_triple_expansion_engine$,ship_mod_torpedo_boat_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:4446,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat,ship_mod_slot_propulsion,ship_movement_speed_add=14,goods_input_engines_add=12; goods_input_coal_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_torpedo_boat_range_light,$ship_mod_reduced_stowage$,ship_mod_torpedo_boat_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:4468,NONE,ship_mod_slot_range,ship_type_torpedo_boat,ship_mod_slot_range,ship_supply_capacity_add=6,goods_input_groceries_add=6,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_torpedo_boat_range_medium,$ship_mod_standard_stowage$,ship_mod_torpedo_boat_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:4489,NONE,ship_mod_slot_range,ship_type_torpedo_boat,ship_mod_slot_range,ship_supply_capacity_add=15; ship_supply_efficiency_add=0.1,goods_input_groceries_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_torpedo_boat_range_high,$ship_mod_increased_stowage$,ship_mod_torpedo_boat_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:4511,NONE,ship_mod_slot_range,ship_type_torpedo_boat,ship_mod_slot_range,ship_supply_capacity_add=30; ship_supply_efficiency_add=0.25,goods_input_groceries_add=17,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_torpedo_boat_destroyer_armor_light,$ship_mod_light_steel_hull$,ship_mod_torpedo_boat_destroyer_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:4535,NONE,ship_mod_slot_armor,ship_type_torpedo_boat_destroyer,ship_mod_slot_armor,ship_armor_add=10; ship_hit_points_max_add=175,goods_input_steel_add=4,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_torpedo_boat_destroyer_armor_medium,$ship_mod_steel_hull$,ship_mod_torpedo_boat_destroyer_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:4556,NONE,ship_mod_slot_armor,ship_type_torpedo_boat_destroyer,ship_mod_slot_armor,ship_armor_add=35; ship_hit_points_max_add=425,goods_input_steel_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_torpedo_boat_destroyer_armor_high,$ship_mod_reinforced_steel_hull$,ship_mod_torpedo_boat_destroyer_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:4577,NONE,ship_mod_slot_armor,ship_type_torpedo_boat_destroyer,ship_mod_slot_armor,ship_armor_add=55; ship_hit_points_max_add=850,goods_input_steel_add=14,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_destroyer_guns_light,18-in Torpedos + 4 x 6-pdr QF,ship_mod_torpedo_boat_destroyer_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:4598,NONE,ship_mod_slot_guns,ship_type_torpedo_boat_destroyer,ship_mod_slot_guns,ship_hull_damage_add=40; ship_crew_damage_add=25; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=4,goods_input_explosives_add=5; goods_input_artillery_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_destroyer_guns_medium,18-in Torpedos + 12 & 3 x 6-pdr QF,ship_mod_torpedo_boat_destroyer_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:4622,NONE,ship_mod_slot_guns,ship_type_torpedo_boat_destroyer,ship_mod_slot_guns,ship_hull_damage_add=70; ship_crew_damage_add=45; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=10,goods_input_explosives_add=8; goods_input_artillery_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_torpedo_boat_destroyer_guns_high,18-in Torpedos +  12 & 5 x 6-pdr QF,ship_mod_torpedo_boat_destroyer_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:4646,NONE,ship_mod_slot_guns,ship_type_torpedo_boat_destroyer,ship_mod_slot_guns,ship_hull_damage_add=100; ship_crew_damage_add=65; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=20,goods_input_explosives_add=12; goods_input_artillery_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_destroyer_propulsion_light,$ship_mod_te_locomotive_boilers$,ship_mod_torpedo_boat_destroyer_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:4670,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat_destroyer,ship_mod_slot_propulsion,ship_movement_speed_add=8.5,goods_input_engines_add=8; goods_input_coal_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_destroyer_propulsion_medium,$ship_mod_te_water_tube_boilers$,ship_mod_torpedo_boat_destroyer_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:4691,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat_destroyer,ship_mod_slot_propulsion,ship_movement_speed_add=11.5,goods_input_engines_add=12; goods_input_coal_add=8,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_torpedo_boat_destroyer_propulsion_high,$ship_mod_te_forced_draft$,ship_mod_torpedo_boat_destroyer_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:4712,NONE,ship_mod_slot_propulsion,ship_type_torpedo_boat_destroyer,ship_mod_slot_propulsion,ship_movement_speed_add=14,goods_input_engines_add=18; goods_input_coal_add=10,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_torpedo_boat_destroyer_range_light,$ship_mod_reduced_stowage$,ship_mod_torpedo_boat_destroyer_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:4733,NONE,ship_mod_slot_range,ship_type_torpedo_boat_destroyer,ship_mod_slot_range,ship_supply_capacity_add=6,goods_input_groceries_add=6,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_torpedo_boat_destroyer_range_medium,$ship_mod_standard_stowage$,ship_mod_torpedo_boat_destroyer_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:4753,NONE,ship_mod_slot_range,ship_type_torpedo_boat_destroyer,ship_mod_slot_range,ship_supply_capacity_add=15; ship_supply_efficiency_add=0.1,goods_input_groceries_add=14,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_torpedo_boat_destroyer_range_high,$ship_mod_increased_stowage$,ship_mod_torpedo_boat_destroyer_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:4774,NONE,ship_mod_slot_range,ship_type_torpedo_boat_destroyer,ship_mod_slot_range,ship_supply_capacity_add=30; ship_supply_efficiency_add=0.25,goods_input_groceries_add=24,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_submarine_armor_light,$ship_mod_single_hull$,ship_mod_submarine_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:4797,NONE,ship_mod_slot_armor,ship_type_submarine,ship_mod_slot_armor,ship_armor_add=7; ship_hit_points_max_add=250,goods_input_steel_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_submarine_armor_medium,$ship_mod_partial_double_hull$,ship_mod_submarine_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:4819,NONE,ship_mod_slot_armor,ship_type_submarine,ship_mod_slot_armor,ship_armor_add=20; ship_hit_points_max_add=675,goods_input_steel_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_submarine_armor_high,$ship_mod_full_double_hull$,ship_mod_submarine_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:4841,NONE,ship_mod_slot_armor,ship_type_submarine,ship_mod_slot_armor,ship_armor_add=35; ship_hit_points_max_add=1250,goods_input_steel_add=15,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_submarine_guns_light,20-in Torpedos,ship_mod_submarine_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:4863,NONE,ship_mod_slot_guns,ship_type_submarine,ship_mod_slot_guns,ship_hull_damage_add=45; ship_crew_damage_add=8; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=0.5,goods_input_explosives_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_submarine_guns_medium,20-in Torpedos + 1 x 12-pdr QF,ship_mod_submarine_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:4887,NONE,ship_mod_slot_guns,ship_type_submarine,ship_mod_slot_guns,ship_hull_damage_add=80; ship_crew_damage_add=20; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=1,goods_input_explosives_add=15,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_submarine_guns_high,20-in Torpedos + 2 x 12-pdr QF,ship_mod_submarine_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:4911,NONE,ship_mod_slot_guns,ship_type_submarine,ship_mod_slot_guns,ship_hull_damage_add=115; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=2.5,goods_input_explosives_add=25,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_submarine_propulsion_light,$ship_mod_petrol_electric_drive$,ship_mod_submarine_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:4935,NONE,ship_mod_slot_propulsion,ship_type_submarine,ship_mod_slot_propulsion,ship_movement_speed_add=5.5,goods_input_engines_add=8; goods_input_oil_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_submarine_propulsion_medium,$ship_mod_kerosene_electric_drive$,ship_mod_submarine_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:4957,NONE,ship_mod_slot_propulsion,ship_type_submarine,ship_mod_slot_propulsion,ship_movement_speed_add=6.5,goods_input_engines_add=12; goods_input_oil_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_submarine_propulsion_high,$ship_mod_diesel_electric_drive$,ship_mod_submarine_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:4979,NONE,ship_mod_slot_propulsion,ship_type_submarine,ship_mod_slot_propulsion,ship_movement_speed_add=8,goods_input_engines_add=18; goods_input_oil_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_submarine_range_light,$ship_mod_reduced_stowage$,ship_mod_submarine_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:5001,NONE,ship_mod_slot_range,ship_type_submarine,ship_mod_slot_range,ship_supply_capacity_add=6,goods_input_groceries_add=7,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_submarine_range_medium,$ship_mod_standard_stowage$,ship_mod_submarine_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:5022,NONE,ship_mod_slot_range,ship_type_submarine,ship_mod_slot_range,ship_supply_capacity_add=15; ship_supply_efficiency_add=0.1,goods_input_groceries_add=14,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_submarine_range_high,$ship_mod_increased_stowage$,ship_mod_submarine_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:5044,NONE,ship_mod_slot_range,ship_type_submarine,ship_mod_slot_range,ship_supply_capacity_add=30; ship_supply_efficiency_add=0.25,goods_input_groceries_add=22,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine; multiply=ship_mod_coastal_defence_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_destroyer_armor_light,$ship_mod_light_steel_hull$,ship_mod_destroyer_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:5068,NONE,ship_mod_slot_armor,ship_type_destroyer,ship_mod_slot_armor,ship_armor_add=15; ship_hit_points_max_add=250,goods_input_steel_add=5,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_destroyer_armor_medium,$ship_mod_steel_hull$,ship_mod_destroyer_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:5089,NONE,ship_mod_slot_armor,ship_type_destroyer,ship_mod_slot_armor,ship_armor_add=35; ship_hit_points_max_add=675,goods_input_steel_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_jeune_ecole_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
