relation_type,producer,output,consumer,technology,ai_bootstrap,source_file,notes
DEMAND_EDGE,,lubricant,pm_robotic_building_aircraft_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_automotive_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_battery_plant,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_commonalloys_plant,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_computer_assembly,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_consumer_electronics_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_ecommerce_logistics,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_electrics_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_furniture_manufactory,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_motor_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_paper_mill,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_robotics_industry,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_steel_mill,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_robotic_building_tooling_workshop,automated_industrial_robots,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_selective_automatic_rifles,semi_automatic_rifle,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,lubricant,pm_synthetic_compounds_cosmetics,synthetic_cosmetics,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_catalytic_cracking,lubricant,,enhanced_cracking_distillation,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_fractional_distillation,lubricant,,oil_distillation,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_fuel_whaling_ships,lubricant,,naval_oil_propulsion,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_steam_whaling_ships,lubricant,,NONE,DOWNSTREAM_PM,common/production_methods/ztr_vanilla_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_thermal_cracking,lubricant,,thermal_cracking,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_vacuum_distillation,lubricant,,vacuum_distillation,DOWNSTREAM_PM,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,manzoni_prints,blockbuster_films,mass_entertainment,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,celluloide_films,mass_propaganda,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_analytical_philosophy_department,analytical_philosophy,POP_LATENT_DEMAND,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_big_science_and_humanities_department,funded_research_projects,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_cathode_tube_televisions,cathode_tube,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_colored_cathode_tube_televisions,tv_color,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_computerized_research_center,machine_learning,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_digital_art,user_interface,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_digital_sound_devices,mobile_phone,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_hd_televisions,high_definition_television,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_light_store_pickup,NONE,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_mixed_robotic_microfulfilment,iot_driven_manufacturing,POP_LATENT_DEMAND,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_philosophy_department,dialectics,POP_LATENT_DEMAND,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_pop_art,pop_art,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_radios,radio,POP_LATENT_DEMAND,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_research_center_advanced,machine_learning,POP_LATENT_DEMAND,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_research_center_basic,verrier_modern_physics_tech,POP_LATENT_DEMAND,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_research_center_medium,funded_research_projects,POP_LATENT_DEMAND,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_scholastic_education,NONE,POP_LATENT_DEMAND,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_smart_televisions,smart_appliances,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,pm_transistor_radios,proto_digital_devices,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,silent_films,silent_cinema,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,manzoni_prints,streaming_services,social_media,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,manzoni_pm_cylinder_presses,manzoni_prints,,lathe,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_linotype,manzoni_prints,,manzoni_linotype_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_printing_presses,manzoni_prints,,NONE,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_rotary_presses,manzoni_prints,,manzoni_rotary_press_tech,POP_LATENT_DEMAND,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_color_broadcasting,manzoni_prints,,tv_color,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_audio_workstation,manzoni_prints,,global_music,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_postproduction,manzoni_prints,,advanced_personal_computer,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_press,manzoni_prints,,user_interface,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_early_broadcasting,manzoni_prints,,government_broadcasting,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_electronic_news_gathering,manzoni_prints,,mass_propaganda,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_offset_printing,manzoni_prints,,offset_printing,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_online_content_creation,manzoni_prints,,social_media,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,on_demand_goods,pm_delivering_on_demand_bakery,on_demand_delivery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,on_demand_goods,pm_digital_retail,e_commerce,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_integrated_retail_ecommerce,on_demand_goods,,e_commerce,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_local_courier_network,on_demand_goods,,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_platform_gig_delivery,on_demand_goods,,freight_village,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_predictive_fulfilment_network,on_demand_goods,,algorithmic_dispatch,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,organized_data,pm_basic_data_analysis,modern_statistics,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_cloud_databased_data_analysis,cloud_computing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_consulting_firm_services,market_studies,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_global_outsourcing_hub,globalization,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_manual_market_studies,market_studies,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_multinational_corporate_services,multinational_corporations,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_research_center_basic,verrier_modern_physics_tech,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,organized_data,pm_research_center_medium,funded_research_projects,STRATEGY_STANCE,common/production_methods/ztr_unique_buildings_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,manzoni_pm_digital_media,organized_data,,global_music,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_electric_telegraph,organized_data,,electric_telegraph,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_physical,organized_data,,NONE,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_radio,organized_data,,mass_propaganda,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,manzoni_pm_telephone,organized_data,,telephone,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_artificial_general_intelligence,organized_data,,artificial_general_intelligence,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_cloud_storage_building_datacenter,organized_data,,cloud_computing,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_data_optimization_heavy_industry,organized_data,,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_data_optimization_heavy_industry_computer,organized_data,,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_data_optimization_heavy_industry_software,organized_data,,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_data_optimization_light_industry,organized_data,,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_digital_data_optimization_primary_sector,organized_data,,computer,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_generative_ai_models,organized_data,,artificial_intelligence,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_local_computer_networks,organized_data,,networking_protocols,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_local_data_storage_building_datacenter,organized_data,,digital_infrastructure,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_optimization_heavy_industry,organized_data,,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_optimization_light_industry,organized_data,,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_optimization_light_industry_paper,organized_data,,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_optimization_primary_sector,organized_data,,corporate_management,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_reporting_heavy_industry,organized_data,,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_reporting_light_industry,organized_data,,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_reporting_light_industry_paper,organized_data,,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_manual_data_reporting_primary_sector,organized_data,,NONE,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_neural_model_training,organized_data,,machine_learning,STRATEGY_STANCE,common/production_methods/ztr_data_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_rudimental_data_networks,organized_data,,data_processing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,pharmaceuticals,pm_advanced_healtcare,mri_development,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_beverages_cola,fast_food,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_developed_healtcare,vaccination_campaigns,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_genetic_analysis_breeding,genetic_engineering,POP_LATENT_DEMAND,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_hormonal_feedlots,fast_food,POP_LATENT_DEMAND,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_industrial_cosmetics,automatic_bottle_blowers,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_modern_cosmetics,modern_cosmetics,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_modern_healtcare,pharmaceuticals,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_ogm,genetic_engineering,POP_LATENT_DEMAND,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_ogm_building_rice_farm,genetic_engineering,POP_LATENT_DEMAND,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_synthetic_compounds_cosmetics,synthetic_cosmetics,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,pharmaceuticals,pm_synthetic_pesticides,synthetic_pesticides,POP_LATENT_DEMAND,common/production_methods/ztr_agriculture_production_methods.txt,PM activation creates or expands demand
SUPPLY_EDGE,pm_antibiotics_pharmaceuticals,pharmaceuticals,,antibiotics,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_handcraft_natural_medicinals,pharmaceuticals,,pharmaceuticals,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_morphine_extraction,pharmaceuticals,,penicillin,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_rudimental_chemical_pharmaceuticals,pharmaceuticals,,theiler_microbiology_tech,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_synthetic_opioids,pharmaceuticals,,neuroscience,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
SUPPLY_EDGE,pm_synthetic_pharmaceuticals,pharmaceuticals,,genetic_disease_screening,POP_LATENT_DEMAND,common/production_methods/ztr_new_production_methods.txt,Negative output values are coproduct trade-offs where applicable
DEMAND_EDGE,,plastics,blockbuster_films,mass_entertainment,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,celluloide_films,mass_propaganda,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_3d_printed_tools,additive_manufacturing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_advanced_composite_paper,laser,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_advanced_copperwires,advanced_wire,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_advanced_desalinated_water_filtration,advanced_water_filtration,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_advanced_personal_computers,advanced_personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_alkaline_battery,alkaline_battery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_aluminium_inox_houseware,bauxite_processing,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_automated_hydro_control_systems,automated_industrial_robots,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_automation_closed_loop_system,hdpe,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_bakelite_telephones,polyethylene,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_cathode_tube_televisions,cathode_tube,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_cell_phones,mobile_phone,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_chemical_pulp_recovery,kraft_recovery_process,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_civil_planes_production,jet_aviation,STRATEGY_STANCE,common/production_methods/ztr_military_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_colored_cathode_tube_televisions,tv_color,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_computer_teleprinters,computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_electric_pumped_desalinated_water,sea_water_desalination,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_electronic_grade_wires,optic_fibers,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_elgar_digital_instruments,global_music,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_elgar_electric_instruments,rock_and_roll,STRATEGY_STANCE,common/production_methods/ztr_modified_mr_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_embedded_control_circuit,embedded_control_systems,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_fast_modular_furniture_systems,fast_modular_furniture,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_hd_televisions,high_definition_television,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_houseware_plastics,plastics,STRATEGY_STANCE,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_insulated_packaging,supermarket,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_laptops,mobile_devices,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_lithium_battery,lithium_battery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_mobile_artillery,rocket_artillery,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_modern_tools,modern_tools,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_moplen_houseware,hdpe,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_nylon,synthetic_fibres,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_pem_fuel_cell,electric_vehicles,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_personal_computers,personal_computer,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_plastics_pipes_and_pet,polyester_synthesis,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_polyester,polyester_synthesis,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_prefabricated_concrete_buildings,prefabricated_concrete_buildings,STRATEGY_STANCE,common/production_methods/ztr_construction_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_pressurized_hydro_systems,hdpe,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_pressurized_systems_power_plant,hdpe,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_printed_circuit_board,integrated_circuits,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_recoiled_barrels,automatic_machine_guns,STRATEGY_STANCE,common/production_methods/ztr_vanilla_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_rudimental_homeappliances,rudimental_home_appliances,STRATEGY_STANCE,common/production_methods/ztr_new_production_methods.txt,PM activation creates or expands demand
DEMAND_EDGE,,plastics,pm_rudimental_photovoltaic_cells,photovoltaic_effect,STRATEGY_STANCE,common/production_methods/ztr_energy_production_methods.txt,PM activation creates or expands demand
