"relative_path","source_tracked","source_size","destination_size","source_sha256","destination_sha256","status","notes"
"docs/reports/hotfix/HOTFIX_5B2_UNIQUE_EAST_INDIA_COMPANY.md","true","9855","9855","85861EDDCF21F7077AC5D1AB1FC5D15844E0C31C58E19C19260998099156BF20","85861EDDCF21F7077AC5D1AB1FC5D15844E0C31C58E19C19260998099156BF20","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C1_AUDIT_INDIA_REGION_REFERENCES.md","true","21740","21740","E52A22CE8BD783C1CBFC8688DB311FB3BCAB3A3266BD7115459952CF56D04584","E52A22CE8BD783C1CBFC8688DB311FB3BCAB3A3266BD7115459952CF56D04584","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C1_INDIA_REGION_REFERENCE_MAP.csv","true","40767","40767","C4F6E3AE4D56327C9F7AC6F4154A5A9FB94B72D235BB18D155BE5E74AD11D794","C4F6E3AE4D56327C9F7AC6F4154A5A9FB94B72D235BB18D155BE5E74AD11D794","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2A_HIGH_CONFIDENCE_NORTH_SOUTH.md","true","7789","7789","614EF8C184E3A35BCEB648AA67DCCDAC46DE11A148722757EFE0AB44323F99CC","614EF8C184E3A35BCEB648AA67DCCDAC46DE11A148722757EFE0AB44323F99CC","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2B_AFGHANISTAN_CENTRAL_ASIA_KRAKATOA.md","true","6159","6159","8555C1232BB046D126CAF68AD7A142E59B77E13736EFA65B55ACCAB817D8BF04","8555C1232BB046D126CAF68AD7A142E59B77E13736EFA65B55ACCAB817D8BF04","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2C_INDIA_RAILWAY_REGIONS.md","true","4705","4705","D963AFD1851F568747E72C630BF152E7F4D2E8679369EAF2367F0367C6111A85","D963AFD1851F568747E72C630BF152E7F4D2E8679369EAF2367F0367C6111A85","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2D1_PAN_INDIAN_FAMINES.md","true","7552","7552","FB56E7D99912D24940A4591D7A130AFD80FE73EF872904207933DBB4983A86A6","FB56E7D99912D24940A4591D7A130AFD80FE73EF872904207933DBB4983A86A6","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2D2_FAMINE_HISTORICAL_COMPLETIONS.md","true","5185","5185","54D715E70414FDF3A0B571AF51A37FA7F0AC1A91FA78AEC58239A203F66374C4","54D715E70414FDF3A0B571AF51A37FA7F0AC1A91FA78AEC58239A203F66374C4","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2D3_FAMINE_HISTORICAL_SELECTORS.md","true","6645","6645","4A6D380BE5E8F51A7DBF251E63181748BE78F1AFC8D294BFC41F911AF294A822","4A6D380BE5E8F51A7DBF251E63181748BE78F1AFC8D294BFC41F911AF294A822","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2D_AUDIT_INDIAN_FAMINES_REGIONS.md","true","18122","18122","95D018F2D89FD606D47859CF925F78FB8054162F512E7565FEB5B5279F6F7F92","95D018F2D89FD606D47859CF925F78FB8054162F512E7565FEB5B5279F6F7F92","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E1_SEPOY_HIDDEN_TRIGGER_AND_ALIGNMENT.md","true","8300","8300","329922FD0CFB3F46E001AD77B9F9CCC218A65F1AB55F8BC9C2561475D9970CD9","329922FD0CFB3F46E001AD77B9F9CCC218A65F1AB55F8BC9C2561475D9970CD9","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E2_SEPOY_PRESIDENCIES_AND_REGIONAL_EFFECTS.md","true","9515","9515","4458F29834BBE0C8AA5A295E0B6C2F1F6BDA0682C039D8D85F0C3668C4DB8326","4458F29834BBE0C8AA5A295E0B6C2F1F6BDA0682C039D8D85F0C3668C4DB8326","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E3A_SEPOY_GENERAL_BREAKUP.md","true","7669","7669","263266DDA41B43DE80F67C0928B39EE2D68825D299EA8603BA561FCC88852440","263266DDA41B43DE80F67C0928B39EE2D68825D299EA8603BA561FCC88852440","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E3B_SEPOY_BENGAL_RETREAT.md","true","7790","7790","35230619E613F96F6E0F50AAE28343AA80A713E4CE208889C6CBA654CDC1D4DD","35230619E613F96F6E0F50AAE28343AA80A713E4CE208889C6CBA654CDC1D4DD","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E3C_SEPOY_MADRAS_RETREAT.md","true","7447","7447","3855F78753AD24A8A63AC671237FAFF241E217D1512CA0B1AF8FC3670720DC67","3855F78753AD24A8A63AC671237FAFF241E217D1512CA0B1AF8FC3670720DC67","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E3D_SEPOY_BOMBAY_RETREAT.md","true","8752","8752","EE0F357628C621D84D97703EC8B4BA8DA2BDDF243CC1B68B2F35EED00D3F58D1","EE0F357628C621D84D97703EC8B4BA8DA2BDDF243CC1B68B2F35EED00D3F58D1","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4A_SEPOY_RUNTIME_LOAD_VALIDATION.md","true","11348","11348","D9422E1756AA1F5412608FBF9BD40F66D5EB6F7B41503421A88E970D2AA08E77","D9422E1756AA1F5412608FBF9BD40F66D5EB6F7B41503421A88E970D2AA08E77","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4B1_SEPOY_PINNING_API.md","true","8635","8635","A6F1F84F03C5DF244B6B6137872E97AA65F523B36A1C2F4D306553641AE515AB","A6F1F84F03C5DF244B6B6137872E97AA65F523B36A1C2F4D306553641AE515AB","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4B2_SEPOY_CHARACTER_ROLE_API.md","true","8885","8885","76859610B6D05409C3C27FEE24A7144BD99844919C6BE55720CC1CAA01FF77FD","76859610B6D05409C3C27FEE24A7144BD99844919C6BE55720CC1CAA01FF77FD","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4B3_SEPOY_API_RUNTIME_RETEST.md","true","11161","11161","930BBABCE2B22F41441BE5721621487A34841F62BE28D0A283B9156F5E2D3B31","930BBABCE2B22F41441BE5721621487A34841F62BE28D0A283B9156F5E2D3B31","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4C0_SEPOY_FUNCTIONAL_TEST_PREPARATION.md","true","17124","17124","1932240EAB00874A882433F5E705CC39AA82C49C9855FC8987590CB82CCC87EF","1932240EAB00874A882433F5E705CC39AA82C49C9855FC8987590CB82CCC87EF","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4C0_SEPOY_SCENARIO_REQUIREMENTS.csv","true","12394","12394","7FE84024284C794EA137CA5C1D1DC4514506C654AEDD67B9BB33212F27B589E6","7FE84024284C794EA137CA5C1D1DC4514506C654AEDD67B9BB33212F27B589E6","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4_AUDIT_SEPOY_FINAL_VALIDATION.md","true","17194","17194","024429A5572B9A1528BE1BF3E123AAAD54E1A205BAF1599CF80D1D4E924F3D03","024429A5572B9A1528BE1BF3E123AAAD54E1A205BAF1599CF80D1D4E924F3D03","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E4_SEPOY_TEST_MATRIX.csv","true","11235","11235","CAF9591CF0EE22B632F5AFC13000D4F54D2723C6CC6B969AA8E20BD86D86A2E2","CAF9591CF0EE22B632F5AFC13000D4F54D2723C6CC6B969AA8E20BD86D86A2E2","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E_AUDIT_SEPOY_MUTINY_REGIONS.md","true","24537","24537","FA65C31BF27E4F658F52A1AAEC642F668373289A8D47A79E01E6386D8F6FBF0D","FA65C31BF27E4F658F52A1AAEC642F668373289A8D47A79E01E6386D8F6FBF0D","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5C2E_SEPOY_REGION_MAP.csv","true","20344","20344","071538DCA985C40E5307469D8E5F70A4999BE01496D39F80918FD5258C07C8D9","071538DCA985C40E5307469D8E5F70A4999BE01496D39F80918FD5258C07C8D9","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_5_AUDIT_INDIA_BIC_BATTLE_FOR_INDIA.md","true","39465","39465","9D7963F3F75F34770462AEBA617D71785E4DBB1B696B0A218BBD187661A1F977","9D7963F3F75F34770462AEBA617D71785E4DBB1B696B0A218BBD187661A1F977","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/hotfix/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","true","21461","21461","83C15E41CAB3D736ED7D5A9F1DB42F4023AA0183D6460F9DC5A359B0402C37CD","83C15E41CAB3D736ED7D5A9F1DB42F4023AA0183D6460F9DC5A359B0402C37CD","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/localization/PHASE_LOC_1B_ENCODING_FIX.md","true","3579","3579","8304F73EF2015B2BA6E1A529321465241574960341A0E46D25BF9144689CCF00","8304F73EF2015B2BA6E1A529321465241574960341A0E46D25BF9144689CCF00","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/localization/PHASE_LOC_1_FRENCH_LOCALIZATION.md","true","3078","3078","41F2A76E05308D34BEF3B41972C28487F00A94472E2BC082A87FDFA9ACBE8E26","41F2A76E05308D34BEF3B41972C28487F00A94472E2BC082A87FDFA9ACBE8E26","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/localization/PHASE_LOC_2_FULL_FRENCH_TRANSLATION.md","true","4187","4187","F3AE514AB20DEC68931654EDF3A72DCD6B772D166B67C884762D446DDB1C0470","F3AE514AB20DEC68931654EDF3A72DCD6B772D166B67C884762D446DDB1C0470","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_0_THE_GREAT_WAVE_NAVAL_AUDIT.md","true","27680","27680","090F09DD5171D8A81056A1A5CF4C33E8B7DF29764504865F212338FA1BB7C538","090F09DD5171D8A81056A1A5CF4C33E8B7DF29764504865F212338FA1BB7C538","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_BIS_GREAT_POWER_ADMIRALS_FIX.md","true","5951","5951","6788E6930C4A5E7BD3A94DF9CE3516DE72074A327DE463C7CEDF24287D7BD6AF","6788E6930C4A5E7BD3A94DF9CE3516DE72074A327DE463C7CEDF24287D7BD6AF","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_GREAT_POWER_FLEETS_REACTIVATION.md","true","7821","7821","843EA471796D08AC5071B872F3D1FD4C81F82EED7F5306ACCED345602C60DFEC","843EA471796D08AC5071B872F3D1FD4C81F82EED7F5306ACCED345602C60DFEC","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_QUATER_ADMIRAL_CHARACTER_SHEETS.md","true","10975","10975","00A110A468BA85952F20BAADD3602DC3988C5E3EC433EE76F640401710EF6518","00A110A468BA85952F20BAADD3602DC3988C5E3EC433EE76F640401710EF6518","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_QUINQUIES_RUSSIAN_FLEET_HQ_AND_REBALANCE.md","true","4794","4794","20C1161F66DE00DE96303919C06E798CE32AEC716631483E8BF9D63ED77FFEF5","20C1161F66DE00DE96303919C06E798CE32AEC716631483E8BF9D63ED77FFEF5","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_SEXIES_RUSSIAN_ADMIRALS.md","true","7140","7140","D3EB229B00AC153D73DF6223BF972EC0A4829FCEE1FB500101F22A90E67BD9C4","D3EB229B00AC153D73DF6223BF972EC0A4829FCEE1FB500101F22A90E67BD9C4","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1A_TER_ADMIRAL_NAME_FIX.md","true","5033","5033","3C4C04BE51DC13F373759F7A904BE3C9611AB47972630013512513680512E6F1","3C4C04BE51DC13F373759F7A904BE3C9611AB47972630013512513680512E6F1","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1B_GREAT_POWER_NAVAL_LOGISTICS.md","true","5794","5794","5E49F0B5EF6E1B40310F37A1629A6108449242614D9988E7F339BE453F43C8C4","5E49F0B5EF6E1B40310F37A1629A6108449242614D9988E7F339BE453F43C8C4","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_1C_GREAT_POWER_NAVAL_LAWS.md","true","5809","5809","B0259FDED9A7DC4B4BB779FB38260B9A302557F35314998E6AEA7A91B811A76C","B0259FDED9A7DC4B4BB779FB38260B9A302557F35314998E6AEA7A91B811A76C","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2A_SECONDARY_EUROPEAN_NAVAL_AUDIT.md","true","26286","26286","5A9CC0FBAEC2E7C12D62A9F4EFBF54D13749F399B916E1F05A4D08DA3A0532EF","5A9CC0FBAEC2E7C12D62A9F4EFBF54D13749F399B916E1F05A4D08DA3A0532EF","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2B_BIS_ADMIRAL_NAMES_PORTUGAL_DEI_FIX.md","true","6274","6274","894EA3DE53598B4BBFE5AEB4A059D694DDDEDDC4766922E56BF62509859FB6B9","894EA3DE53598B4BBFE5AEB4A059D694DDDEDDC4766922E56BF62509859FB6B9","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2B_NORTH_ATLANTIC_SECONDARY_NAVIES.md","true","8767","8767","C7FF09678FA03CBD2B241EB1098342CB2A4E7699B007F3E23338238A9400DFB7","C7FF09678FA03CBD2B241EB1098342CB2A4E7699B007F3E23338238A9400DFB7","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2C_BIS_FLEET_NAME_LOCALIZATION_FIX.md","true","3183","3183","2186B61BAFC7FA44CEFB0A736498DB3572E857A01CCA1CF029244A2385710441","2186B61BAFC7FA44CEFB0A736498DB3572E857A01CCA1CF029244A2385710441","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2C_MEDITERRANEAN_REGIONAL_NAVIES.md","true","8658","8658","43552487D56EAE05FE998442DDDDA04A1B3FBED825AB8639BEFAE168EA658419","43552487D56EAE05FE998442DDDDA04A1B3FBED825AB8639BEFAE168EA658419","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2D_BIS_NAVAL_CREW_CAPACITY_FIX.md","true","6154","6154","9DF81A9C7E0E9BA4E5E0B4525D44268A3158FFFB17558CB920A080E78E00004C","9DF81A9C7E0E9BA4E5E0B4525D44268A3158FFFB17558CB920A080E78E00004C","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_2D_SECONDARY_NAVAL_LOGISTICS.md","true","7103","7103","A07F16E45F2EF6F2825F16DF1AEEFB27FF79EF52856866B5E62593787CE276AD","A07F16E45F2EF6F2825F16DF1AEEFB27FF79EF52856866B5E62593787CE276AD","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3A_NON_EUROPEAN_NAVAL_AUDIT.md","true","27196","27196","A9FA6FBAC200F422F83FEF146DCC0302BC6757812AB4F69223C5F10A185BA1BB","A9FA6FBAC200F422F83FEF146DCC0302BC6757812AB4F69223C5F10A185BA1BB","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3B_OMAN_INDIAN_OCEAN_NAVY.md","true","6586","6586","F26CFA2D9C8F69760D27EC318500924A7B22C1BBC23B6EEB0FB0E991DB3D7F8A","F26CFA2D9C8F69760D27EC318500924A7B22C1BBC23B6EEB0FB0E991DB3D7F8A","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3C_1_TRAVANCORE_TECHNICAL_NAVAL_FIX.md","true","5534","5534","12D2D1FC065525D35A1BBFB149E1376B13553A30C595651B3D5A639C48A6C052","12D2D1FC065525D35A1BBFB149E1376B13553A30C595651B3D5A639C48A6C052","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3C_2_BIC_BOMBAY_MARINE.md","true","6977","6977","542B8F40C11F4DFE7D049F4AACC052F5885DC36A43960CEF347D86D4C63F111D","542B8F40C11F4DFE7D049F4AACC052F5885DC36A43960CEF347D86D4C63F111D","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3C_2_BIC_NAVAL_DECISION.md","true","9660","9660","DBDFFB649DB552B8509673568A9CF590043FA706EE56F3DCC28D5A40A2AF759A","DBDFFB649DB552B8509673568A9CF590043FA706EE56F3DCC28D5A40A2AF759A","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/navy/PHASE_NAVY_3C_INDIAN_NAVAL_AUDIT.md","true","21293","21293","4373DA12914AD913E2336F3501A084E033DD87DB47FFC7E69B0AC5FDF8F78659","4373DA12914AD913E2336F3501A084E033DD87DB47FFC7E69B0AC5FDF8F78659","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_1_INDIAN_FAMINES_FIX.md","true","1905","1905","F3BC9E12ADDB4AE66442DFE9B002AB68E2DDB0265FCE3C5A88F8A8E6BEEEBC72","F3BC9E12ADDB4AE66442DFE9B002AB68E2DDB0265FCE3C5A88F8A8E6BEEEBC72","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_2_NAVAL_BUILDINGS_FIX.md","true","3797","3797","159E67C4FB05A6C69B61A85894475FEF2821BE80E0AA8E305D5586D40EE98BAE","159E67C4FB05A6C69B61A85894475FEF2821BE80E0AA8E305D5586D40EE98BAE","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_3_MILITARY_FORMATIONS_FIX.md","true","4931","4931","18D496087B1430BDD600E2AF26E5345D5C07B5D8E89C76B5BDACDC457DBD5DB3","18D496087B1430BDD600E2AF26E5345D5C07B5D8E89C76B5BDACDC457DBD5DB3","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_4_MAP_COMPATIBILITY_DIAGNOSTIC.md","true","12815","12815","4B0FDE3CF03689BE848909879806AD68CA49104B4C901A7546C0BAA2C999CE31","4B0FDE3CF03689BE848909879806AD68CA49104B4C901A7546C0BAA2C999CE31","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_5B_SAKHALIN_ACCESS_FIX.md","true","4005","4005","0ACD6C667C9C1C49CA115A690F7B451337C406BE5E7981794610F87DA0A4E1D4","0ACD6C667C9C1C49CA115A690F7B451337C406BE5E7981794610F87DA0A4E1D4","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_5_JAPAN_SAKHALIN_MAP_FIX.md","true","5361","5361","97D63AFF6D896D3CAC7CE8D6BD347F33D5880CECF9E86A5784DAFEB366E307DC","97D63AFF6D896D3CAC7CE8D6BD347F33D5880CECF9E86A5784DAFEB366E307DC","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_6_JAPAN_GREAT_WAVE_ALIGNMENT.md","true","7558","7558","D868012FD46FFB805AFD81CA268D2B10EB680A77C3D70510148135891077C671","D868012FD46FFB805AFD81CA268D2B10EB680A77C3D70510148135891077C671","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_7B_JAPAN_QA_FIX.md","true","3894","3894","DAEDC37F7361BDD8EEED23272F3E863070C77FDFE662B2973FF7757BCE52D2F6","DAEDC37F7361BDD8EEED23272F3E863070C77FDFE662B2973FF7757BCE52D2F6","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_7C_SAKOKU_JOURNAL_FIX.md","true","4910","4910","5C7A44842C53B3CCCF79CCD855EB1C6E1F1F9D75E3F57B2079B0ADD19D2A59F1","5C7A44842C53B3CCCF79CCD855EB1C6E1F1F9D75E3F57B2079B0ADD19D2A59F1","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_7D_SAKOKU_CONDITIONS_DISPLAY_FIX.md","true","2526","2526","40A57B13462471CBA518ABF4060B725DF43CC4D991813AC25AE3DBE61D1D6C58","40A57B13462471CBA518ABF4060B725DF43CC4D991813AC25AE3DBE61D1D6C58","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_7_JAPAN_DLC_CLEANUP.md","true","7693","7693","9E7913FFFEF880DA5549F0D426246000FD6848F2025A474F9C3FE8CF960739BD","9E7913FFFEF880DA5549F0D426246000FD6848F2025A474F9C3FE8CF960739BD","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_8_AUSTRALASIA_GREAT_WAVE_ALIGNMENT.md","true","6444","6444","BEC9224D8C128F21307551024F15747B503F22688562B72FAE81A21952DBA1A1","BEC9224D8C128F21307551024F15747B503F22688562B72FAE81A21952DBA1A1","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_9_JAPAN_TENPO_PRECURSOR_CHAIN.md","true","7734","7734","4D5F9CAD061FF05412CB46C431A1A526891B6B0B026268087F2E00AB64277222","4D5F9CAD061FF05412CB46C431A1A526891B6B0B026268087F2E00AB64277222","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/reports/phase1/PHASE1_BASELINE_LOG_DIAGNOSTIC.md","true","17159","17159","8BD0A6F15EBB5E162E2ADE0961520FDFFC53B30EAFED67A974E8F279D6070992","8BD0A6F15EBB5E162E2ADE0961520FDFFC53B30EAFED67A974E8F279D6070992","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/research/BASILEIA_ROMAION_TECH_TREE_AUDIT.md","true","36388","36388","8D0EA374B278EE35708A830C537D3B52D614AA96397AE97D9832B7CA2CBC63FB","8D0EA374B278EE35708A830C537D3B52D614AA96397AE97D9832B7CA2CBC63FB","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/research/WORLD_BORDERS_1776_COMPARISON_ROADMAP_CLEAN (1).md","true","51280","51280","CF445AC1E1C5FC245C9FA966E5611BB405178CF37D4809D71597852ED2B83D01","CF445AC1E1C5FC245C9FA966E5611BB405178CF37D4809D71597852ED2B83D01","IDENTICAL","Tracked source file copied byte-for-byte"
"docs/research/WORLD_NAVIES_1776_THE_GREAT_WAVE_ROADMAP.md","true","23615","23615","94A424131629C2138FC3FDE51CAC1558CC8153B25558013D5DA82FF7F5C00CB6","94A424131629C2138FC3FDE51CAC1558CC8153B25558013D5DA82FF7F5C00CB6","IDENTICAL","Tracked source file copied byte-for-byte"
"events/1848.txt","true","19998","19998","65F5F3B60067D266BE69381B519AE1F36EBA7AC20A2EDD0D73DFEF4CBB9B118E","65F5F3B60067D266BE69381B519AE1F36EBA7AC20A2EDD0D73DFEF4CBB9B118E","IDENTICAL","Tracked source file copied byte-for-byte"
"events/acceptance_events.txt","true","2648","2648","ADD4B2A4D66BC1437669134AEDC48EC56F6656D1163C94F7348AE86820CF685D","ADD4B2A4D66BC1437669134AEDC48EC56F6656D1163C94F7348AE86820CF685D","IDENTICAL","Tracked source file copied byte-for-byte"
"events/africa_colonial_events.txt","true","10957","10957","DD60D9C92A2FCE4B710EE1EFB0FE7FFD1D0886C63A2DD200667680297D36F778","DD60D9C92A2FCE4B710EE1EFB0FE7FFD1D0886C63A2DD200667680297D36F778","IDENTICAL","Tracked source file copied byte-for-byte"
"events/africa_colonial_events_02.txt","true","7144","7144","59F32B18E4D023852536B649E0CF4EAE6F594E5FA1B492EFA1687CD46F785389","59F32B18E4D023852536B649E0CF4EAE6F594E5FA1B492EFA1687CD46F785389","IDENTICAL","Tracked source file copied byte-for-byte"
"events/africa_colonial_events_03.txt","true","8763","8763","445EC8DCA04D86A9E9523B1986A1BA68F1C8B093F480B551F2C262CA03348E49","445EC8DCA04D86A9E9523B1986A1BA68F1C8B093F480B551F2C262CA03348E49","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/agitator_law_events_2.txt","true","68130","68130","D5B5186851C7F6CA610C812E7751F642B4E6FB36E7D2816CD29BD6C39348A75A","D5B5186851C7F6CA610C812E7751F642B4E6FB36E7D2816CD29BD6C39348A75A","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/agitators_election_events.txt","true","145726","145726","D6B78E4E8973B1E6FCB4C8B1AF8FEF25EE63352B6E467CBAC076ACE085C98059","D6B78E4E8973B1E6FCB4C8B1AF8FEF25EE63352B6E467CBAC076ACE085C98059","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/agitators_law_events.txt","true","56057","56057","647770F57488CBE7778A784ABC8D0B961C4425DFB52D80A1D64DE0DBCBB37859","647770F57488CBE7778A784ABC8D0B961C4425DFB52D80A1D64DE0DBCBB37859","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/algeria_events.txt","true","23829","23829","5A971C614065330ABBDD83FE0BF3A9CBE6FCBC9F2576E2593DB313C131493601","5A971C614065330ABBDD83FE0BF3A9CBE6FCBC9F2576E2593DB313C131493601","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/coup_events.txt","true","25485","25485","88D1B0AE45F296A84FBB997C3F089423A2240790742291DDE359A9509DA5F3CE","88D1B0AE45F296A84FBB997C3F089423A2240790742291DDE359A9509DA5F3CE","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/dreyfus_events.txt","true","30200","30200","F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5","F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/exiles_events.txt","true","18304","18304","ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D","ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/exiles_events_02.txt","true","30532","30532","D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A","D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/garibaldi_events.txt","true","25003","25003","6275C488B4538183297502BB9884467704DBC1D4C92C42A2FEE6E2BE6AEE1642","6275C488B4538183297502BB9884467704DBC1D4C92C42A2FEE6E2BE6AEE1642","IDENTICAL","Tracked source file copied byte-for-byte"
"events/agitators_events/government_petition_events.txt","true","7922","7922","956C8B5C8C4E5AD86C7EB27F20CD1CA65C5ABFE0A15E0CFA843084CFE5E9601C","956C8B5C8C4E5AD86C7EB27F20CD1CA65C5ABFE0A15E0CFA843084CFE5E9601C","IDENTICAL","Tracked source file copied byte-for-byte"
