file,state,owner,population,groups
11_east_asia.txt,STATE_PYONGYANG,KOR,3612828,2
12_indonesia.txt,STATE_MALAYA,JOH,559404,6
12_indonesia.txt,STATE_MALAYA,SEL,238000,3
12_indonesia.txt,STATE_MALAYA,PRK,147000,3
12_indonesia.txt,STATE_MALAYA,SIA,264800,3
12_indonesia.txt,STATE_NORTH_BORNEO,BRU,212392,5
12_indonesia.txt,STATE_NORTH_BORNEO,SUL,40831,6
12_indonesia.txt,STATE_NORTH_BORNEO,BLG,12300,4
12_indonesia.txt,STATE_WEST_BORNEO,LAN,73700,4
12_indonesia.txt,STATE_WEST_BORNEO,INDOP,54660,5
12_indonesia.txt,STATE_WEST_BORNEO,SMB,79000,5
12_indonesia.txt,STATE_WEST_BORNEO,PON,115200,5
12_indonesia.txt,STATE_WEST_BORNEO,STG,47500,5
12_indonesia.txt,STATE_EAST_BORNEO,BNJ,159592,5
12_indonesia.txt,STATE_EAST_BORNEO,BLG,100000,4
12_indonesia.txt,STATE_EAST_BORNEO,KTI,165000,4
12_indonesia.txt,STATE_EAST_BORNEO,INDOP,20700,5
12_indonesia.txt,STATE_WEST_JAVA,DEI,3861212,5
12_indonesia.txt,STATE_EAST_JAVA,DEI,2080396,5
12_indonesia.txt,STATE_CENTRAL_JAVA,DEI,2102816,5
12_indonesia.txt,STATE_CENTRAL_JAVA,YOG,58311,4
12_indonesia.txt,STATE_CENTRAL_JAVA,SRK,43431,4
12_indonesia.txt,STATE_NORTH_SUMATRA,INDOP,199571,7
12_indonesia.txt,STATE_NORTH_SUMATRA,SAK,415448,5
12_indonesia.txt,STATE_NORTH_SUMATRA,JMB,92985,5
12_indonesia.txt,STATE_SOUTH_SUMATRA,INDOP,132694,7
12_indonesia.txt,STATE_ACEH,ACE,354107,5
12_indonesia.txt,STATE_ACEH,SAK,156833,5
12_indonesia.txt,STATE_ACEH,INDOP,50985,7
12_indonesia.txt,STATE_WESTERN_NEW_GUINEA,PPU,351996,1
12_indonesia.txt,STATE_WESTERN_NEW_GUINEA,TID,83404,3
12_indonesia.txt,STATE_MOLUCCAS,DEI,254291,6
12_indonesia.txt,STATE_MOLUCCAS,TID,223475,4
12_indonesia.txt,STATE_CELEBES,SLW,449196,2
12_indonesia.txt,STATE_CELEBES,DEI,49863,5
12_indonesia.txt,STATE_CELEBES,BTN,56567,3
12_indonesia.txt,STATE_CELEBES,TID,3300,3
12_indonesia.txt,STATE_EASTERN_NEW_GUINEA,PPU,400102,1
12_indonesia.txt,STATE_SUNDA_ISLANDS,BAL,837892,5
12_indonesia.txt,STATE_SUNDA_ISLANDS,POR,88192,6
12_indonesia.txt,STATE_SUNDA_ISLANDS,DEI,705184,5
12_indonesia.txt,STATE_MINDANAO,PHI,98086,5
12_indonesia.txt,STATE_MINDANAO,MGD,292135,5
12_indonesia.txt,STATE_MINDANAO,MND,506235,3
12_indonesia.txt,STATE_MINDANAO,SUL,94700,5
12_indonesia.txt,STATE_LUZON,PHI,1434456,7
12_indonesia.txt,STATE_LUZON,SUL,43230,3
12_indonesia.txt,STATE_VISAYAS,PHI,1033743,5
12_indonesia.txt,STATE_EAST_MICRONESIA,MCR,24224,3
12_indonesia.txt,STATE_WEST_MICRONESIA,MCR,24224,3
12_indonesia.txt,STATE_WEST_MICRONESIA,PHI,8994,8
12_indonesia.txt,STATE_SOLOMON_ISLANDS,BLA,52400,1
12_indonesia.txt,STATE_NAURU,NRU,1251,1
12_indonesia.txt,STATE_FIJI,FJI,82000,1
12_indonesia.txt,STATE_VANUATU,VNT,92000,1
12_indonesia.txt,STATE_KANAK,KNK,56004,1
12_indonesia.txt,STATE_BOUGAINVILLE,HLA,48000,1
12_indonesia.txt,STATE_TAHITI,PLY,169564,3
12_indonesia.txt,STATE_TONGA,TNG,40000,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,KLN,1650,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,KRI,650,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,WDJ,42321,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,KNC,1431,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,YUR,341,1
13_australasia.txt,STATE_NEW_SOUTH_WALES,PAA,4290,1
13_australasia.txt,STATE_VICTORIA,KLN,16697,1
13_australasia.txt,STATE_VICTORIA,KRI,10781,1
13_australasia.txt,STATE_TASMANIA,WTI,200,1
13_australasia.txt,STATE_QUEENSLAND,ARR,3340,1
13_australasia.txt,STATE_QUEENSLAND,KNC,5200,1
13_australasia.txt,STATE_QUEENSLAND,PMA,25710,1
13_australasia.txt,STATE_QUEENSLAND,WKB,13400,1
13_australasia.txt,STATE_QUEENSLAND,MRA,20315,1
13_australasia.txt,STATE_QUEENSLAND,GRW,2750,1
13_australasia.txt,STATE_QUEENSLAND,PAA,2000,1
13_australasia.txt,STATE_QUEENSLAND,WDJ,4800,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,KAU,51300,2
13_australasia.txt,STATE_SOUTH_AUSTRALIA,WTI,12500,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,KNC,1512,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,YUR,10425,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,PAA,3790,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,MRN,2500,1
13_australasia.txt,STATE_SOUTH_AUSTRALIA,KLN,8609,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,NNG,21100,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,WTI,12500,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,KTU,10500,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,KYN,13500,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,WRR,20300,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,NYP,7500,1
13_australasia.txt,STATE_WESTERN_AUSTRALIA,MRN,10000,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,KNC,2500,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,WTI,2804,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,NYP,3000,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,GRW,14000,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,ARH,36430,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,YGU,10200,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,LRR,15600,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,WRR,2800,1
13_australasia.txt,STATE_NORTHERN_TERRITORY,ARR,11500,1
13_australasia.txt,STATE_NORTH_ISLAND,UNT,55000,2
13_australasia.txt,STATE_NORTH_ISLAND,NTO,32000,1
13_australasia.txt,STATE_SOUTH_ISLAND,NTO,12428,2
13_australasia.txt,STATE_SOUTH_ISLAND,NTU,64000,1
14_siberia.txt,STATE_TOMSK,RUS,361800,6
14_siberia.txt,STATE_TOBOLSK,RUS,417044,4
14_siberia.txt,STATE_TUVA,CHI,49000,3
14_siberia.txt,STATE_KRASNOYARSK,RUS,196440,3
14_siberia.txt,STATE_UPPER_YENISEYSK,RUS,35190,2
14_siberia.txt,STATE_BURYATIA,RUS,175587,4
14_siberia.txt,STATE_IRKUTSK,RUS,261360,5
14_siberia.txt,STATE_OB,RUS,5917,3
14_siberia.txt,STATE_SURGUT,RUS,12058,3
14_siberia.txt,STATE_CHUKOTKA,ATB,13023,3
14_siberia.txt,STATE_KAMCHATKA,RUS,6000,2
14_siberia.txt,STATE_OKHOTSK,RUS,11870,3
14_siberia.txt,STATE_YAKUTSK,RUS,146758,4
14_siberia.txt,STATE_KOLYMA,RUS,41821,4
14_siberia.txt,STATE_TRANS_BAIKAL,RUS,195147,5
14_siberia.txt,STATE_OUTER_MANCHURIA,CHI,508,2
14_siberia.txt,STATE_AMUR,CHI,82613,3
15_russia.txt,STATE_VILNIUS,PLC,522137,10
15_russia.txt,STATE_COURLAND,PLC,467752,9
15_russia.txt,STATE_TARTU,UBD,311221,5
15_russia.txt,STATE_TALINN,UBD,312840,6
15_russia.txt,STATE_RIGA,UBD,485946,9
15_russia.txt,STATE_RIGA,RUS,200380,7
15_russia.txt,STATE_KAUNAS,PLC,607037,8
15_russia.txt,STATE_MAZOVIA,PLC,1315511,7
15_russia.txt,STATE_GREATER_POLAND,PLC,2588291,7
15_russia.txt,STATE_LESSER_POLAND,PLC,992197,6
15_russia.txt,STATE_UUSIMAA,SWE,538275,2
15_russia.txt,STATE_WEST_KARELIA,RUS,249000,4
15_russia.txt,STATE_ALAND,SWE,27000,2
15_russia.txt,STATE_OSTROBOTHNIA,SWE,202000,2
15_russia.txt,STATE_OULU,SWE,125000,3
15_russia.txt,STATE_KUOPIO,SWE,302939,2
15_russia.txt,STATE_KOLA,RUS,6274,5
15_russia.txt,STATE_EAST_KARELIA,RUS,169012,3
15_russia.txt,STATE_NENETSIA,RUS,31074,2
15_russia.txt,STATE_ARKHANGELSK,RUS,238520,1
15_russia.txt,STATE_GALICH,RUS,746504,2
15_russia.txt,STATE_BREST,PLC,771332,6
15_russia.txt,STATE_MINSK,PLC,788027,4
15_russia.txt,STATE_MOGILEV,RUS,624822,4
15_russia.txt,STATE_VITEBSK,RUS,410133,5
15_russia.txt,STATE_VOLHYNIA,PLC,716846,6
15_russia.txt,STATE_KIEV,PLC,3313761,8
15_russia.txt,STATE_CRIMEA,CRI,309258,13
15_russia.txt,STATE_KHARKOV,RUS,2956760,3
15_russia.txt,STATE_CHERSON,CRI,1108564,7
15_russia.txt,STATE_CHERNIHIV,RUS,1424280,4
15_russia.txt,STATE_TAURIDA,CRI,1501845,7
15_russia.txt,STATE_BESSARABIA,CRI,620162,8
15_russia.txt,STATE_NORTH_CAUCASUS,CAUC,202369,7
15_russia.txt,STATE_NORTH_CAUCASUS,CHC,106000,2
15_russia.txt,STATE_NORTH_CAUCASUS,CIR,70809,2
15_russia.txt,STATE_ELIZAVETPOL,PER,260795,7
15_russia.txt,STATE_STAVROPOL,CAUC,508282,5
15_russia.txt,STATE_KALMYKIA,RUS,125762,2
15_russia.txt,STATE_PSKOV,RUS,706885,7
15_russia.txt,STATE_YAROSLAVL,RUS,3010095,2
15_russia.txt,STATE_RYAZAN,RUS,1243172,2
15_russia.txt,STATE_TAMBOV,RUS,2644279,3
15_russia.txt,STATE_NIZHNY_NOVGOROD,RUS,1582933,4
15_russia.txt,STATE_CHUVASHIA,RUS,555443,5
15_russia.txt,STATE_VYATKA,RUS,1512000,4
15_russia.txt,STATE_UFA,RUS,369535,6
15_russia.txt,STATE_CHELYABINSK,KZH,122036,7
15_russia.txt,STATE_CHELYABINSK,OZH,61490,5
15_russia.txt,STATE_CHELYABINSK,RUS,325607,3
15_russia.txt,STATE_URAL,RUS,377804,4
15_russia.txt,STATE_ALTAI,CHI,31000,3
