file,state,owner,before,target_1776,delta,groups,decision,evidence,note
05_north_america.txt,STATE_JALISCO,SC1,1190161,773814,-416347,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_KANSAS,COM,4000,2880,-1120,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_KANSAS,PWN,20000,14400,-5600,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_KENTUCKY,COM,316392,227802,-88590,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_LOUISIANA,LOU,294684,212172,-82512,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MAINE,USA,397228,41983,-355245,2,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_MANITOBA,HBC,66848,32511,-34337,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative fur-trade territory estimate
05_north_america.txt,STATE_MANITOBA,IRC,12000,8640,-3360,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MARYLAND,USA,359005,223324,-135681,3,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_MASSACHUSETTS,USA,847280,255299,-591981,4,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_MEXICO,SC1,1811090,1177526,-633564,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_MICHIGAN,MICC,16000,11520,-4480,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MINNESOTA,LKT,38000,27360,-10640,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MISSISSIPPI,COM,7200,5184,-2016,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MISSOURI,COM,30136,21698,-8438,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MONTANA,ABS,28000,20160,-7840,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MONTANA,BLF,14000,10080,-3920,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MONTANA,LKT,6000,4320,-1680,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_MONTANA,SLS,8600,6192,-2408,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEBRASKA,LKT,8000,5760,-2240,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEBRASKA,PWN,12000,8640,-3360,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEVADA,BNN,28000,20160,-7840,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEWFOUNDLAND,GBR,87976,63343,-24633,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEW_BRUNSWICK,NBS,120860,87019,-33841,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEW_BRUNSWICK,NVS,201572,20000,-181572,3,FILE_COUNTRY_TARGET,https://www150.statcan.gc.ca/n1/pub/98-187-x/4064810-eng.htm,Nova Scotia/Atlantic low settler estimate
05_north_america.txt,STATE_NEW_HAMPSHIRE,USA,279300,77640,-201660,3,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_NEW_JERSEY,USA,347192,130749,-216443,3,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_NEW_MEXICO,APC,11000,7920,-3080,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEW_MEXICO,COM,3000,2160,-840,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEW_MEXICO,NVJ,8000,5760,-2240,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NEW_MEXICO,SC1,45796,29777,-16019,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_NEW_YORK,USA,2221000,191493,-2029507,6,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_NORTHWEST_TERRITORIES,ATB,16000,11520,-4480,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NORTH_CAROLINA,USA,740144,240960,-499184,4,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_NORTH_DAKOTA,LKT,34000,24480,-9520,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NUNAVUT,ATB,11980,8626,-3354,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_NUNAVUT,HBC,17960,8736,-9224,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative fur-trade territory estimate
05_north_america.txt,STATE_OAXACA,SC1,479674,311877,-167797,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_OHIO,MICC,16000,11520,-4480,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_OKLAHOMA,COM,80000,57600,-22400,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_ONTARIO,HBC,48196,23440,-24756,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative fur-trade territory estimate
05_north_america.txt,STATE_ONTARIO,ONT,410796,8000,-402796,6,FILE_COUNTRY_TARGET,https://www65.statcan.ca/acyb02/1867/acyb02_1867001803-eng.htm,Upper Canada 1775
05_north_america.txt,STATE_OREGON,ATB,20000,14400,-5600,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_PENNSYLVANIA,USA,1500300,292406,-1207894,5,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_QUEBEC,HBC,49404,24028,-25376,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative fur-trade territory estimate
05_north_america.txt,STATE_QUEBEC,QUE,555200,90000,-465200,3,FILE_COUNTRY_TARGET,https://www150.statcan.gc.ca/n1/pub/98-187-x/4064810-eng.htm,Canadian 1775 total used as conservative cap
05_north_america.txt,STATE_RHODE_ISLAND,USA,104820,55046,-49774,1,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_RIO_GRANDE,SC1,224503,145971,-78532,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_SASKATCHEWAN,HBC,23200,11285,-11915,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,conservative fur-trade territory estimate
05_north_america.txt,STATE_SASKATCHEWAN,IRC,32000,23040,-8960,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_SINALOA,SC1,134941,87738,-47203,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_SONORA,SC1,112724,73293,-39431,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_SOUTH_CAROLINA,USA,588588,157698,-430890,5,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_SOUTH_DAKOTA,LKT,38000,27360,-10640,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_TENNESSEE,COM,9728,7004,-2724,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_TEXAS,COM,22000,15840,-6160,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_TEXAS,SC1,15000,9755,-5245,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_UTAH,NVJ,6000,4320,-1680,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_UTAH,UTE,11000,7920,-3080,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_VERACRUZ,SC1,251061,163234,-87827,1,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_VERMONT,USA,282848,32572,-250276,1,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_VIRGINIA,USA,818796,476609,-342187,4,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_WASHINGTON,ATB,20000,14400,-5600,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WEST_VIRGINIA,USA,208805,25000,-183805,4,US_STATE_CENSUS,https://www2.census.gov/prod2/statcomp/documents/CT1970p2-13.pdf,1770/1780 colonial interpolation; DC/WV apportioned conservatively
05_north_america.txt,STATE_WISCONSIN,MICC,8000,5760,-2240,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WYOMING,ABS,6500,4680,-1820,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WYOMING,ARP,4000,2880,-1120,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WYOMING,BNN,12000,8640,-3360,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WYOMING,LKT,6000,4320,-1680,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_WYOMING,SLS,5600,4032,-1568,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_YUCATAN,SC1,616968,401139,-215829,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
05_north_america.txt,STATE_YUKON_TERRITORY,ATB,12000,8640,-3360,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,05_north_america.txt regional lower-bound factor 0.72; revise with local census
05_north_america.txt,STATE_ZACATECAS,SC1,313308,203706,-109602,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Mexico-area low anchor
06_central_america.txt,STATE_BAHAMAS,GBR,119600,86112,-33488,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_CENTRAL_CUBA,CUB,281918,69795,-212123,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Cuba-area interpolation
06_central_america.txt,STATE_COSTA_RICA,SC1,83992,50452,-33540,1,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Central America low estimate
06_central_america.txt,STATE_EASTERN_CUBA,CUB,217390,53821,-163569,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Cuba-area interpolation
06_central_america.txt,STATE_GUATEMALA,GBR,7208,5190,-2018,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_GUATEMALA,SC1,476404,286162,-190242,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Central America low estimate
06_central_america.txt,STATE_HAITI,HAI,858270,351000,-507270,7,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Saint-Domingue low anchor
06_central_america.txt,STATE_HONDURAS,SC1,388204,233183,-155021,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Central America low estimate
06_central_america.txt,STATE_JAMAICA,GBR,381636,274778,-106858,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_NICARAGUA,MKT,62000,44640,-17360,6,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_NICARAGUA,SC1,288000,172994,-115006,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Central America low estimate
06_central_america.txt,STATE_PANAMA,SC2,128192,92298,-35894,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_PUERTO_RICO,PCO,294668,212161,-82507,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_SANTO_DOMINGO,GR5,131530,94702,-36828,15,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_SAN_SALVADOR,SC1,428204,257209,-170995,1,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Central America low estimate
06_central_america.txt,STATE_WESTERN_CUBA,CUB,405470,100384,-305086,8,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Cuba-area interpolation
06_central_america.txt,STATE_WEST_INDIES,DENNOR,43988,31671,-12317,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_WEST_INDIES,FRA,238304,171579,-66725,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_WEST_INDIES,GBR,269868,194305,-75563,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_WEST_INDIES,NET,20838,15003,-5835,4,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
06_central_america.txt,STATE_WEST_INDIES,SPA,19445,14000,-5445,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,06_central_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ACRE,AP7,16350,11772,-4578,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ALTO_PARAGUAY,GNI,12030,8662,-3368,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_AMAZONAS,AP7,77255,55624,-21631,7,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ANTIOQUIA,SC2,537812,340554,-197258,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_ANTOFAGASTA,SC3,112196,78732,-33464,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_ARAUCANIA,SC3,55204,38738,-16466,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_ARAUCANIA,SLK,12000,8640,-3360,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ARAUCANIA,THL,28200,20304,-7896,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_AREQUIPA,SC3,277400,194654,-82746,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_BAHIA,BRZ,731500,332634,-398866,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_BAJO_PARAGUAY,SC4,249886,138542,-111344,7,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_BOLIVAR,SC2,198162,125483,-72679,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_BUENOS_AIRES,PAT,30000,21600,-8400,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_BUENOS_AIRES,SC4,242600,134500,-108100,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_CAJAMARCA,SC3,306500,215073,-91427,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_CAUCA,SC2,284400,180090,-104310,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_CEARA,BRZ,211451,96155,-115296,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_CHACO,GNI,9400,6768,-2632,2,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_CHACO,SC4,37504,20795,-16709,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_CORRIENTES,SC4,156192,86597,-69595,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_CUNDINAMARCA,SC2,527600,334087,-193513,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_ECUADOR,SC2,928725,588085,-340640,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_GOIAS,BRZ,73918,33617,-40301,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_GUAVIARE,SC2,128392,81304,-47088,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_GUAYANA,AP7,30000,21600,-8400,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_GUAYANA,FRA,16392,11802,-4590,3,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_GUAYANA,NET,141232,101687,-39545,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ICA,IQU,55000,39600,-15400,1,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_ICA,SC3,351708,246795,-104913,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_JUJUY,SC4,72404,40146,-32258,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_LA_PAMPA,SC4,176000,97577,-78423,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Rio de la Plata low estimate
07_south_america.txt,STATE_LA_PAZ,AP7,856996,617037,-239959,5,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_LIMA,SC3,504100,353726,-150374,5,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_LOS_RIOS,SC3,252892,177454,-75438,2,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Peru/Chile low estimate
07_south_america.txt,STATE_MARANHAO,BRZ,148249,67416,-80833,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_MATO_GROSSO,AP7,142492,102594,-39898,12,PROVISIONAL_REGIONAL_LOW,https://clio-infra.eu/Indicators/TotalPopulation.html,07_south_america.txt regional lower-bound factor 0.72; revise with local census
07_south_america.txt,STATE_MINAS_GERAIS,BRZ,729904,331909,-397995,3,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_MIRANDA,SC2,359124,227405,-131719,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,New Granada/Quito/Venezuela low estimate
07_south_america.txt,STATE_PARA,BRZ,302538,137578,-164960,6,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_PARAIBA,BRZ,135764,61739,-74025,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
07_south_america.txt,STATE_PARANA,BRZ,36566,16631,-19935,4,FILE_COUNTRY_TARGET,https://clio-infra.eu/Indicators/TotalPopulation.html,Brazil-area interpolation
