Research_Region,Owner_TAG,Owner_Name,State_ID,State_Name,Excluded_Serenissima,Research_Status,Research_Files,Positive_Row_Count,Multi_Researched,Conflict_Present,Needs_Supplement,Notes
R5_EAST_ASIA,CHI,China,STATE_NORTHERN_MANCHURIA,Southern Heilongjiang,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,RUS,Russia,STATE_OB,Ob,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,RUS,Russia,STATE_OKHOTSK,Okhotsk,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R5_EAST_ASIA,CHI,China,STATE_OUTER_MANCHURIA,Northern Jilin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,KOR,Korea,STATE_PYONGYANG,Yangseo,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_QINGHAI,Qinghai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,JAP,Japan,STATE_RYUKYU_ISLANDS,Ryukyu Islands,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R5_EAST_ASIA,RYU,Ryukyu,STATE_RYUKYU_ISLANDS,Ryukyu Islands,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,5,NO,NO,NO,
R5_EAST_ASIA,AIN,Ainu Mosir,STATE_SAKHALIN,Sakhalin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,ALK,Alaska,STATE_SAKHALIN,Sakhalin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,EZO,Ezochi,STATE_SAKHALIN,Sakhalin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,SKH,Evenki,STATE_SAKHALIN,Sakhalin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,ULT,Ulta,STATE_SAKHALIN,Sakhalin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,KOR,Korea,STATE_SARIWON,Gwanbuk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,KOR,Korea,STATE_SEOUL,Gyeonggi,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,4,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_SHANDONG,Shandong,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_SHANXI,Shanxi,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_SHAOZHOU,Eastern Guangdong,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_SHENGJING,Shengjing,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,JAP,Japan,STATE_SHIKOKU,Shikoku,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_SICHUAN,Sichuan,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_SOUTHERN_ANHUI,Southern Anhui,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_SOUTHERN_MANCHURIA,Southern Jilin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_SUZHOU,Suzhou,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,4,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_TIANSHAN,Tarim Basin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,RUS,Russia,STATE_TOBOLSK,Tobolsk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,JAP,Japan,STATE_TOHOKU,Tohoku,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,JAP,Japan,STATE_TOKAI,Tokai,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R5_EAST_ASIA,RUS,Russia,STATE_TOMSK,Tomsk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,DAI,Dai Nam,STATE_TONKIN,Tonkin,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,4,NO,NO,NO,
R5_EAST_ASIA,SCT,Sip Song Chau Tai,STATE_TONKIN,Tonkin,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,RUS,Russia,STATE_TRANS_BAIKAL,Chita,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,CHI,China,STATE_TUVA,Tuva,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_ULIASTAI,Uliastai,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,RUS,Russia,STATE_UPPER_YENISEYSK,Upper Yeniseysk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,RUS,Russia,STATE_URAL,Ural,NO,COVERED_POSITIVE,BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RECOMMENDATIONS.csv;BUILD_START_1776_NORTHERN_EASTERN_EUROPE_RESEARCH.md,6,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_URGA,Urga,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_WESTERN_HUBEI,Western Hubei,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,CHI,China,STATE_XIAN,Xi’an,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R5_EAST_ASIA,RUS,Russia,STATE_YAKUTSK,Yakutsk,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv,0,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_ZERO_POSITIVE.
R5_EAST_ASIA,KOR,Korea,STATE_YANGHO,Yangho,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_YUNNAN,Yunnan,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_ZHEJIANG,Zhejiang,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,5,NO,NO,NO,
R5_EAST_ASIA,CHI,China,STATE_ZHILI,Hebei,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,4,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,ACE,Aceh,STATE_ACEH,Aceh,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,3,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,STATE_ACEH,Aceh,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,2,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R6_SOUTHEAST_ASIA_OCEANIA,SAK,Siak,STATE_ACEH,Aceh,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,HLA,Halia,STATE_BOUGAINVILLE,Bougainville,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,BTN,Buton,STATE_CELEBES,Celebes,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,STATE_CELEBES,Celebes,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,SLW,Sulawesi,STATE_CELEBES,Celebes,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,TID,Tidore,STATE_CELEBES,Celebes,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,STATE_CENTRAL_JAVA,Central Java,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,3,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,SRK,Surakarta,STATE_CENTRAL_JAVA,Central Java,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,YOG,Yogyakarta,STATE_CENTRAL_JAVA,Central Java,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,PPU,Papua,STATE_EASTERN_NEW_GUINEA,Eastern New Guinea,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,BLG,Bulungan,STATE_EAST_BORNEO,East Borneo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,BNJ,Banjar,STATE_EAST_BORNEO,East Borneo,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,3,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,STATE_EAST_BORNEO,East Borneo,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R6_SOUTHEAST_ASIA_OCEANIA,KTI,Kutai,STATE_EAST_BORNEO,East Borneo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,STATE_EAST_JAVA,East Java,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,MCR,Micronesia,STATE_EAST_MICRONESIA,East Micronesia,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,FJI,Fiji,STATE_FIJI,Fiji,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNK,Kanak,STATE_KANAK,Kanak,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,STATE_LUZON,Luzón,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,6,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,STATE_LUZON,Luzón,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,JOH,Johore,STATE_MALAYA,Malaya,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,PRK,Perak,STATE_MALAYA,Malaya,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,SEL,Selangor,STATE_MALAYA,Malaya,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,SIA,Siam,STATE_MALAYA,Malaya,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,MGD,Maguindanao,STATE_MINDANAO,Mindanao,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,MND,Mindanao,STATE_MINDANAO,Mindanao,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,STATE_MINDANAO,Mindanao,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,STATE_MINDANAO,Mindanao,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,STATE_MOLUCCAS,Moluccas,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,4,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,TID,Tidore,STATE_MOLUCCAS,Moluccas,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,NRU,Nauru,STATE_NAURU,Nauru,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KRI,Douriango,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,WDJ,Wiradjuri,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,YUR,Yura,STATE_NEW_SOUTH_WALES,New South Wales,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,ARH,Arnhem,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,ARR,Arrernte,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,GRW,Garawa,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,LRR,Larrakia,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NYP,Ngumpin-Yapa,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,WRR,Worrorra,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,WTI,Anangu,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,YGU,Yolngu,STATE_NORTHERN_TERRITORY,Northern Territory,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,BLG,Bulungan,STATE_NORTH_BORNEO,North Borneo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,BRU,Brunei,STATE_NORTH_BORNEO,North Borneo,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md;BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,2,NO,NO,NO,
R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,STATE_NORTH_BORNEO,North Borneo,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,NTO,Ngāti Toa,STATE_NORTH_ISLAND,North Island,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,UNT,United Tribes,STATE_NORTH_ISLAND,North Island,NO,COVERED_ZERO_POSITIVE,BUILD_START_1776_OCEANIA_PACIFIC_RESEARCH.md,0,NO,NO,NO,Explicitly audited with zero positive building recommendation.
R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,STATE_NORTH_SUMATRA,North Sumatra,NO,COVERED_POSITIVE,BUILD_START_1776_SUPPLEMENTAL_OWNER_STATE_COVERAGE_CORRIGE.csv; BUILD_START_1776_SUPPLEMENTAL_RESEARCH_CORRIGE.csv,1,NO,NO,NO,Supplemental 1776 review closed this pair as COVERED_POSITIVE.
R6_SOUTHEAST_ASIA_OCEANIA,JMB,Jambi,STATE_NORTH_SUMATRA,North Sumatra,NO,COVERED_POSITIVE,BUILD_START_1776_EAST_ASIA_SE_ASIA_RESEARCH_MATRIX.csv,1,NO,NO,NO,
