Owner_TAG,State_ID,Building_ID,Current_Level,Current_PM_Overrides,Source_File,Source_Line_or_Block,Excluded_Serenissima,Notes
PER,STATE_ARMENIA,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:761,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_ARMENIA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:774,NO,
PER,STATE_ARMENIA,building_vineyard,1,default_building_vineyard|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:787,NO,
PER,STATE_ARMENIA,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:800,NO,
PER,STATE_AZERBAIJAN,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:1093,NO,
PER,STATE_AZERBAIJAN,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:1106,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_AZERBAIJAN,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:1119,NO,
PER,STATE_AZERBAIJAN,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:1132,NO,
PER,STATE_FARS,building_food_industry,1,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4775,NO,
PER,STATE_FARS,building_government_administration,5,pm_professional_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:289,NO,
PER,STATE_FARS,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4786,NO,
PER,STATE_FARS,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4799,NO,
PER,STATE_FARS,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4810,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_FARS,building_shipyard,1,pm_basic_shipbuilding|pm_no_copper_sheathing_building_shipyard,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4823,NO,
PER,STATE_FARS,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4836,NO,
PER,STATE_FARS,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4849,NO,
PER,STATE_FARS,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4862,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PER,STATE_FARS,building_vineyard,1,default_building_vineyard|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:4873,NO,
PER,STATE_FARS,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:300,NO,
PER,STATE_IRAKAJEMI,building_government_administration,12,pm_professional_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:477,NO,
PER,STATE_IRAKAJEMI,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:501,NO,
PER,STATE_IRAKAJEMI,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6913,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_IRAKAJEMI,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:464,NO,
PER,STATE_IRAKAJEMI,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:488,NO,
PER,STATE_ISFAHAN,building_arms_industry,1,pm_automation_disabled|pm_muskets|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6945,NO,
PER,STATE_ISFAHAN,building_food_industry,1,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6956,NO,
PER,STATE_ISFAHAN,building_furniture_manufactory,1,pm_automation_disabled|pm_handcrafted_furniture|pm_no_luxuries,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6967,NO,
PER,STATE_ISFAHAN,building_glassworks,1,pm_disabled_ceramics|pm_forest_glass|pm_manual_glassblowing,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6980,NO,
PER,STATE_ISFAHAN,building_khaju_bridge,1,,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:423,NO,
PER,STATE_ISFAHAN,building_railway,4,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:6993,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_ISFAHAN,building_textile_mill,2,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7006,NO,
PER,STATE_ISFAHAN,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7019,NO,
PER,STATE_ISFAHAN,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7032,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PER,STATE_ISFAHAN,building_university,1,pm_principle_freedom_of_movement_3|pm_religious_academia|pm_scholastic_education,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7043,NO,
PER,STATE_KERMAN,building_argebam,1,pm_dummy,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7643,NO,
PER,STATE_KERMAN,building_copper_mine,1,pm_no_explosives|pm_no_mine_ventilation|pm_no_ore_concentration_building_copper_mine|pm_no_steam_automation|pm_picks_and_shovels_building_copper_mine|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7649,NO,
PER,STATE_KERMAN,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7662,NO,
PER,STATE_KERMAN,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7675,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_KERMAN,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7688,NO,
PER,STATE_KERMAN,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7701,NO,
PER,STATE_KHORASAN,building_copper_mine,1,pm_no_explosives|pm_no_mine_ventilation|pm_no_ore_concentration_building_copper_mine|pm_no_steam_automation|pm_picks_and_shovels_building_copper_mine|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7750,NO,
PER,STATE_KHORASAN,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:372,NO,
PER,STATE_KHORASAN,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7763,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_KHORASAN,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7776,NO,
PER,STATE_KHORASAN,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7789,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PER,STATE_KHORASAN,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:385,NO,
PER,STATE_LARISTAN,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8302,NO,
PER,STATE_LARISTAN,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8315,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_LURISTAN,building_livestock_ranch,2,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9140,NO,
PER,STATE_LURISTAN,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2068,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_LURISTAN,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9153,NO,
PER,STATE_MAZANDARAN,building_logging_camp,2,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:433,NO,
PER,STATE_MAZANDARAN,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9850,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_MAZANDARAN,building_rice_farm,2,pm_fig_orchards_building_rice_farm|pm_simple_farming_building_rice_farm|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:446,NO,
PER,STATE_MAZANDARAN,building_silk_plantation,2,default_building_silk_plantation|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9863,NO,
PER,STATE_PERSIAN_KURDISTAN,building_livestock_ranch,2,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:12376,NO,
PER,STATE_PERSIAN_KURDISTAN,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:12389,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_PERSIAN_KURDISTAN,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:12402,NO,
PER,STATE_SEMNAN,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:592,NO,
PER,STATE_SEMNAN,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:13869,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_TABRIZ,building_food_industry,1,pm_bakery|pm_disabled_canning|pm_disabled_distillery|pm_manual_dough_processing|pm_no_spiced_food,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14686,NO,
PER,STATE_TABRIZ,building_government_administration,8,pm_professional_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:518,NO,
PER,STATE_TABRIZ,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:542,NO,
PER,STATE_TABRIZ,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14697,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_TABRIZ,building_textile_mill,2,pm_craftsman_sewing|pm_handsewn_clothes|pm_traditional_looms,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:529,NO,
PER,STATE_TABRIZ,building_trade_center,1,pm_trade_center|pm_trade_center_trade_quantity_normal,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:14710,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PER,STATE_TABRIZ,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:558,NO,
PER,STATE_URMIA,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16245,NO,
PER,STATE_URMIA,building_railway,2,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:3693,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PER,STATE_URMIA,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16258,NO,
PER,STATE_URMIA,building_vineyard,1,default_building_vineyard|pm_road_carts,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16271,NO,
PER,STATE_URMIA,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/08_middle_east.txt,common/history/buildings/08_middle_east.txt:575,NO,
PHI,STATE_LUZON,building_government_administration,3,pm_professional_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/12_indonesia.txt,common/history/buildings/12_indonesia.txt:412,NO,
PHI,STATE_LUZON,building_manila_cathedral_original,1,pm_dummy,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9170,NO,
PHI,STATE_LUZON,building_port,2,pm_basic_port,common/history/buildings/12_indonesia.txt,common/history/buildings/12_indonesia.txt:440,NO,
PHI,STATE_LUZON,building_railway,3,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:2085,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PHI,STATE_LUZON,building_shipyard,2,pm_basic_shipbuilding|pm_no_copper_sheathing_building_shipyard,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9176,NO,
PHI,STATE_LUZON,building_trade_center,3,pm_trade_center_trade_quantity_normal,common/history/buildings/12_indonesia.txt,common/history/buildings/12_indonesia.txt:423,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PHI,STATE_VISAYAS,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16634,NO,
PHI,STATE_VISAYAS,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:3727,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PHI,STATE_VISAYAS,building_shipyard,1,pm_basic_shipbuilding|pm_no_copper_sheathing_building_shipyard,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:16645,NO,
PHL,STATE_VRYSTAAT,building_barrack,1,pm_no_organization,common/history/buildings/04_subsaharan_africa.txt,common/history/buildings/04_subsaharan_africa.txt:659,NO,
PHL,STATE_VRYSTAAT,building_livestock_ranch,1,pm_open_air_stockyards|pm_simple_ranch|pm_standard_fences|pm_unrefrigerated,common/history/buildings/04_subsaharan_africa.txt,common/history/buildings/04_subsaharan_africa.txt:646,NO,
PHL,STATE_VRYSTAAT,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:3793,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_BREST,building_furniture_manufactory,1,pm_automation_disabled|pm_handcrafted_furniture|pm_no_luxuries,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2117,NO,
PLC,STATE_BREST,building_government_administration,6,pm_hereditary_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2130,NO,
PLC,STATE_BREST,building_railway,4,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2141,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_BREST,building_textile_mill,2,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2154,NO,
PLC,STATE_BREST,building_tooling_workshop,1,pm_automation_disabled|pm_crude_tools|pm_no_precision_machinery|pm_no_scientific_management,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:2167,NO,
PLC,STATE_COURLAND,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:3295,NO,
PLC,STATE_COURLAND,building_port,1,pm_anchorage,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:3309,NO,
PLC,STATE_COURLAND,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:934,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_COURLAND,building_rye_farm,1,pm_potatoes|pm_simple_farming|pm_tools_disabled,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:99,NO,
PLC,STATE_COURLAND,building_shipyard,1,pm_basic_shipbuilding,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:112,NO,
PLC,STATE_GREATER_POLAND,building_construction_sector,1,pm_wooden_buildings,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5625,NO,
PLC,STATE_GREATER_POLAND,building_food_industry,1,pm_bakery|pm_disabled_canning|pm_manual_dough_processing|pm_pot_stills,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:106,NO,
PLC,STATE_GREATER_POLAND,building_government_administration,14,pm_hereditary_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:134,NO,
PLC,STATE_GREATER_POLAND,building_paper_mill,1,pm_automation_disabled|pm_pulp_pressing,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:145,NO,
PLC,STATE_GREATER_POLAND,building_railway,7,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5636,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_GREATER_POLAND,building_textile_mill,1,pm_handsewn_clothes|pm_no_luxury_clothes|pm_traditional_looms,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:5649,NO,
PLC,STATE_GREATER_POLAND,building_trade_center,2,pm_trade_center_trade_quantity_normal,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:119,NO,MANUAL_1.13_TRADE_CAPACITY_SEED
PLC,STATE_KAUNAS,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7543,NO,
PLC,STATE_KAUNAS,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/97_build_start_1776_runtime_wave1.txt,common/history/buildings/97_build_start_1776_runtime_wave1.txt:1849,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_KAUNAS,building_rye_farm,1,pm_potatoes|pm_simple_farming|pm_tools_disabled,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:129,NO,
PLC,STATE_KIEV,building_government_administration,7,pm_hereditary_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7871,NO,
PLC,STATE_KIEV,building_railway,3,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7882,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_KIEV,building_university,1,pm_principle_freedom_of_movement_3|pm_religious_academia|pm_scholastic_education,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:7895,NO,
PLC,STATE_KIEV,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/15_russia.txt,common/history/buildings/15_russia.txt:573,NO,
PLC,STATE_LESSER_POLAND,building_government_administration,14,pm_hereditary_bureaucrats|pm_religious_bureaucrats|pm_simple_organization,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:162,NO,
PLC,STATE_LESSER_POLAND,building_logging_camp,1,pm_no_equipment|pm_no_hardwood|pm_road_carts|pm_simple_forestry,common/history/buildings/02_east_europe.txt,common/history/buildings/02_east_europe.txt:174,NO,
PLC,STATE_LESSER_POLAND,building_railway,5,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8549,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
PLC,STATE_LESSER_POLAND,building_wheat_farm,1,pm_no_secondary|pm_simple_farming|pm_tools_disabled,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:8562,NO,
PLC,STATE_MAZOVIA,building_railway,1,pm_no_canal_network|pm_no_passenger_trains|pm_no_rail_network|pm_traditional_road_network,common/history/buildings/98_build_start_1776_world_redistribution.txt,common/history/buildings/98_build_start_1776_world_redistribution.txt:9880,NO,TECH7A_UNIFIED_ROAD_CANAL_RAIL_BUILDING
