State_ID,State_Display_Name,Region,Owner_TAG,Owner_Name,Homeland_or_Core_Info,Coastal,Has_Port_Access,Current_Population,Excluded_Serenissima,Map_Rework_Risk,Source_File
STATE_NORTHERN_ANHUI,Northern Anhui,R5_EAST_ASIA,CHI,China,Homelands=han,NO,NO,8776132,NO,NONE,common/history/states/00_states.txt:7080; map_data/state_regions/11_east_asia.txt:630
STATE_NORTHERN_MANCHURIA,Southern Heilongjiang,R5_EAST_ASIA,CHI,China,Homelands=manchu,NO,NO,20623,NO,NONE,common/history/states/00_states.txt:6927; map_data/state_regions/11_east_asia.txt:294
STATE_OB,Ob,R5_EAST_ASIA,RUS,Russia,Homelands=ugrian,NO,NO,5917,NO,NONE,common/history/states/00_states.txt:7524; map_data/state_regions/14_siberia.txt:119
STATE_OKHOTSK,Okhotsk,R5_EAST_ASIA,RUS,Russia,Homelands=russian|siberian,YES,YES,11870,NO,NONE,common/history/states/00_states.txt:7434; map_data/state_regions/14_siberia.txt:199
STATE_OUTER_MANCHURIA,Northern Jilin,R5_EAST_ASIA,CHI,China,Homelands=manchu|siberian,YES,YES,508,NO,NONE,common/history/states/00_states.txt:6904; map_data/state_regions/11_east_asia.txt:242
STATE_PYONGYANG,Yangseo,R5_EAST_ASIA,KOR,Korea,Homelands=korean,YES,YES,3612828,NO,NONE,common/history/states/00_states.txt:6615; map_data/state_regions/11_east_asia.txt:1440
STATE_QINGHAI,Qinghai,R5_EAST_ASIA,CHI,China,Homelands=mongol|tibetan,NO,NO,800000,NO,NONE,common/history/states/00_states.txt:6975; map_data/state_regions/11_east_asia.txt:404
STATE_RYUKYU_ISLANDS,Ryukyu Islands,R5_EAST_ASIA,JAP,Japan,Homelands=ryukyuan; Claims=RYU,YES,YES,117451,NO,NONE,common/history/states/00_states.txt:6735; map_data/state_regions/11_east_asia.txt:1271
STATE_RYUKYU_ISLANDS,Ryukyu Islands,R5_EAST_ASIA,RYU,Ryukyu,Homelands=ryukyuan; Claims=RYU,YES,NO,193495,NO,NONE,common/history/states/00_states.txt:6731; map_data/state_regions/11_east_asia.txt:1271
STATE_SAKHALIN,Sakhalin,R5_EAST_ASIA,AIN,Ainu Mosir,Homelands=ainu|siberian; Claims=JAP|RUS,YES,YES,16049,NO,NONE,common/history/states/00_states.txt:6629; map_data/state_regions/11_east_asia.txt:1025
STATE_SAKHALIN,Sakhalin,R5_EAST_ASIA,ALK,Alaska,Homelands=ainu|siberian; Claims=JAP|RUS,YES,NO,1748,NO,NONE,common/history/states/00_states.txt:6642; map_data/state_regions/11_east_asia.txt:1025
STATE_SAKHALIN,Sakhalin,R5_EAST_ASIA,EZO,Ezochi,Homelands=ainu|siberian; Claims=JAP|RUS,YES,NO,1411,NO,NONE,common/history/states/00_states.txt:6637; map_data/state_regions/11_east_asia.txt:1025
STATE_SAKHALIN,Sakhalin,R5_EAST_ASIA,SKH,Evenki,Homelands=ainu|siberian; Claims=JAP|RUS,YES,NO,11446,NO,NONE,common/history/states/00_states.txt:6625; map_data/state_regions/11_east_asia.txt:1025
STATE_SAKHALIN,Sakhalin,R5_EAST_ASIA,ULT,Ulta,Homelands=ainu|siberian; Claims=JAP|RUS,YES,NO,9350,NO,NONE,common/history/states/00_states.txt:6633; map_data/state_regions/11_east_asia.txt:1025
STATE_SARIWON,Gwanbuk,R5_EAST_ASIA,KOR,Korea,Homelands=korean,YES,YES,1620102,NO,NONE,common/history/states/00_states.txt:6605; map_data/state_regions/11_east_asia.txt:1416
STATE_SEOUL,Gyeonggi,R5_EAST_ASIA,KOR,Korea,Homelands=korean,YES,YES,2818978,NO,NONE,common/history/states/00_states.txt:6575; map_data/state_regions/11_east_asia.txt:1340
STATE_SHANDONG,Shandong,R5_EAST_ASIA,CHI,China,Homelands=han,YES,YES,21500000,NO,NONE,common/history/states/00_states.txt:177; map_data/state_regions/11_east_asia.txt:728
STATE_SHANXI,Shanxi,R5_EAST_ASIA,CHI,China,Homelands=han,NO,NO,12500000,NO,NONE,common/history/states/00_states.txt:6939; map_data/state_regions/11_east_asia.txt:313
STATE_SHAOZHOU,Eastern Guangdong,R5_EAST_ASIA,CHI,China,Homelands=hakka|han|yue,YES,YES,6122683,NO,NONE,common/history/states/00_states.txt:6841; map_data/state_regions/11_east_asia.txt:108
STATE_SHENGJING,Shengjing,R5_EAST_ASIA,CHI,China,Homelands=han|manchu,YES,YES,770000,NO,NONE,common/history/states/00_states.txt:6892; map_data/state_regions/11_east_asia.txt:214
STATE_SHIKOKU,Shikoku,R5_EAST_ASIA,JAP,Japan,Homelands=japanese,YES,YES,1513836,NO,NONE,common/history/states/00_states.txt:6755; map_data/state_regions/11_east_asia.txt:1317
STATE_SICHUAN,Sichuan,R5_EAST_ASIA,CHI,China,Homelands=han|tibetan|yi,NO,NO,3199426,NO,NONE,common/history/states/00_states.txt:6807; map_data/state_regions/11_east_asia.txt:41
STATE_SOUTHERN_ANHUI,Southern Anhui,R5_EAST_ASIA,CHI,China,Homelands=han,NO,NO,18793868,NO,NONE,common/history/states/00_states.txt:7072; map_data/state_regions/11_east_asia.txt:612
STATE_SOUTHERN_MANCHURIA,Southern Jilin,R5_EAST_ASIA,CHI,China,Homelands=manchu,NO,NO,58869,NO,NONE,common/history/states/00_states.txt:6915; map_data/state_regions/11_east_asia.txt:274
STATE_SUZHOU,Suzhou,R5_EAST_ASIA,CHI,China,Homelands=han,YES,YES,12792900,NO,NONE,common/history/states/00_states.txt:187; map_data/state_regions/11_east_asia.txt:753
STATE_TIANSHAN,Tarim Basin,R5_EAST_ASIA,CHI,China,Homelands=uighur,NO,NO,370200,NO,NONE,common/history/states/00_states.txt:6798; map_data/state_regions/11_east_asia.txt:24
STATE_TOBOLSK,Tobolsk,R5_EAST_ASIA,RUS,Russia,Homelands=russian|siberian|ugrian,NO,NO,417044,NO,NONE,common/history/states/00_states.txt:7501; map_data/state_regions/14_siberia.txt:73
STATE_TOHOKU,Tohoku,R5_EAST_ASIA,JAP,Japan,Homelands=japanese,YES,YES,3291912,NO,NONE,common/history/states/00_states.txt:6674; map_data/state_regions/11_east_asia.txt:1084
STATE_TOKAI,Tokai,R5_EAST_ASIA,JAP,Japan,Homelands=japanese,YES,YES,2965000,NO,NONE,common/history/states/00_states.txt:6690; map_data/state_regions/11_east_asia.txt:1142
STATE_TOMSK,Tomsk,R5_EAST_ASIA,RUS,Russia,Homelands=russian|siberian,NO,NO,361800,NO,NONE,common/history/states/00_states.txt:7480; map_data/state_regions/14_siberia.txt:30
STATE_TONKIN,Tonkin,R5_EAST_ASIA,DAI,Dai Nam,Homelands=vietnamese|zhuang; Claims=DAI,YES,YES,2314544,NO,VIETNAM_FUTURE_REWORK,common/history/states/00_states.txt:6507; map_data/state_regions/11_east_asia.txt:874
STATE_TONKIN,Tonkin,R5_EAST_ASIA,SCT,Sip Song Chau Tai,Homelands=vietnamese|zhuang; Claims=DAI,YES,NO,29000,NO,VIETNAM_FUTURE_REWORK,common/history/states/00_states.txt:6511; map_data/state_regions/11_east_asia.txt:874
STATE_TRANS_BAIKAL,Chita,R5_EAST_ASIA,RUS,Russia,Homelands=buryat|russian,NO,NO,195147,NO,NONE,common/history/states/00_states.txt:7457; map_data/state_regions/14_siberia.txt:258
STATE_TUVA,Tuva,R5_EAST_ASIA,CHI,China,Homelands=tuvan,NO,NO,49000,NO,NONE,common/history/states/00_states.txt:7491; map_data/state_regions/14_siberia.txt:52
STATE_ULIASTAI,Uliastai,R5_EAST_ASIA,CHI,China,Homelands=mongol,NO,NO,283623,NO,NONE,common/history/states/00_states.txt:1767; map_data/state_regions/11_east_asia.txt:773
STATE_UPPER_YENISEYSK,Upper Yeniseysk,R5_EAST_ASIA,RUS,Russia,Homelands=russian|siberian,NO,NO,35190,NO,NONE,common/history/states/00_states.txt:7513; map_data/state_regions/14_siberia.txt:97
STATE_URAL,Ural,R5_EAST_ASIA,RUS,Russia,Homelands=russian|ugrian,NO,NO,377804,NO,NONE,common/history/states/00_states.txt:7533; map_data/state_regions/14_siberia.txt:1
STATE_URGA,Urga,R5_EAST_ASIA,CHI,China,Homelands=mongol,NO,NO,340996,NO,NONE,common/history/states/00_states.txt:1758; map_data/state_regions/11_east_asia.txt:798
STATE_WESTERN_HUBEI,Western Hubei,R5_EAST_ASIA,CHI,China,Homelands=han,NO,NO,7305858,NO,NONE,common/history/states/00_states.txt:7088; map_data/state_regions/11_east_asia.txt:647
STATE_XIAN,Xi’an,R5_EAST_ASIA,CHI,China,Homelands=han|mongol,NO,NO,8190000,NO,NONE,common/history/states/00_states.txt:6966; map_data/state_regions/11_east_asia.txt:381
STATE_YAKUTSK,Yakutsk,R5_EAST_ASIA,RUS,Russia,Homelands=russian|yakut,NO,NO,146758,NO,NONE,common/history/states/00_states.txt:7445; map_data/state_regions/14_siberia.txt:228
STATE_YANGHO,Yangho,R5_EAST_ASIA,KOR,Korea,Homelands=korean,YES,YES,4552487,NO,NONE,common/history/states/00_states.txt:6595; map_data/state_regions/11_east_asia.txt:1391
STATE_YUNNAN,Yunnan,R5_EAST_ASIA,CHI,China,Homelands=han|yi|zhuang,NO,NO,3100000,NO,NONE,common/history/states/00_states.txt:6817; map_data/state_regions/11_east_asia.txt:67
STATE_ZHEJIANG,Zhejiang,R5_EAST_ASIA,CHI,China,Homelands=han,YES,YES,19370000,NO,NONE,common/history/states/00_states.txt:7021; map_data/state_regions/11_east_asia.txt:493
STATE_ZHILI,Hebei,R5_EAST_ASIA,CHI,China,Homelands=han,YES,YES,7432780,NO,NONE,common/history/states/00_states.txt:7053; map_data/state_regions/11_east_asia.txt:568
STATE_ACEH,Aceh,R6_SOUTHEAST_ASIA_OCEANIA,ACE,Aceh,Homelands=sumatran; Claims=DEI,YES,YES,354107,NO,NONE,common/history/states/00_states.txt:4436; map_data/state_regions/12_indonesia.txt:273
STATE_ACEH,Aceh,R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,Homelands=sumatran; Claims=DEI,YES,NO,50985,NO,NONE,common/history/states/00_states.txt:4444; map_data/state_regions/12_indonesia.txt:273
STATE_ACEH,Aceh,R6_SOUTHEAST_ASIA_OCEANIA,SAK,Siak,Homelands=sumatran; Claims=DEI,YES,NO,156833,NO,NONE,common/history/states/00_states.txt:4440; map_data/state_regions/12_indonesia.txt:273
STATE_BOUGAINVILLE,Bougainville,R6_SOUTHEAST_ASIA_OCEANIA,HLA,Halia,Homelands=melanesian,YES,YES,48000,NO,NONE,common/history/states/00_states.txt:5888; map_data/state_regions/12_indonesia.txt:680
STATE_CELEBES,Celebes,R6_SOUTHEAST_ASIA_OCEANIA,BTN,Buton,Homelands=moluccan; Claims=DEI,YES,NO,56567,NO,NONE,common/history/states/00_states.txt:4484; map_data/state_regions/12_indonesia.txt:358
STATE_CELEBES,Celebes,R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,Homelands=moluccan; Claims=DEI,YES,YES,49863,NO,NONE,common/history/states/00_states.txt:4480; map_data/state_regions/12_indonesia.txt:358
STATE_CELEBES,Celebes,R6_SOUTHEAST_ASIA_OCEANIA,SLW,Sulawesi,Homelands=moluccan; Claims=DEI,YES,NO,449196,NO,NONE,common/history/states/00_states.txt:4476; map_data/state_regions/12_indonesia.txt:358
STATE_CELEBES,Celebes,R6_SOUTHEAST_ASIA_OCEANIA,TID,Tidore,Homelands=moluccan; Claims=DEI,YES,NO,3300,NO,NONE,common/history/states/00_states.txt:4488; map_data/state_regions/12_indonesia.txt:358
STATE_CENTRAL_JAVA,Central Java,R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,Homelands=javan,YES,YES,2102816,NO,NONE,common/history/states/00_states.txt:1723; map_data/state_regions/12_indonesia.txt:191
STATE_CENTRAL_JAVA,Central Java,R6_SOUTHEAST_ASIA_OCEANIA,SRK,Surakarta,Homelands=javan,YES,NO,43431,NO,NONE,common/history/states/00_states.txt:1731; map_data/state_regions/12_indonesia.txt:191
STATE_CENTRAL_JAVA,Central Java,R6_SOUTHEAST_ASIA_OCEANIA,YOG,Yogyakarta,Homelands=javan,YES,NO,58311,NO,NONE,common/history/states/00_states.txt:1727; map_data/state_regions/12_indonesia.txt:191
STATE_EASTERN_NEW_GUINEA,Eastern New Guinea,R6_SOUTHEAST_ASIA_OCEANIA,PPU,Papua,Homelands=melanesian,YES,YES,400102,NO,NONE,common/history/states/00_states.txt:5862; map_data/state_regions/12_indonesia.txt:384
STATE_EAST_BORNEO,East Borneo,R6_SOUTHEAST_ASIA_OCEANIA,BLG,Bulungan,Homelands=bornean|dayak; Claims=DEI|NET,YES,NO,100000,NO,NONE,common/history/states/00_states.txt:4527; map_data/state_regions/12_indonesia.txt:99
STATE_EAST_BORNEO,East Borneo,R6_SOUTHEAST_ASIA_OCEANIA,BNJ,Banjar,Homelands=bornean|dayak; Claims=DEI|NET,YES,NO,159592,NO,NONE,common/history/states/00_states.txt:4533; map_data/state_regions/12_indonesia.txt:99
STATE_EAST_BORNEO,East Borneo,R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,Homelands=bornean|dayak; Claims=DEI|NET,YES,NO,20700,NO,NONE,common/history/states/00_states.txt:4523; map_data/state_regions/12_indonesia.txt:99
STATE_EAST_BORNEO,East Borneo,R6_SOUTHEAST_ASIA_OCEANIA,KTI,Kutai,Homelands=bornean|dayak; Claims=DEI|NET,YES,YES,165000,NO,NONE,common/history/states/00_states.txt:4539; map_data/state_regions/12_indonesia.txt:99
STATE_EAST_JAVA,East Java,R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,Homelands=javan,YES,YES,2080396,NO,NONE,common/history/states/00_states.txt:1715; map_data/state_regions/12_indonesia.txt:160
STATE_EAST_MICRONESIA,East Micronesia,R6_SOUTHEAST_ASIA_OCEANIA,MCR,Micronesia,Homelands=micronesian,YES,YES,24224,NO,NONE,common/history/states/00_states.txt:1685; map_data/state_regions/12_indonesia.txt:543
STATE_FIJI,Fiji,R6_SOUTHEAST_ASIA_OCEANIA,FJI,Fiji,Homelands=melanesian,YES,YES,82000,NO,NONE,common/history/states/00_states.txt:5912; map_data/state_regions/12_indonesia.txt:613
STATE_KANAK,Kanak,R6_SOUTHEAST_ASIA_OCEANIA,KNK,Kanak,Homelands=melanesian,YES,YES,56004,NO,NONE,common/history/states/00_states.txt:5932; map_data/state_regions/12_indonesia.txt:657
STATE_LUZON,Luzón,R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,Homelands=filipino_mestizo|ilocano|tagalog,YES,YES,1434456,NO,NONE,common/history/states/00_states.txt:4635; map_data/state_regions/12_indonesia.txt:469
STATE_LUZON,Luzón,R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,Homelands=filipino_mestizo|ilocano|tagalog,YES,NO,43230,NO,NONE,common/history/states/00_states.txt:4639; map_data/state_regions/12_indonesia.txt:469
STATE_MALAYA,Malaya,R6_SOUTHEAST_ASIA_OCEANIA,JOH,Johore,Homelands=malay,YES,YES,559404,NO,NONE,common/history/states/00_states.txt:4570; map_data/state_regions/12_indonesia.txt:1
STATE_MALAYA,Malaya,R6_SOUTHEAST_ASIA_OCEANIA,PRK,Perak,Homelands=malay,YES,NO,147000,NO,NONE,common/history/states/00_states.txt:4578; map_data/state_regions/12_indonesia.txt:1
STATE_MALAYA,Malaya,R6_SOUTHEAST_ASIA_OCEANIA,SEL,Selangor,Homelands=malay,YES,NO,238000,NO,NONE,common/history/states/00_states.txt:4582; map_data/state_regions/12_indonesia.txt:1
STATE_MALAYA,Malaya,R6_SOUTHEAST_ASIA_OCEANIA,SIA,Siam,Homelands=malay,YES,NO,264800,NO,NONE,common/history/states/00_states.txt:4574; map_data/state_regions/12_indonesia.txt:1
STATE_MINDANAO,Mindanao,R6_SOUTHEAST_ASIA_OCEANIA,MGD,Maguindanao,Homelands=filipino_mestizo|lumad|moro|visayan; Claims=MGD|PHI|SUL,YES,NO,292135,NO,NONE,common/history/states/00_states.txt:4620; map_data/state_regions/12_indonesia.txt:443
STATE_MINDANAO,Mindanao,R6_SOUTHEAST_ASIA_OCEANIA,MND,Mindanao,Homelands=filipino_mestizo|lumad|moro|visayan; Claims=MGD|PHI|SUL,YES,NO,506235,NO,NONE,common/history/states/00_states.txt:4616; map_data/state_regions/12_indonesia.txt:443
STATE_MINDANAO,Mindanao,R6_SOUTHEAST_ASIA_OCEANIA,PHI,Philippines,Homelands=filipino_mestizo|lumad|moro|visayan; Claims=MGD|PHI|SUL,YES,YES,98086,NO,NONE,common/history/states/00_states.txt:4607; map_data/state_regions/12_indonesia.txt:443
STATE_MINDANAO,Mindanao,R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,Homelands=filipino_mestizo|lumad|moro|visayan; Claims=MGD|PHI|SUL,YES,NO,94700,NO,NONE,common/history/states/00_states.txt:4612; map_data/state_regions/12_indonesia.txt:443
STATE_MOLUCCAS,Moluccas,R6_SOUTHEAST_ASIA_OCEANIA,DEI,East Indies,Homelands=moluccan; Claims=DEI,YES,NO,254291,NO,NONE,common/history/states/00_states.txt:4464; map_data/state_regions/12_indonesia.txt:334
STATE_MOLUCCAS,Moluccas,R6_SOUTHEAST_ASIA_OCEANIA,TID,Tidore,Homelands=moluccan; Claims=DEI,YES,YES,223475,NO,NONE,common/history/states/00_states.txt:4468; map_data/state_regions/12_indonesia.txt:334
STATE_NAURU,Nauru,R6_SOUTHEAST_ASIA_OCEANIA,NRU,Nauru,Homelands=melanesian,YES,YES,1251,NO,NONE,common/history/states/00_states.txt:5899; map_data/state_regions/12_indonesia.txt:590
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,Homelands=aborigine|australian,YES,NO,1650,NO,NONE,common/history/states/00_states.txt:1249; map_data/state_regions/13_australasia.txt:1
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,Homelands=aborigine|australian,YES,NO,1431,NO,NONE,common/history/states/00_states.txt:1262; map_data/state_regions/13_australasia.txt:1
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,KRI,Douriango,Homelands=aborigine|australian,YES,NO,650,NO,NONE,common/history/states/00_states.txt:1256; map_data/state_regions/13_australasia.txt:1
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,Homelands=aborigine|australian,YES,NO,4290,NO,NONE,common/history/states/00_states.txt:1274; map_data/state_regions/13_australasia.txt:1
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,WDJ,Wiradjuri,Homelands=aborigine|australian,YES,YES,42321,NO,NONE,common/history/states/00_states.txt:1231; map_data/state_regions/13_australasia.txt:1
STATE_NEW_SOUTH_WALES,New South Wales,R6_SOUTHEAST_ASIA_OCEANIA,YUR,Yura,Homelands=aborigine|australian,YES,NO,341,NO,NONE,common/history/states/00_states.txt:1268; map_data/state_regions/13_australasia.txt:1
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,ARH,Arnhem,Homelands=aborigine|australian,YES,NO,36430,NO,NONE,common/history/states/00_states.txt:1607; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,ARR,Arrernte,Homelands=aborigine|australian,YES,NO,11500,NO,NONE,common/history/states/00_states.txt:1631; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,GRW,Garawa,Homelands=aborigine|australian,YES,NO,14000,NO,NONE,common/history/states/00_states.txt:1599; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,Homelands=aborigine|australian,YES,NO,2500,NO,NONE,common/history/states/00_states.txt:1574; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,LRR,Larrakia,Homelands=aborigine|australian,YES,NO,15600,NO,NONE,common/history/states/00_states.txt:1568; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,NYP,Ngumpin-Yapa,Homelands=aborigine|australian,YES,NO,3000,NO,NONE,common/history/states/00_states.txt:1590; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,WRR,Worrorra,Homelands=aborigine|australian,YES,NO,2800,NO,NONE,common/history/states/00_states.txt:1625; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,WTI,Anangu,Homelands=aborigine|australian,YES,NO,2804,NO,NONE,common/history/states/00_states.txt:1580; map_data/state_regions/13_australasia.txt:176
STATE_NORTHERN_TERRITORY,Northern Territory,R6_SOUTHEAST_ASIA_OCEANIA,YGU,Yolngu,Homelands=aborigine|australian,YES,YES,10200,NO,NONE,common/history/states/00_states.txt:1619; map_data/state_regions/13_australasia.txt:176
STATE_NORTH_BORNEO,North Borneo,R6_SOUTHEAST_ASIA_OCEANIA,BLG,Bulungan,Homelands=bornean|dayak,YES,NO,12300,NO,NONE,common/history/states/00_states.txt:4598; map_data/state_regions/12_indonesia.txt:28
STATE_NORTH_BORNEO,North Borneo,R6_SOUTHEAST_ASIA_OCEANIA,BRU,Brunei,Homelands=bornean|dayak,YES,YES,212392,NO,NONE,common/history/states/00_states.txt:4590; map_data/state_regions/12_indonesia.txt:28
STATE_NORTH_BORNEO,North Borneo,R6_SOUTHEAST_ASIA_OCEANIA,SUL,Sulu,Homelands=bornean|dayak,YES,NO,40831,NO,NONE,common/history/states/00_states.txt:4594; map_data/state_regions/12_indonesia.txt:28
STATE_NORTH_ISLAND,North Island,R6_SOUTHEAST_ASIA_OCEANIA,NTO,Ngāti Toa,Homelands=australian|maori; Claims=UNT,YES,NO,32000,NO,NONE,common/history/states/00_states.txt:1659; map_data/state_regions/13_australasia.txt:201
STATE_NORTH_ISLAND,North Island,R6_SOUTHEAST_ASIA_OCEANIA,UNT,United Tribes,Homelands=australian|maori; Claims=UNT,YES,YES,55000,NO,NONE,common/history/states/00_states.txt:1650; map_data/state_regions/13_australasia.txt:201
STATE_NORTH_SUMATRA,North Sumatra,R6_SOUTHEAST_ASIA_OCEANIA,INDOP,Indonesian Princley States,Homelands=batak|sumatran; Claims=DEI,YES,YES,199571,NO,NONE,common/history/states/00_states.txt:4410; map_data/state_regions/12_indonesia.txt:216
STATE_NORTH_SUMATRA,North Sumatra,R6_SOUTHEAST_ASIA_OCEANIA,JMB,Jambi,Homelands=batak|sumatran; Claims=DEI,YES,NO,92985,NO,NONE,common/history/states/00_states.txt:4418; map_data/state_regions/12_indonesia.txt:216
STATE_NORTH_SUMATRA,North Sumatra,R6_SOUTHEAST_ASIA_OCEANIA,SAK,Siak,Homelands=batak|sumatran; Claims=DEI,YES,NO,415448,NO,NONE,common/history/states/00_states.txt:4414; map_data/state_regions/12_indonesia.txt:216
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,ARR,Arrernte,Homelands=aborigine|australian,YES,NO,3340,NO,NONE,common/history/states/00_states.txt:1332; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,GRW,Garawa,Homelands=aborigine|australian,YES,NO,2750,NO,NONE,common/history/states/00_states.txt:1386; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,Homelands=aborigine|australian,YES,NO,5200,NO,NONE,common/history/states/00_states.txt:1338; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,MRA,Mara,Homelands=aborigine|australian,YES,NO,20315,NO,NONE,common/history/states/00_states.txt:1366; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,Homelands=aborigine|australian,YES,NO,2000,NO,NONE,common/history/states/00_states.txt:1392; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,PMA,Pama,Homelands=aborigine|australian,YES,YES,25710,NO,NONE,common/history/states/00_states.txt:1352; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,WDJ,Wiradjuri,Homelands=aborigine|australian,YES,NO,4800,NO,NONE,common/history/states/00_states.txt:1398; map_data/state_regions/13_australasia.txt:92
STATE_QUEENSLAND,Queensland,R6_SOUTHEAST_ASIA_OCEANIA,WKB,Waka-Gabi,Homelands=aborigine|australian,YES,NO,13400,NO,NONE,common/history/states/00_states.txt:1324; map_data/state_regions/13_australasia.txt:92
STATE_SOLOMON_ISLANDS,Solomon Islands,R6_SOUTHEAST_ASIA_OCEANIA,BLA,Bilua,Homelands=melanesian,YES,YES,52400,NO,NONE,common/history/states/00_states.txt:5875; map_data/state_regions/12_indonesia.txt:567
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,KAU,Kaurna,Homelands=aborigine|australian,YES,NO,51300,NO,NONE,common/history/states/00_states.txt:1408; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,KLN,Kulin,Homelands=aborigine|australian,YES,NO,8609,NO,NONE,common/history/states/00_states.txt:1460; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,KNC,Karna,Homelands=aborigine|australian,YES,NO,1512,NO,NONE,common/history/states/00_states.txt:1432; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,MRN,Mirning,Homelands=aborigine|australian,YES,NO,2500,NO,NONE,common/history/states/00_states.txt:1414; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,PAA,Paakintyi,Homelands=aborigine|australian,YES,NO,3790,NO,NONE,common/history/states/00_states.txt:1453; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,WTI,Anangu,Homelands=aborigine|australian,YES,NO,12500,NO,NONE,common/history/states/00_states.txt:1420; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_AUSTRALIA,South Australia,R6_SOUTHEAST_ASIA_OCEANIA,YUR,Yura,Homelands=aborigine|australian,YES,YES,10425,NO,NONE,common/history/states/00_states.txt:1441; map_data/state_regions/13_australasia.txt:119
STATE_SOUTH_ISLAND,South Island,R6_SOUTHEAST_ASIA_OCEANIA,NTO,Ngāti Toa,Homelands=australian|maori; Claims=UNT,YES,NO,12428,NO,NONE,common/history/states/00_states.txt:1670; map_data/state_regions/13_australasia.txt:230
STATE_SOUTH_ISLAND,South Island,R6_SOUTHEAST_ASIA_OCEANIA,NTU,Ngāi Tahu,Homelands=australian|maori; Claims=UNT,YES,YES,64000,NO,NONE,common/history/states/00_states.txt:1674; map_data/state_regions/13_australasia.txt:230
