society_tech_id,era,technology_origin,current_direct_effects,vanilla_predecessor_or_source,responsibility_domain,target_object_type,target_object_id,current_effective_gate_or_hook,expected_target_tech,status,proposed_action,source_vanilla_tech,exact_modifier_key,vanilla_value,current_effective_holder,intended_target_tech,redistribution_status,justification,exact_source_path,exact_future_target_path,required_override_architecture,evidence,design_authority,notes,post_tech6b3d_authoritative_update
systematic_administrative_statistics,era_2,VANILLA_SPLIT,NONE,central_archives;tech_bureaucracy,state_modifier,modifier,state_incorporation_speed_mult,central_archives.modifier,systematic_administrative_statistics,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,central_archives,state_incorporation_speed_mult,0.05,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:central_archives,systematic_administrative_statistics,TRANSFER_TO_NEW_TECH,TECH2H early administrative owner.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 central_archives line 547: state_incorporation_speed_mult=0.05.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,country_modifier,modifier,country_minting_mult,central_banking.modifier,institutionalized_public_credit,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,central_banking,country_minting_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:central_banking,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Second public-credit tier; aggregate to 0.2.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 central_banking line 598: country_minting_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,country_modifier,modifier,country_loan_interest_rate_add,central_banking.modifier,institutionalized_public_credit,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,central_banking,country_loan_interest_rate_add,-0.02,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:central_banking,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Second tier; aggregate to -0.04.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 central_banking line 599: country_loan_interest_rate_add=-0.02.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
institutionalized_public_credit,era_1,VANILLA_SPLIT,NONE,banking;central_banking,state_modifier,modifier,state_max_trade_advantage_from_capacity_add,central_banking.modifier,institutionalized_public_credit,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,central_banking,state_max_trade_advantage_from_capacity_add,0.05,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:central_banking,institutionalized_public_credit,TRANSFER_TO_NEW_TECH,Second tier; aggregate to 0.1.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 central_banking line 600: state_max_trade_advantage_from_capacity_add=0.05.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,country_modifier,modifier,country_max_companies_add,joint_stock_companies.modifier,stock_exchange,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,joint_stock_companies,country_max_companies_add,1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:joint_stock_companies,stock_exchange,TRANSFER_TO_NEW_TECH,MERGE; aggregate company capacity to +2.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 joint_stock_companies line 618: country_max_companies_add=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,joint_stock_companies is now visible and researchable in era_6; it is not a hidden redistribution source.
stock_exchange,era_1,VANILLA_MERGE,state_market_access_price_impact=0.1,corporate_charters;joint_stock_companies;stock_exchange,state_modifier,modifier,state_urbanization_per_level_mult,joint_stock_companies.modifier,stock_exchange,TRANSFER_REQUIRED,ADD_EXACT_EFFECT_TO_TARGET_WITHOUT_BLOCK_DUPLICATION,joint_stock_companies,state_urbanization_per_level_mult,-0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:joint_stock_companies,stock_exchange,TRANSFER_TO_NEW_TECH,Capital-market MERGE responsibility.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,EXISTING_MOD_FILE,Vanilla 1.13.9 joint_stock_companies line 619: state_urbanization_per_level_mult=-0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,joint_stock_companies is now visible and researchable in era_6; it is not a hidden redistribution source.
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,institution_modifier,modifier,country_institution_schools_max_investment_add,dialectics.modifier,,DEFER_POST1836,DEFER,dialectics,country_institution_schools_max_investment_add,1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:dialectics,,DEFER_TO_OTHER_SYSTEM,The dialectics education-capacity effect has no demonstrated pre-1836 owner and is not transferred to early_socialism_cooperativism.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,TECH2H assigns the dialectics university PM elsewhere but contains no assignment for this modifier; the compatibility dialectics node is post-1836.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Future post-1836 design must choose an owner; TECH6B2 excludes this row.,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,country_modifier,modifier,country_influence_mult,psychiatry.modifier,,DEFER_POST1836,DEFER,psychiatry,country_influence_mult,0.25,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:psychiatry,,DEFER_TO_OTHER_SYSTEM,Diplomatic influence has no medical or other exact pre-1836 destination in the frozen design. It remains a post-1836 responsibility.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla psychiatry owns the exact value; TECH2H and both Society design authorities provide no exact transfer.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Not transferred to medical_degrees.,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,country_modifier,modifier,country_diplomatic_play_maneuvers_mult,psychiatry.modifier,,DEFER_POST1836,DEFER,psychiatry,country_diplomatic_play_maneuvers_mult,0.25,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:psychiatry,,DEFER_TO_OTHER_SYSTEM,Diplomatic-play maneuvers have no medical or other exact pre-1836 destination in the frozen design. It remains a post-1836 responsibility.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla psychiatry owns the exact value; TECH2H and both Society design authorities provide no exact transfer.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Not transferred to medical_degrees.,
medical_degrees,era_3,VANILLA_RETIME,country_institution_health_system_max_investment_add=1,medical_degrees;modern_nursing;psychiatry,state_modifier,modifier,state_bureaucracy_population_base_cost_factor_mult,psychiatry.modifier,,DEFER_POST1836,DEFER,psychiatry,state_bureaucracy_population_base_cost_factor_mult,-0.05,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:psychiatry,,DEFER_TO_OTHER_SYSTEM,"The bureaucracy population-cost effect could suggest statistics or medicine, but neither destination is explicitly frozen. It remains a post-1836 responsibility.",C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla psychiatry owns the exact value; TECH2H and both Society design authorities provide no exact transfer.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_SOCIETY_1700_1836_V1.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,Not transferred to medical_degrees.,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,country_modifier,modifier,country_authority_mult,nationalism.modifier,national_sovereignty,DEFER_POST1836,DEFER_OR_REVIEW,nationalism,country_authority_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:nationalism,national_sovereignty,DEFER_TO_OTHER_SYSTEM,Keep mass-nationalism effect post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 nationalism line 699: country_authority_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,country_modifier,modifier,country_voting_power_mult,nationalism.modifier,national_sovereignty,DEFER_POST1836,DEFER_OR_REVIEW,nationalism,country_voting_power_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:nationalism,national_sovereignty,DEFER_TO_OTHER_SYSTEM,Keep mass-nationalism effect post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 nationalism line 700: country_voting_power_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
labor_movement,era_6,VANILLA_RETIME,state_expected_sol_from_literacy=1;country_institution_workplace_safety_max_investment_add=3;country_agitator_slots_add=1;on_researched=labour_movement_researched,labor_movement,state_modifier,modifier,state_expected_sol_from_literacy,labor_movement.modifier,labor_movement,KEEP_CURRENT,NO_CHANGE,labor_movement,state_expected_sol_from_literacy,1,common/technology/technologies/30_tech3a_society.txt:labor_movement,labor_movement,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 labor_movement line 760: state_expected_sol_from_literacy=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
labor_movement,era_6,VANILLA_RETIME,state_expected_sol_from_literacy=1;country_institution_workplace_safety_max_investment_add=3;country_agitator_slots_add=1;on_researched=labour_movement_researched,labor_movement,institution_modifier,modifier,country_institution_workplace_safety_max_investment_add,labor_movement.modifier,labor_movement,KEEP_CURRENT,NO_CHANGE,labor_movement,country_institution_workplace_safety_max_investment_add,3,common/technology/technologies/30_tech3a_society.txt:labor_movement,labor_movement,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 labor_movement line 761: country_institution_workplace_safety_max_investment_add=3.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
labor_movement,era_6,VANILLA_RETIME,state_expected_sol_from_literacy=1;country_institution_workplace_safety_max_investment_add=3;country_agitator_slots_add=1;on_researched=labour_movement_researched,labor_movement,country_modifier,modifier,country_agitator_slots_add,labor_movement.modifier,labor_movement,KEEP_CURRENT,NO_CHANGE,labor_movement,country_agitator_slots_add,1,common/technology/technologies/30_tech3a_society.txt:labor_movement,labor_movement,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 labor_movement line 762: country_agitator_slots_add=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_farmers_investment_pool_efficiency_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,state_farmers_investment_pool_efficiency_mult,0.15,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 802: state_farmers_investment_pool_efficiency_mult=0.15.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_shopkeepers_investment_pool_efficiency_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,state_shopkeepers_investment_pool_efficiency_mult,0.15,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 803: state_shopkeepers_investment_pool_efficiency_mult=0.15.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_bureaucrats_investment_pool_efficiency_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,state_bureaucrats_investment_pool_efficiency_mult,0.15,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 804: state_bureaucrats_investment_pool_efficiency_mult=0.15.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_engineers_investment_pool_efficiency_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,state_engineers_investment_pool_efficiency_mult,0.15,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 805: state_engineers_investment_pool_efficiency_mult=0.15.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,state_modifier,modifier,state_machinists_investment_pool_efficiency_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,state_machinists_investment_pool_efficiency_mult,0.15,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 806: state_machinists_investment_pool_efficiency_mult=0.15.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,building_modifier,modifier,building_cash_reserves_mult,postal_savings.modifier,postal_savings,KEEP_CURRENT,NO_CHANGE,postal_savings,building_cash_reserves_mult,0.2,common/technology/technologies/30_tech3a_society.txt:postal_savings,postal_savings,KEEP_ON_CURRENT_TECH,Already retained.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 postal_savings line 807: building_cash_reserves_mult=0.2.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,institution_modifier,modifier,country_institution_social_security_max_investment_add,human_rights.modifier,human_rights,KEEP_CURRENT,NO_CHANGE,human_rights,country_institution_social_security_max_investment_add,1,common/technology/technologies/30_tech3a_society.txt:human_rights,human_rights,KEEP_ON_CURRENT_TECH,Retained base; aggregate target becomes +2.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/30_tech3a_society.txt,NO_CHANGE,Vanilla 1.13.9 human_rights line 832: country_institution_social_security_max_investment_add=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
human_rights,era_4,VANILLA_RETIME,country_institution_social_security_max_investment_add=1,egalitarianism;feminism;human_rights,institution_modifier,modifier,country_institution_social_security_max_investment_add,feminism.modifier,human_rights,DEFER_POST1836,DEFER_OR_REVIEW,feminism,country_institution_social_security_max_investment_add,1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:feminism,human_rights,DEFER_TO_OTHER_SYSTEM,Keep on post-1836 feminism.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 feminism line 900: country_institution_social_security_max_investment_add=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
optical_telegraph_networks,era_4,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,electric_telegraph,country_modifier,modifier,country_war_exhaustion_casualties_mult,electric_telegraph.modifier,optical_telegraph_networks,DEFER_TECH6C,DEFER_OR_REVIEW,electric_telegraph,country_war_exhaustion_casualties_mult,-0.25,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:electric_telegraph,optical_telegraph_networks,DEFER_TO_OTHER_SYSTEM,Military effect.,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 electric_telegraph line 481: country_war_exhaustion_casualties_mult=-0.25.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
central_statistical_offices,era_5,VANILLA_KEEP_CONCEPT_NEW_ID,NONE,central_archives;military_statistics,building_modifier,modifier,military_formation_organization_gain_mult,military_statistics.modifier,central_statistical_offices,DEFER_TECH6C,DEFER_OR_REVIEW,military_statistics,military_formation_organization_gain_mult,0.2,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:military_statistics,central_statistical_offices,DEFER_TO_OTHER_SYSTEM,Military effect.,C:/Games/Victoria 3/game/common/technology/technologies/20_military.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 military_statistics line 507: military_formation_organization_gain_mult=0.2.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,state_modifier,modifier,state_expected_sol_from_literacy,socialism.modifier,early_socialism_cooperativism,DEFER_POST1836,DEFER_OR_REVIEW,socialism,state_expected_sol_from_literacy,1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:socialism,early_socialism_cooperativism,DEFER_TO_OTHER_SYSTEM,Keep mature socialism post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 socialism line 1031: state_expected_sol_from_literacy=1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
early_socialism_cooperativism,era_6,VANILLA_RETIME_NEW_ID,NONE,anarchism;dialectics;socialism,institution_modifier,modifier,country_institution_workplace_safety_max_investment_add,socialism.modifier,early_socialism_cooperativism,DEFER_POST1836,DEFER_OR_REVIEW,socialism,country_institution_workplace_safety_max_investment_add,2,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:socialism,early_socialism_cooperativism,DEFER_TO_OTHER_SYSTEM,Keep mature socialism post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 socialism line 1032: country_institution_workplace_safety_max_investment_add=2.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,country_modifier,modifier,country_authority_mult,pan-nationalism.modifier,national_sovereignty,DEFER_POST1836,DEFER_OR_REVIEW,pan-nationalism,country_authority_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:pan-nationalism,national_sovereignty,DEFER_TO_OTHER_SYSTEM,Keep post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 pan-nationalism line 1188: country_authority_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,country_modifier,modifier,country_support_separatism_strength_mult,pan-nationalism.modifier,national_sovereignty,DEFER_POST1836,DEFER_OR_REVIEW,pan-nationalism,country_support_separatism_strength_mult,0.25,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:pan-nationalism,national_sovereignty,DEFER_TO_OTHER_SYSTEM,Keep post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 pan-nationalism line 1189: country_support_separatism_strength_mult=0.25.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
national_sovereignty,era_4,VANILLA_SPLIT,NONE,nationalism;pan-nationalism,country_modifier,modifier,country_voting_power_mult,pan-nationalism.modifier,national_sovereignty,DEFER_POST1836,DEFER_OR_REVIEW,pan-nationalism,country_voting_power_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:pan-nationalism,national_sovereignty,DEFER_TO_OTHER_SYSTEM,Keep post-1836.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 pan-nationalism line 1190: country_voting_power_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,country_modifier,modifier,country_minting_mult,mutual_funds.modifier,postal_savings,DEFER_POST1836,DEFER_OR_REVIEW,mutual_funds,country_minting_mult,0.1,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:mutual_funds,postal_savings,DEFER_TO_OTHER_SYSTEM,Keep mature successor.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 mutual_funds line 1225: country_minting_mult=0.1.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
postal_savings,era_5,VANILLA_RETIME,state_farmers/state_shopkeepers/state_bureaucrats/state_engineers/state_machinists investment_pool_efficiency_mult=0.15;building_cash_reserves_mult=0.2,mutual_funds;postal_savings,country_modifier,modifier,country_loan_interest_rate_add,mutual_funds.modifier,postal_savings,DEFER_POST1836,DEFER_OR_REVIEW,mutual_funds,country_loan_interest_rate_add,-0.02,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt:mutual_funds,postal_savings,DEFER_TO_OTHER_SYSTEM,Keep mature successor.,C:/Games/Victoria 3/game/common/technology/technologies/30_society.txt,common/technology/technologies/90_tech3a_vanilla_post1836_compatibility.txt,DEFER,Vanilla 1.13.9 mutual_funds line 1226: country_loan_interest_rate_add=-0.02.,TECH2H_VANILLA_SPLIT_UNLOCK_MATRIX.csv;TECH_TREE_1700_1836_INTEGRATED_V1.csv;vanilla 1.13.9,,
