relative_path,object_type,object_id,vanilla_11311_state,old_steam_state,current_steam_state,fork_current_state,steam_delta_type,steam_change_classification,new_or_updated_shadow,same_object_fork_collision,tech_tree_collision,vanilla_11311_collision,tree_requirement_collision,fork_status,proposed_action,exact_future_path,evidence,notes
events/balkans_events/subjecthood_events.txt,FILE,,PRESENT:d05461e29b93bbcb0caa284b15b23acf,PRESENT:d05461e29b93bbcb0caa284b15b23acf,PRESENT:1f9606c032fd2d4d320d08feb33b2abb,PRESENT:1f9606c032fd2d4d320d08feb33b2abb,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/balkans_events/subjecthood_events.txt,XXH3 old=d05461e29b93bbcb0caa284b15b23acf; current=1f9606c032fd2d4d320d08feb33b2abb; fork=1f9606c032fd2d4d320d08feb33b2abb; vanilla=d05461e29b93bbcb0caa284b15b23acf.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/balkans_events/the_grand_collapse_events.txt,FILE,,PRESENT:727372ebc42d3fcf90ba3e895b619738,PRESENT:727372ebc42d3fcf90ba3e895b619738,PRESENT:86a088adeb64e68b811f6b1c408a3783,PRESENT:86a088adeb64e68b811f6b1c408a3783,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/balkans_events/the_grand_collapse_events.txt,XXH3 old=727372ebc42d3fcf90ba3e895b619738; current=86a088adeb64e68b811f6b1c408a3783; fork=86a088adeb64e68b811f6b1c408a3783; vanilla=727372ebc42d3fcf90ba3e895b619738.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/balkans_events/yugoslavia_events.txt,FILE,,PRESENT:b4bf95a945ccf6ba3f86ee10ad101d87,PRESENT:b4bf95a945ccf6ba3f86ee10ad101d87,PRESENT:99f535d67b7deed89916e8a49a89a54b,PRESENT:99f535d67b7deed89916e8a49a89a54b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/balkans_events/yugoslavia_events.txt,XXH3 old=b4bf95a945ccf6ba3f86ee10ad101d87; current=99f535d67b7deed89916e8a49a89a54b; fork=99f535d67b7deed89916e8a49a89a54b; vanilla=b4bf95a945ccf6ba3f86ee10ad101d87.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/belle_epoque_events.txt,FILE,,PRESENT:45693d9e0ee6d685e7049a4a207ea7f3,PRESENT:45693d9e0ee6d685e7049a4a207ea7f3,PRESENT:60ad5b3f5b7709f3729d459f30e19410,PRESENT:58ae60433f537942460d6182f818e561,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/belle_epoque_events.txt,XXH3 old=45693d9e0ee6d685e7049a4a207ea7f3; current=60ad5b3f5b7709f3729d459f30e19410; fork=58ae60433f537942460d6182f818e561; vanilla=45693d9e0ee6d685e7049a4a207ea7f3.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/bic_breakup.txt,FILE,,PRESENT:f6ecfdce90554c7f92040503ad4f031c,PRESENT:f6ecfdce90554c7f92040503ad4f031c,PRESENT:3342369a8d36cf7d77da6adb24cac65a,PRESENT:3342369a8d36cf7d77da6adb24cac65a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/bic_breakup.txt,XXH3 old=f6ecfdce90554c7f92040503ad4f031c; current=3342369a8d36cf7d77da6adb24cac65a; fork=3342369a8d36cf7d77da6adb24cac65a; vanilla=f6ecfdce90554c7f92040503ad4f031c.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/boxer_rebellion_events.txt,FILE,,PRESENT:9b87ecfb15242915fa1c0595a6422a56,PRESENT:9b87ecfb15242915fa1c0595a6422a56,PRESENT:19a5660e513732f5b738d85bac22f8d8,PRESENT:19a5660e513732f5b738d85bac22f8d8,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/boxer_rebellion_events.txt,XXH3 old=9b87ecfb15242915fa1c0595a6422a56; current=19a5660e513732f5b738d85bac22f8d8; fork=19a5660e513732f5b738d85bac22f8d8; vanilla=9b87ecfb15242915fa1c0595a6422a56.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/amazonas.txt,FILE,,PRESENT:2efb3eec6b9a2ff694a7481d185aae04,PRESENT:2efb3eec6b9a2ff694a7481d185aae04,PRESENT:2a15499f4024fe28b8d9c748b87b02c4,PRESENT:2a15499f4024fe28b8d9c748b87b02c4,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/amazonas.txt,XXH3 old=2efb3eec6b9a2ff694a7481d185aae04; current=2a15499f4024fe28b8d9c748b87b02c4; fork=2a15499f4024fe28b8d9c748b87b02c4; vanilla=2efb3eec6b9a2ff694a7481d185aae04.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/brazil_navy.txt,FILE,,PRESENT:0be034304f5fa171d345465b648b0e09,PRESENT:0be034304f5fa171d345465b648b0e09,PRESENT:e43cd080bee879aaf75e05c89570770b,PRESENT:e43cd080bee879aaf75e05c89570770b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/brazil_navy.txt,XXH3 old=0be034304f5fa171d345465b648b0e09; current=e43cd080bee879aaf75e05c89570770b; fork=e43cd080bee879aaf75e05c89570770b; vanilla=0be034304f5fa171d345465b648b0e09.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/brazilian_minors.txt,FILE,,PRESENT:567c6823389d3b461bd0e74c4b2dd361,PRESENT:567c6823389d3b461bd0e74c4b2dd361,PRESENT:5c58fb8678e091741fd8a8bde28bf58e,PRESENT:5c58fb8678e091741fd8a8bde28bf58e,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/brazilian_minors.txt,XXH3 old=567c6823389d3b461bd0e74c4b2dd361; current=5c58fb8678e091741fd8a8bde28bf58e; fork=5c58fb8678e091741fd8a8bde28bf58e; vanilla=567c6823389d3b461bd0e74c4b2dd361.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/brazilian_slavery.txt,FILE,,PRESENT:ae1dc8473b63ea273165223b0740e59f,PRESENT:ae1dc8473b63ea273165223b0740e59f,PRESENT:4fb5697b15f4c98266a1fe637cb56657,PRESENT:8e20c1805329751790ebc96417dcce68,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/brazil/brazilian_slavery.txt,XXH3 old=ae1dc8473b63ea273165223b0740e59f; current=4fb5697b15f4c98266a1fe637cb56657; fork=8e20c1805329751790ebc96417dcce68; vanilla=ae1dc8473b63ea273165223b0740e59f.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/caudillo.txt,FILE,,PRESENT:e89278244f7c55a0e1910fdb78fa5e12,PRESENT:e89278244f7c55a0e1910fdb78fa5e12,PRESENT:3e2de95d1e9fb42ecb060feacf8468f1,PRESENT:3e2de95d1e9fb42ecb060feacf8468f1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/caudillo.txt,XXH3 old=e89278244f7c55a0e1910fdb78fa5e12; current=3e2de95d1e9fb42ecb060feacf8468f1; fork=3e2de95d1e9fb42ecb060feacf8468f1; vanilla=e89278244f7c55a0e1910fdb78fa5e12.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/coffee_with_milk.txt,FILE,,PRESENT:c35cd0850f9e0ef80eb9212c6e5ac962,PRESENT:c35cd0850f9e0ef80eb9212c6e5ac962,PRESENT:e2a373fd040a77991a66771815a2de88,PRESENT:e2a373fd040a77991a66771815a2de88,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/coffee_with_milk.txt,XXH3 old=c35cd0850f9e0ef80eb9212c6e5ac962; current=e2a373fd040a77991a66771815a2de88; fork=e2a373fd040a77991a66771815a2de88; vanilla=c35cd0850f9e0ef80eb9212c6e5ac962.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/culture_brazil_events.txt,FILE,,PRESENT:e0271a3a581e766ff1bf57dc5c21d7ef,PRESENT:e0271a3a581e766ff1bf57dc5c21d7ef,PRESENT:3e5f7392078e92d1c8c0b6e0aa51d625,PRESENT:3e5f7392078e92d1c8c0b6e0aa51d625,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/culture_brazil_events.txt,XXH3 old=e0271a3a581e766ff1bf57dc5c21d7ef; current=3e5f7392078e92d1c8c0b6e0aa51d625; fork=3e5f7392078e92d1c8c0b6e0aa51d625; vanilla=e0271a3a581e766ff1bf57dc5c21d7ef.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/culture_south_america.txt,FILE,,PRESENT:42758a6958d6026d76c5bb799d21da93,PRESENT:42758a6958d6026d76c5bb799d21da93,PRESENT:ac3b58bec623c1029868853a98f45a5e,PRESENT:ac3b58bec623c1029868853a98f45a5e,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/culture_south_america.txt,XXH3 old=42758a6958d6026d76c5bb799d21da93; current=ac3b58bec623c1029868853a98f45a5e; fork=ac3b58bec623c1029868853a98f45a5e; vanilla=42758a6958d6026d76c5bb799d21da93.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/gran_colombia.txt,FILE,,PRESENT:b424442166fab1ab4e599879bc3154a8,PRESENT:b424442166fab1ab4e599879bc3154a8,PRESENT:c6992f3ab83ba2a49c0b69c2a9157477,PRESENT:c6992f3ab83ba2a49c0b69c2a9157477,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/gran_colombia.txt,XXH3 old=b424442166fab1ab4e599879bc3154a8; current=c6992f3ab83ba2a49c0b69c2a9157477; fork=c6992f3ab83ba2a49c0b69c2a9157477; vanilla=b424442166fab1ab4e599879bc3154a8.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/misc_events.txt,FILE,,PRESENT:135e3e064c9d9f31cd4feb9fb4ae7f5c,PRESENT:135e3e064c9d9f31cd4feb9fb4ae7f5c,PRESENT:4b29ac72ef0cbaa6871e77ec6fea5149,PRESENT:2d23c2c2b3b3e4e4eaf29a767cad64db,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/brazil/misc_events.txt,XXH3 old=135e3e064c9d9f31cd4feb9fb4ae7f5c; current=4b29ac72ef0cbaa6871e77ec6fea5149; fork=2d23c2c2b3b3e4e4eaf29a767cad64db; vanilla=135e3e064c9d9f31cd4feb9fb4ae7f5c.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/paraguay.txt,FILE,,PRESENT:30c3f22037bd6aa8641f694501a7810e,PRESENT:30c3f22037bd6aa8641f694501a7810e,PRESENT:190967d7c870462bb466b61f373c5b0a,PRESENT:190967d7c870462bb466b61f373c5b0a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/paraguay.txt,XXH3 old=30c3f22037bd6aa8641f694501a7810e; current=190967d7c870462bb466b61f373c5b0a; fork=190967d7c870462bb466b61f373c5b0a; vanilla=30c3f22037bd6aa8641f694501a7810e.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/patagonia_events.txt,FILE,,PRESENT:384faa019d38350ee8db113a1ef70cca,PRESENT:384faa019d38350ee8db113a1ef70cca,PRESENT:c7de2349eb1a53e16a6019827363f3a5,PRESENT:c7de2349eb1a53e16a6019827363f3a5,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/patagonia_events.txt,XXH3 old=384faa019d38350ee8db113a1ef70cca; current=c7de2349eb1a53e16a6019827363f3a5; fork=c7de2349eb1a53e16a6019827363f3a5; vanilla=384faa019d38350ee8db113a1ef70cca.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/pedro_brazil_events.txt,FILE,,PRESENT:97657e5b57aa8db30537e65198c52e76,PRESENT:97657e5b57aa8db30537e65198c52e76,PRESENT:416c151d40e74042ef393d803e6d723f,PRESENT:416c151d40e74042ef393d803e6d723f,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/pedro_brazil_events.txt,XXH3 old=97657e5b57aa8db30537e65198c52e76; current=416c151d40e74042ef393d803e6d723f; fork=416c151d40e74042ef393d803e6d723f; vanilla=97657e5b57aa8db30537e65198c52e76.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/peru_bolivia.txt,FILE,,PRESENT:17d85adabd7d6dd826ecc4b49352c011,PRESENT:17d85adabd7d6dd826ecc4b49352c011,ABSENT,ABSENT,REMOVED,STEAM_SHADOW_ARCHITECTURE_CHANGE,REMOVED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; upstream removal is already reflected by absence in fork.,events/brazil/peru_bolivia.txt,XXH3 old=17d85adabd7d6dd826ecc4b49352c011; current=ABSENT; fork=ABSENT; vanilla=17d85adabd7d6dd826ecc4b49352c011.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/positivism.txt,FILE,,PRESENT:33b8b0ff951c0cdc17f466d868da4227,PRESENT:33b8b0ff951c0cdc17f466d868da4227,PRESENT:81e0d3f61051f21d76b76d085c8f5bee,PRESENT:81e0d3f61051f21d76b76d085c8f5bee,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/positivism.txt,XXH3 old=33b8b0ff951c0cdc17f466d868da4227; current=81e0d3f61051f21d76b76d085c8f5bee; fork=81e0d3f61051f21d76b76d085c8f5bee; vanilla=33b8b0ff951c0cdc17f466d868da4227.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/south_america_migration.txt,FILE,,PRESENT:d0928a0dc0208dc45a781ef2cc44919b,PRESENT:d0928a0dc0208dc45a781ef2cc44919b,PRESENT:86018acd0e77398821b1b63082d628f5,PRESENT:a74e245472c01f89f95ff90fac3a6ee0,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,FILE_SCOPE_REVIEW,NO,YES,NO,REQUIRES_MANUAL_RECONCILIATION,Diff changed objects and merge only useful semantics; preserve fork intent.,events/brazil/south_america_migration.txt,XXH3 old=d0928a0dc0208dc45a781ef2cc44919b; current=86018acd0e77398821b1b63082d628f5; fork=a74e245472c01f89f95ff90fac3a6ee0; vanilla=d0928a0dc0208dc45a781ef2cc44919b.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/brazil/vargas.txt,FILE,,PRESENT:cb2d59dd167cf56ea9dd1e51ddaae03e,PRESENT:cb2d59dd167cf56ea9dd1e51ddaae03e,PRESENT:a1212c50316af8a239063804394a2acf,PRESENT:a1212c50316af8a239063804394a2acf,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/brazil/vargas.txt,XXH3 old=cb2d59dd167cf56ea9dd1e51ddaae03e; current=a1212c50316af8a239063804394a2acf; fork=a1212c50316af8a239063804394a2acf; vanilla=cb2d59dd167cf56ea9dd1e51ddaae03e.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/british_raj_events.txt,FILE,,PRESENT:160b4d0cbcd15024b595508e0651902e,PRESENT:160b4d0cbcd15024b595508e0651902e,PRESENT:a276d4061c7a8e2b6756ca0ac83977df,PRESENT:a276d4061c7a8e2b6756ca0ac83977df,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/british_raj_events.txt,XXH3 old=160b4d0cbcd15024b595508e0651902e; current=a276d4061c7a8e2b6756ca0ac83977df; fork=a276d4061c7a8e2b6756ca0ac83977df; vanilla=160b4d0cbcd15024b595508e0651902e.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/bulgaria_events.txt,FILE,,PRESENT:903bed4a097f451d3bae47c2b5758bf9,PRESENT:903bed4a097f451d3bae47c2b5758bf9,PRESENT:74d446985c7c05a49c158eaf1dacb735,PRESENT:74d446985c7c05a49c158eaf1dacb735,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/bulgaria_events.txt,XXH3 old=903bed4a097f451d3bae47c2b5758bf9; current=74d446985c7c05a49c158eaf1dacb735; fork=74d446985c7c05a49c158eaf1dacb735; vanilla=903bed4a097f451d3bae47c2b5758bf9.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/canada_australia_events.txt,FILE,,PRESENT:b8cd9dfbbccd50d4d114219a97ff4022,PRESENT:b8cd9dfbbccd50d4d114219a97ff4022,PRESENT:e77b7dad91e2ea43437399b87cab0913,PRESENT:e77b7dad91e2ea43437399b87cab0913,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/canada_australia_events.txt,XXH3 old=b8cd9dfbbccd50d4d114219a97ff4022; current=e77b7dad91e2ea43437399b87cab0913; fork=e77b7dad91e2ea43437399b87cab0913; vanilla=b8cd9dfbbccd50d4d114219a97ff4022.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/canal_events.txt,FILE,,PRESENT:6ab554ae6ee9d52f96337a89cf8965fc,PRESENT:6ab554ae6ee9d52f96337a89cf8965fc,PRESENT:9603fd1108240e611f4f3000e1303391,PRESENT:9603fd1108240e611f4f3000e1303391,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/canal_events.txt,XXH3 old=6ab554ae6ee9d52f96337a89cf8965fc; current=9603fd1108240e611f4f3000e1303391; fork=9603fd1108240e611f4f3000e1303391; vanilla=6ab554ae6ee9d52f96337a89cf8965fc.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/character_events.txt,FILE,,PRESENT:c1a08361528eb8147e941fe457826577,PRESENT:c1a08361528eb8147e941fe457826577,PRESENT:30585492f1b3a05c21070ec7baea0521,PRESENT:30585492f1b3a05c21070ec7baea0521,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/character_events.txt,XXH3 old=c1a08361528eb8147e941fe457826577; current=30585492f1b3a05c21070ec7baea0521; fork=30585492f1b3a05c21070ec7baea0521; vanilla=c1a08361528eb8147e941fe457826577.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/colonial_administration_events.txt,FILE,,PRESENT:b2a361550de1b769bebe9239b2205cca,PRESENT:b2a361550de1b769bebe9239b2205cca,PRESENT:cda5f17656272c4529a3ea63f791838a,PRESENT:cda5f17656272c4529a3ea63f791838a,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/colonial_administration_events.txt,XXH3 old=b2a361550de1b769bebe9239b2205cca; current=cda5f17656272c4529a3ea63f791838a; fork=cda5f17656272c4529a3ea63f791838a; vanilla=b2a361550de1b769bebe9239b2205cca.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/commander_events.txt,FILE,,PRESENT:1aa520293b819adeaba97f6fe1f00fe3,PRESENT:1aa520293b819adeaba97f6fe1f00fe3,PRESENT:e06f3823ca58ab78ce7161a1db8eedd1,PRESENT:e06f3823ca58ab78ce7161a1db8eedd1,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/commander_events.txt,XXH3 old=1aa520293b819adeaba97f6fe1f00fe3; current=e06f3823ca58ab78ce7161a1db8eedd1; fork=e06f3823ca58ab78ce7161a1db8eedd1; vanilla=1aa520293b819adeaba97f6fe1f00fe3.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/communism.txt,FILE,,PRESENT:1cea1f0d20820b0e624c787bfe523bce,PRESENT:1cea1f0d20820b0e624c787bfe523bce,PRESENT:66542e0f9b393b3b3ab76a1a4845a416,PRESENT:66542e0f9b393b3b3ab76a1a4845a416,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/communism.txt,XXH3 old=1cea1f0d20820b0e624c787bfe523bce; current=66542e0f9b393b3b3ab76a1a4845a416; fork=66542e0f9b393b3b3ab76a1a4845a416; vanilla=1cea1f0d20820b0e624c787bfe523bce.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/congo_free_state_events.txt,FILE,,PRESENT:e248198f85ad2f4a54f2da5c61162340,PRESENT:e248198f85ad2f4a54f2da5c61162340,PRESENT:1ac37682bf263925d8502c9fb8904211,PRESENT:1ac37682bf263925d8502c9fb8904211,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/congo_free_state_events.txt,XXH3 old=e248198f85ad2f4a54f2da5c61162340; current=1ac37682bf263925d8502c9fb8904211; fork=1ac37682bf263925d8502c9fb8904211; vanilla=e248198f85ad2f4a54f2da5c61162340.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/corn_laws_events.txt,FILE,,PRESENT:382791120a50d359e8bd5780ec012c94,PRESENT:382791120a50d359e8bd5780ec012c94,PRESENT:b5bca192d307f741ba047b0094ea090b,PRESENT:b5bca192d307f741ba047b0094ea090b,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/corn_laws_events.txt,XXH3 old=382791120a50d359e8bd5780ec012c94; current=b5bca192d307f741ba047b0094ea090b; fork=b5bca192d307f741ba047b0094ea090b; vanilla=382791120a50d359e8bd5780ec012c94.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/crime_events.txt,FILE,,PRESENT:1059af5deb6f080c58d9467ab2df7427,PRESENT:1059af5deb6f080c58d9467ab2df7427,PRESENT:4fafbc14cb261177bb1a216782c13629,PRESENT:4fafbc14cb261177bb1a216782c13629,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/crime_events.txt,XXH3 old=1059af5deb6f080c58d9467ab2df7427; current=4fafbc14cb261177bb1a216782c13629; fork=4fafbc14cb261177bb1a216782c13629; vanilla=1059af5deb6f080c58d9467ab2df7427.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/cultural_homeland_events.txt,FILE,,PRESENT:b192ea7baa0277c6015ca6b0e25a8aa6,PRESENT:b192ea7baa0277c6015ca6b0e25a8aa6,PRESENT:38d14597c9ad2232d2899111fb9e2383,PRESENT:38d14597c9ad2232d2899111fb9e2383,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/cultural_homeland_events.txt,XXH3 old=b192ea7baa0277c6015ca6b0e25a8aa6; current=38d14597c9ad2232d2899111fb9e2383; fork=38d14597c9ad2232d2899111fb9e2383; vanilla=b192ea7baa0277c6015ca6b0e25a8aa6.,Exact temporal comparison against local 2.3.0.1 snapshot.
events/debug_events.txt,FILE,,PRESENT:74b586b0b1d050b051cee85b4550a061,PRESENT:74b586b0b1d050b051cee85b4550a061,PRESENT:2012d16b6270510d920a6fda9274c7ab,PRESENT:2012d16b6270510d920a6fda9274c7ab,MODIFIED,STEAM_SHADOW_ARCHITECTURE_CHANGE,UPDATED_STEAM_SHADOW,NO,NO,YES,NO,ALREADY_PRESENT_IN_FORK,No port; current Steam bytes already present in fork.,events/debug_events.txt,XXH3 old=74b586b0b1d050b051cee85b4550a061; current=2012d16b6270510d920a6fda9274c7ab; fork=2012d16b6270510d920a6fda9274c7ab; vanilla=74b586b0b1d050b051cee85b4550a061.,Exact temporal comparison against local 2.3.0.1 snapshot.
