index,hidden_tech_id,grant_type,country_tag,country_name,tier_effect,source_file,effective_layer,current_grant,hidden_tech_era,tech6b3e_recommended_successor,successor_era,other_visible_starting_techs,historical_fit_1776,runtime_effect_if_alias_retained,duplicate_or_redundant,recommended_action,recommended_target_tech,recommended_target_era,confidence,human_review_required,historical_rationale,gameplay_rationale,source_evidence,notes
109,international_trade,DIRECT_COUNTRY,ETH,Ethopian Empire,,common/history/countries/eth - ethopian empire.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=10,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Ethopian Empire, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
110,international_trade,DIRECT_COUNTRY,GLD,Geledi,,common/history/countries/gld - geledi.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Geledi, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
111,international_trade,DIRECT_COUNTRY,GZA,Gaza,,common/history/countries/gza - gaza.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Gaza, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
112,international_trade,DIRECT_COUNTRY,HDY,Hadiya,,common/history/countries/hdy - hadiya.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Hadiya, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
113,international_trade,DIRECT_COUNTRY,ISQ,Isaaq,,common/history/countries/isq - isaaq.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Isaaq, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
114,international_trade,DIRECT_COUNTRY,MAD,Madagascar,,common/history/countries/mad - madagascar.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Madagascar, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
115,international_trade,DIRECT_COUNTRY,MARATH,Maratha Empire,,common/history/countries/marath - maratha empire.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=11,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Maratha Empire, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
116,international_trade,DIRECT_COUNTRY,MBS,Mombasa,,common/history/countries/mbs - mombasa.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Mombasa, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
117,international_trade,DIRECT_COUNTRY,MJT,Majerteen,,common/history/countries/mjt - majerteen.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Majerteen, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
118,international_trade,DIRECT_COUNTRY,OYO,Oyo,,common/history/countries/oyo - oyo.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Oyo, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
119,international_trade,DIRECT_COUNTRY,PHL,Philippolis,,common/history/countries/phl - philippolis.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=5,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Philippolis, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
120,international_trade,DIRECT_COUNTRY,PLY,Tahiti,,common/history/countries/ply - tahiti.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Tahiti, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
121,international_trade,DIRECT_COUNTRY,SWZ,Swaziland,,common/history/countries/swz - swaziland.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Swaziland, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
122,international_trade,DIRECT_COUNTRY,TGI,Tungi,,common/history/countries/tgi - tungi.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Tungi, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
123,international_trade,DIRECT_COUNTRY,WBL,Waterboersland,,common/history/countries/wbl - waterboersland.txt,mod,add_technology_researched -> international_trade; occurrences=1; lines=5,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Waterboersland, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
124,international_trade,DIRECT_COUNTRY,WSG,Warsangali,,common/history/countries/wsg - warsangali.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Warsangali, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
125,international_trade,DIRECT_COUNTRY,WTU,Witu,,common/history/countries/wtu - witu.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Witu, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
126,international_trade,DIRECT_COUNTRY,ZUL,Zulu,,common/history/countries/zul - zulu.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=4,era_7,commercial_insurance_markets,era_1,,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,international_relations,era_1,MEDIUM,NO,"The explicit grant supports external commercial contact for Zulu, but commercial insurance markets would over-specify a European financial institution.",Use the broad era-1 international capacity and preserve commercial insurance for countries with direct financial evidence.,D1;H9;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
127,international_trade,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=71,era_7,commercial_insurance_markets,era_1,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,commercial_insurance_markets,era_1,MEDIUM,NO,"Tier 3: For this relatively advanced tier, established commercial insurance is a defensible early financial capability. Reference date is strictly 1776-01-01.",Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H9;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=external commerce
128,international_trade,SCRIPTED_TIER,,,effect_starting_technology_tier_4_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=109,era_7,commercial_insurance_markets,era_1,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 4: Commercial insurance markets are too specific for 209 diverse setups; direct grants should express exceptional trade capacity. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H9;D1;B3E,OLD_VANILLA_ROLE=external commerce
129,international_trade,SCRIPTED_TIER,,,effect_starting_technology_tier_5_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> international_trade; occurrences=1; lines=118,era_7,commercial_insurance_markets,era_1,shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 5: Commercial insurance markets are not a safe blanket capacity for this diverse tier. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H9;D1;B3E,OLD_VANILLA_ROLE=external commerce
130,law_enforcement,DIRECT_COUNTRY,AUS,Austria,,common/history/countries/aus - austria.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=6,era_7,professional_civil_policing,era_6,distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Austria had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
131,law_enforcement,DIRECT_COUNTRY,BEO,Belgium (old setup),,common/history/countries/beo - belgium old.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=6,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Belgium (old setup) had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
132,law_enforcement,DIRECT_COUNTRY,BIC,British East India Company,,common/history/countries/bic - british east india company.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=10,era_7,professional_civil_policing,era_6,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_administrative_statistics,era_2,MEDIUM,NO,"For British East India Company, the grant is better read as colonial administrative reach than as professional civil policing.",Move to the earlier state-information capacity and avoid an era-6 police unlock.,H2;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
133,law_enforcement,DIRECT_COUNTRY,CHI,China,,common/history/countries/chi - china.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=7,era_7,professional_civil_policing,era_6,shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"China had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
134,law_enforcement,DIRECT_COUNTRY,CRO,Croatia,,common/history/countries/cro - croatia.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=6,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Croatia had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
135,law_enforcement,DIRECT_COUNTRY,GAL,Austrian Poland,,common/history/countries/gal - austrian poland.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=6,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Austrian Poland had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
136,law_enforcement,DIRECT_COUNTRY,HUN,Hungary,,common/history/countries/hun - hungary.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=6,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Hungary had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
137,law_enforcement,DIRECT_COUNTRY,PER,Persia,,common/history/countries/per - persia.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=14,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,No sufficient 1776 evidence supports professional civil policing for Persia; the closest TECH6B3E owner reflects the 1829-era institution.,Remove rather than invent a weak semantic substitute.,H2;B3E,OLD_VANILLA_ROLE=civil policing and legal administration
138,law_enforcement,DIRECT_COUNTRY,PHI,Philippines,,common/history/countries/phi - philippines.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=11,era_7,professional_civil_policing,era_6,colonization;distillation;international_relations;shaft_mining,PARTIAL,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_administrative_statistics,era_2,MEDIUM,NO,"For Philippines, the grant is better read as colonial administrative reach than as professional civil policing.",Move to the earlier state-information capacity and avoid an era-6 police unlock.,H2;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
139,law_enforcement,DIRECT_COUNTRY,POR,Portugal,,common/history/countries/por - portugal.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=7,era_7,professional_civil_policing,era_6,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Portugal had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
140,law_enforcement,DIRECT_COUNTRY,RUS,Russia,,common/history/countries/rus - russia.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=7,era_7,professional_civil_policing,era_6,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Russia had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
141,law_enforcement,DIRECT_COUNTRY,SIL,Sierra Leone,,common/history/countries/sil - sierra leone.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=4,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,HIGH,NO,No sufficient 1776 evidence supports professional civil policing for Sierra Leone; the closest TECH6B3E owner reflects the 1829-era institution.,Remove rather than invent a weak semantic substitute.,H2;B3E,OLD_VANILLA_ROLE=civil policing and legal administration
142,law_enforcement,DIRECT_COUNTRY,TRS,Transylvania,,common/history/countries/trs - transylvania.txt,mod,add_technology_researched -> law_enforcement; occurrences=1; lines=7,era_7,professional_civil_policing,era_6,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_EARLIER_VISIBLE_TECH,systematic_legal_codification,era_4,MEDIUM,NO,"Transylvania had a codified or centrally administered legal order before 1776, but not the professional civil-police model represented by the era-6 successor.",Preserve legal-administrative capacity while avoiding a Metropolitan-Police-era institution.,H2;H15;D1;B3E,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=civil policing and legal administration
143,law_enforcement,SCRIPTED_TIER,,,effect_starting_technology_tier_3_tech,common/scripted_effects/00_starting_inventions.txt,vanilla,add_technology_researched -> law_enforcement; occurrences=1; lines=77,era_7,professional_civil_policing,era_6,colonization;cotton_gin;distillation;international_relations;medical_degrees;romanticism;shaft_mining,NO,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REMOVE_STARTING_GRANT,,,MEDIUM,NO,Tier 3: Professional civil policing is an early-19th-century institution and should be country-specific. Reference date is strictly 1776-01-01.,Rebuild the tier as a coherent set; do not perform an alias-to-successor token substitution.,H2;D1;B3E,OLD_VANILLA_ROLE=civil policing and legal administration
144,line_infantry,DIRECT_COUNTRY,AUS,Austria,,common/history/countries/aus - austria.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;romanticism;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Austria grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
145,line_infantry,DIRECT_COUNTRY,BEO,Belgium (old setup),,common/history/countries/beo - belgium old.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Belgium (old setup) grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
146,line_infantry,DIRECT_COUNTRY,BIC,British East India Company,,common/history/countries/bic - british east india company.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=9,era_7,regulated_small_arms,era_2,colonization;distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit British East India Company grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
147,line_infantry,DIRECT_COUNTRY,CRO,Croatia,,common/history/countries/cro - croatia.txt,mod,add_technology_researched -> line_infantry; occurrences=1; lines=5,era_7,regulated_small_arms,era_2,distillation;international_relations;shaft_mining,YES,NO: no non-starting runtime responsibility remains after TECH6B3F,NO,REPLACE_WITH_VISIBLE_TECH,regulated_small_arms,era_2,MEDIUM,NO,"The explicit Croatia grant represents regular musket infantry and standardized flintlock supply, a valid 18th-century capability.",The old unit responsibility now belongs to regulated_small_arms; this is a mechanical and historical match.,H6;B3E;B3F,TARGET_EXISTS=YES; TARGET_RESEARCHABLE=YES; TARGET_CATEGORY_VALID=YES; OLD_VANILLA_ROLE=regular musket infantry unlock
