TAG,Country,Region,Category,Technology_ID,Classification,Local_Current_Status,Regional_Decision,Confidence,Historical_Status,Historical_Target,Prerequisite_Status_Regional,Tree_Issue_Regional,Classification_Issue_Regional,Synthesis_Decision,Synthesis_Confidence,Synthesis_Reason,Source_1,Source_2,Research_File
STG,Sintang,EAST_ASIA_SE_ASIA,production,applied_mineralogy,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,armament_standardization_inspection,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,atmospheric_engine,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://blog.sciencemuseum.org.uk/a-new-age/,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,classical_political_economy,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://escholarship.org/uc/item/4p07964q,https://www.jstage.jst.go.jp/article/jrbh/41/0/41_3/_html/-char/en,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,condensing_steam_engines,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://blog.sciencemuseum.org.uk/a-new-age/,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,constitutional_government,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,copper_sheathing,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,horse_artillery,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,human_rights,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,improved_agricultural_implements,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,industrial_canals,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,industrial_ceramics,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,light_infantry_tactics,B,ABSENT,REMOVE,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,REMOVE,HIGH,REMOVE régional historiquement justifié.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,marine_chronometry,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,mechanized_spinning,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://blog.sciencemuseum.org.uk/a-new-age/,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,mechanized_weaving,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://blog.sciencemuseum.org.uk/a-new-age/,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,medical_degrees,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,military_topographic_surveying,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,national_sovereignty,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,organized_elementary_schooling,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,permanent_engineer_services,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,permanent_military_hospitals,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,political_economy,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://escholarship.org/uc/item/4p07964q,https://www.jstage.jst.go.jp/article/jrbh/41/0/41_3/_html/-char/en,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,precision_boring,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://blog.sciencemuseum.org.uk/a-new-age/,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,selective_breeding,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,ship_classification_surveying,B,ABSENT,KEEP,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,specialized_technical_academies,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,military,standardized_field_artillery,B,ABSENT,REMOVE,HIGH,ABSENT,ABSENT,NOT_APPLICABLE,,,REMOVE,HIGH,REMOVE régional historiquement justifié.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,systematic_cadastral_surveying,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,systematic_legal_codification,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,systematic_population_registration,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,production,turnpike_road_networks,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,variolation_networks,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
STG,Sintang,EAST_ASIA_SE_ASIA,society,veterinary_science,B,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://assets.cambridge.org/97805216/63700/excerpt/9780521663700_excerpt.pdf,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,codified_practical_knowledge,A,ABSENT,KEEP,MEDIUM,ABSTRACT,PRESENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,coke_smelting,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,commercial_insurance_markets,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,distillation,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,PRESENT,CLOSED,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,military,enclosed_dock_systems,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,improved_husbandry,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,PRESENT,CLOSED,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,industrial_acids,A,ABSENT,KEEP,HIGH,ABSTRACT,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,institutionalized_public_credit,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,international_relations,A,PRESENT,KEEP,HIGH,ESTABLISHED,PRESENT,CLOSED,,,KEEP,HIGH,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,organized_forestry,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,production,organized_textile_production,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,PRESENT,CLOSED,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,society,periodical_print_networks,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,military,regulated_small_arms,A,ABSENT,REVIEW,MEDIUM,SECTORAL,ABSENT,TREE_STRUCTURE_REVIEW,Parent(s) non historiquement justifiés/établis dans ce setup: scientific_fortification_siegecraft. La capacité enfant a été décidée indépendamment des prérequis.,,REVIEW_ABSENT,MEDIUM,REVIEW arbitré ABSENT : les indices restent sectoriels/frontière ou insuffisants pour le seuil national du nœud.,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/british-country-trade-and-local-trade-networks-in-the-thai-and-malay-states-c-16801770/2B5ADA6768B48E36463D347BDA65FFA0,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
SUL,Sulu,EAST_ASIA_SE_ASIA,military,scientific_fortification_siegecraft,A,ABSENT,KEEP,MEDIUM,ABSENT,ABSENT,NOT_APPLICABLE,,,KEEP,MEDIUM,KEEP interprété selon le statut régional documenté; le statut local est recalculé séparément.,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/84EFF842726212C9A430E41FDC1B94CC/S0022463400009322a.pdf/slave_markets_and_exchange_in_the_malay_world_the_sulu_sultanate_17701878.pdf,https://www.cambridge.org/core/books/pirates-of-empire/sulu-sea/F532960AFF94E3D63209FA2A970F0696,recherche régional/TECH_START_1776_EAST_ASIA_SE_ASIA_SECOND_PASS_FULL.csv
