"relative_path","present_in_fork","present_in_hotfix","present_in_vanilla","size_fork","size_hotfix","size_vanilla","sha256_fork","sha256_hotfix","sha256_vanilla","file_domain","region","feature","difference_type","merge_status","intentional_local_preservation","runtime_validation_status","recommended_action","priority","evidence","notes"
"common/journal_entries/journal_entries.md","True","True","True","16064","17123","17123","4003636B66C9EDAA3B61DC406DC9716D50CED82410983F159E99391001861031","1032C0DAC08D502D49380E05929912FA94BA3A3A6F2A6279B480D58EA7272323","1032C0DAC08D502D49380E05929912FA94BA3A3A6F2A6279B480D58EA7272323","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/laws/00_inject_laws.txt","True","True","False","7095","9061","","FFD9C1079D5676306BA13B9C8FFAA0CEE42BDB6E774B4FB80FD69FABAEFB6BD5","44553777A40020C885A3638D6BC2B6D1DDA998DDC651E1FC39A7A51EC830CDF0","","laws","global","Other cross-cutting systems","CONTENT_DIFFERENT","MERGED_STATIC_ONLY","false","MISSING","Preserve targeted law merge","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_2_LAWS_MERCHANT_BANKING_NAVIGATION_ACTS.md","Targeted merge already documented; last_fork_commit=d43e4f2"
"common/on_actions/00_code_on_actions.txt","True","True","True","162011","176169","176205","922E49301BF510DA2B1D2523AD427F04E3896160A2F20E69BAAC2EA500BDD58C","EE144BBED67EF83F2798D4296994D7A6572B4F3B22301F88DCDA258ECEBF24FE","5EFF5015722B8FD63DFC14E9F146D6A38A6DFD0FDDA6281344837EB197F0C56D","on_actions","global","Other cross-cutting systems","CONTENT_DIFFERENT","MERGED_STATIC_ONLY","false","MISSING","Preserve fork and include in one planned Japan runtime closure","P2_REQUIRED_VALIDATION","docs/reports/hotfix/japan/HOTFIX_4E8_FIX_EZO_HOKKAIDO_GATE.md","Integrated and statically checked; runtime closure absent; last_fork_commit=b6bc989"
"common/on_actions/06_mod_on_actions.txt","True","False","False","75","","","9DA2A7DEA6A132F05F474B57155987B63ECE5E25B05571673039E5C08A8137F4","","","on_actions","global","Other cross-cutting systems","FORK_ONLY","INTENTIONAL_FORK_DIVERGENCE","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-only content","POST_MERGE_DESIGN","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Local 1776 content absent from hotfix; last_fork_commit=b602804"
"common/on_actions/phase1_japan_tenpo_on_actions.txt","True","False","False","1683","","","17BB02D099D4E44AE18BB33BE0FDFA592D42EE388D4E41CBC70589E54226BC7C","","","on_actions","japan","Japan","FORK_ONLY","CONCURRENT_USER_WORK","false","NOT_APPLICABLE_OR_PENDING","Preserve fork; audit only in a dedicated NAVY phase","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Overlaps validated or concurrent NAVY work; last_fork_commit=38cda86"
"common/scripted_buttons/00_new_colonial_admins.txt","True","True","False","49924","33396","","4BE3F8F538D35441D79B8EEE6D00CAA156B891ABDC1D676B871C24D78DC89D7E","69583C7871E8C9E255F2A589D205085143B63DB58A273EA991D82EE406507B74","","scripted_buttons","global","Other cross-cutting systems","CONTENT_DIFFERENT","MERGED_AND_VALIDATED","false","VALIDATED","Preserve validated fork version","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/india/closure/HOTFIX_5_INDIA_CLOSURE.md","India scope closed; divergence is a validated local correction; last_fork_commit=fc9805f"
"common/scripted_buttons/00_scripted_buttons_modSX.txt","True","True","False","2826","2871","","43479308651E56BFA20D683D0DE797F9851360A593804EE1170B5E86B8FBEC7A","32BD71B36C2F425250FEDFBB323EE5E387733F853E63024C63FC7DE0AC077ADA","","scripted_buttons","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/scripted_buttons/london_conference_buttons.txt","False","True","True","","26","7754","","9FD4523223DFD6C4B7D2417917620684FDEB07B9CC4ADF5EEB8D8BACE5CA6250","29CB03184FD5F80DD508B8608D7CCB6F7777B11BF988606186151FEE16AF8118","scripted_buttons","global","Other cross-cutting systems","HOTFIX_ONLY","OBSOLETE_HOTFIX_CONTENT","false","NOT_APPLICABLE_OR_PENDING","Do not import","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Debugger-saver SNIP or duplicate journal definition explicitly rejected by prior report; last_fork_commit=UNTRACKED_OR_ABSENT"
"common/static_modifiers/76mod_modifiers.txt","True","True","False","15384","15390","","A4BD349FE7D6512B3E94B74B086D58BECE267C62749003B6CB39873B2BF68BAF","44F9011F531D85BD03EBBD358F79D19574785437D29BC3A142B70C0EB81DEFA8","","static_modifiers","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"descriptor.mod","True","False","False","98","","","93C2AD4C459B1E897A37AA6964EEEFB1C7522D5175F12B43B0BB35020BA82021","","","metadata","global","Other cross-cutting systems","FORK_ONLY","REPORT_ONLY","false","NOT_APPLICABLE_OR_PENDING","No gameplay merge action","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Non-functional repository or descriptor metadata; last_fork_commit=b602804"
"docs/research/BASILEIA_ROMAION_TECH_TREE_AUDIT.md","True","False","False","36388","","","8D0EA374B278EE35708A830C537D3B52D614AA96397AE97D9832B7CA2CBC63FB","","","research_or_reports","global","Other cross-cutting systems","FORK_ONLY","OUT_OF_SCOPE_RESEARCH","false","NOT_APPLICABLE_OR_PENDING","Leave untouched","POST_MERGE_DESIGN","","Documentation excluded from functional comparison; last_fork_commit=75fdbd8"
"docs/research/WORLD_BORDERS_1776_COMPARISON_ROADMAP_CLEAN (1).md","True","False","False","51280","","","CF445AC1E1C5FC245C9FA966E5611BB405178CF37D4809D71597852ED2B83D01","","","research_or_reports","global","Other cross-cutting systems","FORK_ONLY","OUT_OF_SCOPE_RESEARCH","false","NOT_APPLICABLE_OR_PENDING","Leave untouched","POST_MERGE_DESIGN","","Documentation excluded from functional comparison; last_fork_commit=3f26202"
"docs/research/WORLD_NAVIES_1776_THE_GREAT_WAVE_ROADMAP.md","True","False","False","23615","","","94A424131629C2138FC3FDE51CAC1558CC8153B25558013D5DA82FF7F5C00CB6","","","research_or_reports","global","Other cross-cutting systems","FORK_ONLY","OUT_OF_SCOPE_RESEARCH","false","NOT_APPLICABLE_OR_PENDING","Leave untouched","POST_MERGE_DESIGN","","Documentation excluded from functional comparison; last_fork_commit=3f26202"
"events/acceptance_events.txt","True","True","True","2648","4726","4056","ADD4B2A4D66BC1437669134AEDC48EC56F6656D1163C94F7348AE86820CF685D","354745C7B5954825064AE73AAB49664F96FC942C74F952D791E5E8470E8C2010","A9B54109F4BD7DDECAB5652A6F74F405F918A7E59B39A71DD6484D0FD00D1393","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/africa_colonial_events_02.txt","True","True","True","7144","7146","7146","59F32B18E4D023852536B649E0CF4EAE6F594E5FA1B492EFA1687CD46F785389","8F129A519EFD85A2BA101A0D4D3D8554F83ED651D31FBB1F4B75C2201DC2C712","8F129A519EFD85A2BA101A0D4D3D8554F83ED651D31FBB1F4B75C2201DC2C712","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/africa_colonial_events_03.txt","True","True","True","8763","8674","8674","445EC8DCA04D86A9E9523B1986A1BA68F1C8B093F480B551F2C262CA03348E49","159D1DCB25306C335E81242AAB336D114BC1AA3217693109D055C8CB558AD6D6","159D1DCB25306C335E81242AAB336D114BC1AA3217693109D055C8CB558AD6D6","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/agitator_law_events_2.txt","True","True","True","68130","68662","68187","D5B5186851C7F6CA610C812E7751F642B4E6FB36E7D2816CD29BD6C39348A75A","5F0B35221E9933D49CA7DB9EBECE9935906848528693E917D679D4D933D33A09","4EF8E4A07C66ADA44D9DB8E14FC7D8B29D1385A439E8117CABB63411C028FA4E","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/agitators_election_events.txt","True","True","True","145726","146115","145945","D6B78E4E8973B1E6FCB4C8B1AF8FEF25EE63352B6E467CBAC076ACE085C98059","F4781ED233E88ABC3E56371A9CE827B54FFD945D4872BB126C0917815E54C19C","7A707E619811356E8470F03A67CB355159EDE99BD9FC4E3A6CF7E6446FEE8D14","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/agitators_law_events.txt","True","True","True","56057","57789","56052","647770F57488CBE7778A784ABC8D0B961C4425DFB52D80A1D64DE0DBCBB37859","3BD587816383B7E6E2435E7274AB0F9DDD5F2AC98F9468AA888C76250AD8E070","28B2F34240223512BAFB553C356771DD359ECB705EF3944A7EFA63560470E207","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/algeria_events.txt","True","True","True","23829","24204","24204","5A971C614065330ABBDD83FE0BF3A9CBE6FCBC9F2576E2593DB313C131493601","726E65FE96C77782893943DDC8D8CA43327641395D376C7DF363B3221C9FE6D8","726E65FE96C77782893943DDC8D8CA43327641395D376C7DF363B3221C9FE6D8","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/coup_events.txt","True","True","True","25485","25870","25652","88D1B0AE45F296A84FBB997C3F089423A2240790742291DDE359A9509DA5F3CE","AEE3D155D3C347AC5338468F5814CC5DAAFCBB9862E801D3287643587D525990","F1CD65506555E45D1C08C27EAA96EE6939F94D313DC44DFC2B20DD4E3106CB7F","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/dreyfus_events.txt","True","True","True","30200","30480","30480","F7DC3F247250E98054119E957C420DA3DF497F2881F6F67324674A985D241AD5","B847CCF4AC2F590701CF429DDBB0AE884CA43CE148B7760D21C61F436BCCA376","B847CCF4AC2F590701CF429DDBB0AE884CA43CE148B7760D21C61F436BCCA376","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/exiles_events.txt","True","True","True","18304","18681","18645","ABAA791299783FBADB87421CAD6D9A7EEC97C4006C65566A62D74630686A024D","DE27E06F386ABF931D9A6F76C4ABD2CBA7AB550ECAD94C9A87D3C87B1C828185","85827B6E67CE79D52F6E52B5D49A5B0A8C4705E3ADE6B272DBA912579B7BFBD5","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/exiles_events_02.txt","True","True","True","30532","31077","30598","D76F7D5AEF8A5CC6F9539BA39AF6403ADFC3A6BF2EF8D8118D4D90AB4674E41A","E1DAAC681084A341B2BDD0BFB65306538ABD1E76A57DBDF8B28FA6BE07F9487F","6FF1897CF9EB6D13250BA1CD064566B01171204B3A099C82244675B5106B6930","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/garibaldi_events.txt","True","True","True","25003","24782","24828","6275C488B4538183297502BB9884467704DBC1D4C92C42A2FEE6E2BE6AEE1642","F421A5F191A0CDE1D57A2D214701618F1F969A062196BD6C2897E5F38BFA1216","C85C86603DB67A64823427D0FB625A671684A2054394DBF05D4009ECC3A97D0B","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/historic_agitator_events.txt","True","True","True","46358","43335","43310","BCA638D68447018B23CB61725C10FD3D6A11279B5EB2ABE27ADB7C230F64DF2D","52BC0B68FBDF50779D9A74B986E9B9EF167635B972F4261655DBC0BCF65CD76F","624A0F7CE45C10DE0B3C513BA45A40E155E686D6CD3F64E42032E17D8690402D","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/land_ownership_law_events.txt","True","True","True","42693","42997","42997","C076D11C8D58198AFA349397595731EB2A134FB1DB6A6CA910F7233B55F89B6F","32FFDD874D2536863A8378A62EAD186121CDDE997D69A885DF000024EE02B635","32FFDD874D2536863A8378A62EAD186121CDDE997D69A885DF000024EE02B635","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/natural_borders.txt","True","True","True","16999","16788","16788","238547C3B1A0B71D85620E7135E212EE44E5D64D76F6DB75F1AEEE9DBB6CD468","653273898C7F90E73BE4A8EE613A8673987AEB71794362AD6F122EB945A6D960","653273898C7F90E73BE4A8EE613A8673987AEB71794362AD6F122EB945A6D960","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/paris_commune_events.txt","True","True","True","15864","15661","15620","3990C08E2C6E568183CBABBA3BB00C7C5C1ED93A864BBDFBE5473490FF08486C","1AB3A24D13680CD3BBF22732A2A5A79A93E8E8583F51598EAB8B22C152A0C892","96C522849BFB22A196F0B5F59808D6C8CAB8A9E83A79C371795A3BF0653172F7","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/paris_commune_pulse_events.txt","True","True","True","71701","72006","72006","975094BB16885418586BB1EF89061590C3517F6C3C17DDFB44EB396E4279C746","87E18BDFC56E13F6C419413EA00A3409724FF2F6D8ECC2D5388163535157AD4C","87E18BDFC56E13F6C419413EA00A3409724FF2F6D8ECC2D5388163535157AD4C","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/revolution_events_01.txt","True","True","True","41964","44085","44085","DAE293378FB023160FAFF27525CF7EDAE78D2A3712B33E7EA343814016B8B01B","FA91AF1CDF110FFA0387E4873CC373746391C4313B9C9BCBE1F5EDC279214DB9","FA91AF1CDF110FFA0387E4873CC373746391C4313B9C9BCBE1F5EDC279214DB9","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/revolution_events_02.txt","True","True","True","121214","131292","126089","1F0FE5E305385A3FB903278DC629DF5642B6542C3332326451CFC60BBF8FC729","71E5CEBAD6217B34D3A096F982461285326A7ECC02B69A49F11DDE5450FAA8E0","5C783D14BB7FA2DA18DBDB6DB7204157E2F12E411EE9EA628CACC65E33E73AFC","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/revolution_events_03.txt","True","True","True","28431","29602","29501","112E4C80B30FA655B1896D08C65E0899E7D2F6689F83EB35EC68EBAEFAEEE1F0","06BA9FECD0B158E6579EEF3A0FD9CA6083999E1E119CC254EA0FA88B00D96E04","7ECE79F045F43A503EB18BE06981AEC7779447DE337FE437F95CEE95CE55E841","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/agitators_events/silkworm_diseases.txt","True","True","True","15423","15475","15475","F9FAB2179041366F80468378BF271B2EBD5DAF161AA446E98866A1C8BF52AB13","357E154A303C0775B39FDA9B36D2E4CFDDBAB632F949211E49D0B05989B51BB3","357E154A303C0775B39FDA9B36D2E4CFDDBAB632F949211E49D0B05989B51BB3","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/agitators_events/yeet_agitator_events.txt","True","True","True","7152","7265","7229","48B63CE001B7F6125B698597E4B2979F788A9C6813CD28C522C598B02FF097F9","B9A09EA21A03521DC035E7953DDBC660B0D36658AA86908FCDFE70E5F0A7594E","AF4ADDA310B9975D3763348014DAE1B06AEEE320ADCC87E4FC9441B59EBF4440","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/alaska_events.txt","True","True","True","5062","6277","5100","097A3C4B3E2A6D9E7FCBC95758632B4824FD075E3BF3AEB3A056BC02D77CF749","0F0C9B4A4F0E1314CB4A1679112B6D47A56268D77CF280C2C1A50DBD67AA95A4","E7BF77D1025E85528387DCB2DE0C3992EE5443D45233B44210ECD6EF5C8F24BF","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/amazon_events.txt","True","True","True","7886","8102","7995","627F58796CF554B76C842AE968D49F3F52038CB4B3B3B703F7D87A9D74013749","0E36CD0FDB12FF0946758C95333842CE2B07E0853A35369DF4D945DB17F3C54D","C0DA1D0F263A9273DFC73C7B640B290A0A8BC38D0AFEC924D2FCCE20BE57CF48","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"events/american_civil_war/00_fsa_events.txt","True","True","True","2810","2796","2796","2790F6895EA5FB8FE63A8E8EE338527063B7DC551504857F5E4B7FBB7EBE748D","D5192B01E1F1A6731DAC9B766D22466272826C342F4CEAFED8BE7C2AB3F56CCC","D5192B01E1F1A6731DAC9B766D22466272826C342F4CEAFED8BE7C2AB3F56CCC","events","america","American events","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/american_civil_war/acw_events.txt","True","True","True","20625","20719","20719","34049FEE6B3EB96F553A12A072000460F56165F6D8B7482B62D7C3F432B58B97","9F225B44F4F61A1BCA9D202777337666129E09AC84FAF24185B8B28C7667481E","9F225B44F4F61A1BCA9D202777337666129E09AC84FAF24185B8B28C7667481E","events","america","American events","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/american_civil_war/acw_followup_events.txt","True","True","True","11920","11923","11923","21D231AFD2D6025E88B167F8E611945395C03DB0B83DAE809D6F8BB623AF0824","80B17882255D987D39542A47462CA8844DF2547CF9CCE2911A0504566845A70B","80B17882255D987D39542A47462CA8844DF2547CF9CCE2911A0504566845A70B","events","america","American events","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/american_civil_war/acw_je_events.txt","True","True","True","7423","7453","7453","40D30149CED8407D6CB2B1B503FE7F2A467FF123FD0D1D94A3BBD4B8A53215DF","AA76F4B83DBF2B51D6A59A478F02D79306E4AC77380ECDB19EDB51636BFBE90A","AA76F4B83DBF2B51D6A59A478F02D79306E4AC77380ECDB19EDB51636BFBE90A","events","america","American events","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"events/assassination_events.txt","True","True","True","11444","11539","11539","8E1B5F8AF651B4E704ED46E33FCB1EC91C4CD26677C609222E279ACAAF4BA7D5","9A439C367793D3EFC0B1979849A84755476A75100620924877D5971266319BAA","9A439C367793D3EFC0B1979849A84755476A75100620924877D5971266319BAA","events","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
